No.	NAME	SpMax2_Bh(m)	SpMax2_Bh(v)	SpMax1_Bh(e)	SpMax5_Bh(e)	SpMax3_Bh(p)	SpMax4_Bh(i)	SpMax2_Bh(s)	SpMax3_Bh(s)	SpMax4_Bh(s)	SpMax5_Bh(s)	SpMax6_Bh(s)	SpMax7_Bh(s)	SpMax8_Bh(s)	SpMin2_Bh(m)	SpMin3_Bh(m)	SpMin4_Bh(v)	SpMin5_Bh(v)	SpMin1_Bh(p)	SpMin7_Bh(p)	SpMin1_Bh(i)	SpMin2_Bh(i)	SpMin3_Bh(i)	SpMin1_Bh(s)	SpMin2_Bh(s)	SpMin3_Bh(s)	SpMin4_Bh(s)	SpMin5_Bh(s)
566	2-49	3.81995443178598	3.77904368766982	4.15989361641092	3.21859680366692	3.34869450981208	3.45351755190389	7.4317853741524	6.99904964161158	6.45052615014813	6.44494938878095	4.67295844605674	4.55573333567074	4.18473368542147	1.98781648733832	1.84236876400732	1.60357036646615	1.53022071265872	1.99173452904265	1.24305325428541	1.86276916548654	1.81730925292963	1.64547097711997	1.48634557374188	1.41863714234638	1.12531100834462	0.845985682592198	0.760312829493253
567	4-2	3.71638889063392	3.67881213294108	4.13758092492956	3.29143919525179	3.46301420965245	3.41879315879938	6.44839844781843	4.77673099907647	4.56209761012111	4.42626695389747	4.21092891163131	3.89210759039566	3.64586260778093	1.91415087425804	1.86436781179121	1.59873602550441	1.54640011211624	2.21256567211894	1.33015311979516	2.06418505196059	1.73217384542471	1.55945395751197	1.66410503245488	1.20927607784377	1.0751051222844	0.98272231065405	0.737924971381633
568	2-72	3.79843408259545	3.76905059376361	4.17521745729907	3.36887900394459	3.41150149071823	3.44404108446645	7.42678075392803	6.45813057887658	6.44969364618945	6.44534611202888	4.69296897314457	4.57905757542574	4.08757103606112	1.99951406939461	1.84805687778101	1.77850544381931	1.60272210846542	1.98830214516576	1.31868564394825	1.85370446689443	1.82797037462497	1.64836175824841	1.49473335095176	1.41650751013516	1.12367044750607	1.00101366073971	0.870101580038137
569	2-17	3.86707516056865	3.84343500453759	4.1621415715233	3.36279125090877	3.75277253957643	3.58947186427392	6.44703438548937	6.40111736416352	4.76930852728922	4.61672942900279	4.53641797876284	4.17355082811658	3.98955476846443	2.04215989898868	1.96409493373296	1.8215551247061	1.65952077213785	2.06208123208574	1.35098415372636	1.92160473078448	1.88150531638697	1.79232934637951	1.48946189995903	1.30704043510474	1.13643714578436	1.1013322971447	0.823060861523987
570	2-12	3.90257053630333	3.87290120270819	4.1188698220577	3.30046078394337	3.44997364158282	3.49979383828944	4.92861631800425	4.71793014557521	4.6488863652461	4.30565606286103	4.12262986839459	3.85850766198537	3.47796836956165	2.08951577795157	1.74502371579189	1.64080400427632	1.54301966354002	2.19666826234738	1.37535526035928	2.03789476374556	1.9268996822018	1.50922225508016	1.61938233115697	1.26296558583557	0.950665799054979	0.85467426289378	0.779331034828342
571	2-52	3.74623121559505	3.74697889583401	4.14958436652347	3.17024822200128	3.28115487437298	3.42710218304418	6.99904965623331	6.4471706098123	4.7500673935233	4.61662118344537	4.10185203174701	3.88183893293817	3.62069241376557	1.99140302261291	1.84199283380849	1.51183453109097	1.44602532965485	2.0091148653353	1.12347042607243	1.91637672572524	1.80790743381071	1.64443301511608	1.47944855955448	1.25601969048989	1.10530408725239	0.787890395936866	0.606150929799489
572	4-39	3.28869866314552	3.1940039493973	3.94621045365965	2.77989131657015	2.97146056831775	3.24811992539564	4.5957338742448	4.5128843429694	4.15925379365607	3.52910334575278	3.3607049170682	2.82761577377745	2.74185409464403	1.6982319062869	1.58529642309227	1.4746408646683	1.03990468980396	2.03185961557691	0.54578345473485	1.88397033396856	1.30259430072271	1.13577975988947	1.1582023432024	0.715363449822066	0.580479841438035	0.547889945433116	0.162102949090729
573	2-77	3.69840633125262	3.67871801508146	4.07190195786376	3.36380756585856	3.39163654637134	3.53102350464352	6.81812172178294	6.45004879807063	4.51326241982174	4.32148295205014	3.99994330678449	3.82398034852812	3.79933735728702	1.92700110128661	1.80180900624425	1.70297569114774	1.56907028969494	2.12526484074888	1.30948372157343	2.00091393427687	1.69851962222944	1.53019254016144	1.61155804326114	1.26001850115467	1.07369243415936	0.949671208816405	0.791600968125251
574	2-12	3.90257053630333	3.87290120270819	4.1188698220577	3.30046078394337	3.44997364158282	3.49979383828944	4.92861631800425	4.71793014557521	4.6488863652461	4.30565606286103	4.12262986839459	3.85850766198537	3.47796836956165	2.08951577795157	1.74502371579189	1.64080400427632	1.54301966354002	2.19666826234738	1.37535526035928	2.03789476374556	1.9268996822018	1.50922225508016	1.61938233115697	1.26296558583557	0.950665799054979	0.85467426289378	0.779331034828342
575	2-51	4.07907506738113	3.81979354885575	4.15222141656452	3.44790753210058	3.74447097449186	3.56062183465827	7.42808454581754	6.99905008387605	6.49415541035611	6.44686854139004	6.40067015412638	4.68513789849256	4.65199245540975	2.00857565470561	1.84756283933517	1.75343594172253	1.58124915952756	2.03938490220682	1.44927155420407	1.89987041772345	1.82432046867473	1.65189147115088	1.48797533580444	1.43105494839133	1.12898420779042	0.970413489765856	0.84793050910478
576	Ciprofloxacin	3.75334004892458	3.70983004219938	4.07654172704495	3.12127683429947	3.59531660470384	3.58384758334853	7.61122671711375	7.42525977526719	6.99904914963015	4.65659874036456	4.37103925413467	4.2212625288811	3.95451705368565	1.95288383770311	1.6017888820284	1.42854851819131	1.42854851819131	2.11172339618651	1.32727834166252	1.95176893787358	1.69737273589005	1.48654139166145	1.34504871714376	1.16101595741511	0.824619515792878	0.824619515792876	0.810959555780102
577	4-44	3.81875958317646	3.76583419299752	3.97233781791488	3.49248285983081	3.60893268886084	3.73518290986978	7.43001441149993	7.42376505831591	4.75404688153895	4.57040555809754	4.51464246300485	4.50096622881358	4.25629393908637	2.01339786260207	1.85805506552605	1.81692434851395	1.76789507359093	2.03280058392937	1.54774332745814	1.8973551321551	1.74063489026106	1.58308082918137	1.35768287874411	1.28340807085038	1.21495841168857	1.0547389389288	0.983445222666546
578	3-40	3.86787802771499	3.7782115675195	4.07943308702015	3.18981118176141	3.52188667802146	3.5132404677863	6.999	4.81495939412273	4.71148149354536	4.33929437130416	4.22354463407367	4.1071400648047	3.67422186320598	1.96553953632894	1.71520325405111	1.54502577439653	1.50946590853837	2.01231727530372	1.23919507919831	1.95525779458047	1.65986957225471	1.55185977183753	1.3108843627611	1.15340432970655	1.06827079374077	0.79580456865355	0.635681584320384
579	3-34	3.83850947984022	3.75885999770725	4.08215011036121	3.03826373184698	3.56522406364519	3.46576053663876	6.999	4.84901238499488	4.70210322031048	4.44908891473415	4.2658827662729	4.10940089414629	3.80579460763763	1.86092038550082	1.71551049713179	1.57768958327141	1.46380394166596	2.0281511916773	1.22970274723174	1.96967895301716	1.59342319382984	1.54693776915573	1.2210305240093	1.1749531387658	1.03824357269975	0.709110438700889	0.643916902452191
580	3-2	3.89400229478301	3.80501491801788	4.0985235638392	3.50363921861318	3.73099922261296	3.61950345586144	7.429917253787	6.999	4.83960420120032	4.79370653761	4.57371178737238	4.32000984715778	4.14496793826145	1.87905750131125	1.82069287409248	1.73763772953944	1.59962644721066	2.06537989071862	1.41084793602388	2.00668584816385	1.81370873204782	1.58353709226348	1.23130705462995	1.19774252359076	1.05014789912892	0.984178530900057	0.706201890961677
581	3-29	3.79835127573547	3.76903477956042	4.17132539862642	3.26567193175737	3.31095424635636	3.44212701424465	6.45856036628298	6.44886466376849	6.44525022941987	4.69278012903823	4.57905404938432	4.04333833230969	3.94823882761632	2.00833889716399	1.84820374865528	1.63993429220308	1.54365907062379	1.98782488158404	1.27434672059918	1.85314778546306	1.82516818497591	1.64595749486898	1.50400160818696	1.43020956125586	1.12983828596676	0.901552483742249	0.723824083577132
582	2-100	3.73705563863427	3.68686836963729	4.09245501835005	3.2350326843569	3.47650471434058	3.45513123801199	7.23712762354689	6.46817472316797	4.82480241956273	4.6971087620707	4.50012117907158	4.17043967427322	4.06033603079312	1.92998731889041	1.79761120137632	1.59745382531861	1.51538964697402	2.12655970285896	1.31882654000611	2.04008138409776	1.72803677403616	1.57261717351266	1.40666763289585	1.14215336287136	0.931623044206233	0.686419887277952	0.596350255518703
583	4-28	3.68073601093415	3.60928283323717	3.97992507085451	3.14748492621289	3.31264856489902	3.31500818974613	4.64247379340474	4.55111243911302	4.2785410629232	4.01386549216189	3.67422186320598	3.55926425618948	3.47400057954207	1.93003753734455	1.75421951599026	1.53718292808364	1.5020124117957	2.0785519517922	1.0643845347161	1.90845325935775	1.6788766809626	1.41879486110871	1.33194648714856	1.13603593574473	0.915787888924631	0.824619515792876	0.58639017692836
584	2-2	4.72802608090423	3.75742523800372	4.0766456759308	2.99959365803204	3.55729488962658	3.43521258224833	6.999	4.84892885982275	4.70742481809402	4.44905237953789	4.2658834054694	4.10755892027547	3.67422186320598	1.86086226043295	1.71285039636113	1.4948411339203	1.45258288509855	1.99673274763347	1.06232042872336	1.95684804558556	1.57698895099142	1.53469342583204	1.21696005720652	1.1418788824582	1.0319779586114	0.646241529076551	0.45664637143677
585	2-75	3.82030706381756	3.77907954616141	4.16726928545761	3.39859233877103	3.67503143025572	3.5100911465261	7.42555449717009	6.45350641753185	6.44608024222518	6.44482314632625	4.67533744624788	4.55675885999539	4.21667472739839	2.03113263193536	1.96681447961607	1.81020067078906	1.60326291395091	2.03645768765959	1.37592297923422	1.86514312945239	1.83578178608979	1.7273789268183	1.49111090587094	1.42747278678028	1.35328505560769	1.12574449149517	0.850042827754167
586	Ciprofloxacin	3.75334004892458	3.70983004219938	4.07654172704495	3.12127683429947	3.59531660470384	3.58384758334853	7.61122671711375	7.42525977526719	6.99904914963015	4.65659874036456	4.37103925413467	4.2212625288811	3.95451705368565	1.95288383770311	1.6017888820284	1.42854851819131	1.42854851819131	2.11172339618651	1.32727834166252	1.95176893787358	1.69737273589005	1.48654139166145	1.34504871714376	1.16101595741511	0.824619515792878	0.824619515792876	0.810959555780102
587	2-2	4.72802608090423	3.75742523800372	4.0766456759308	2.99959365803204	3.55729488962658	3.43521258224833	6.999	4.84892885982275	4.70742481809402	4.44905237953789	4.2658834054694	4.10755892027547	3.67422186320598	1.86086226043295	1.71285039636113	1.4948411339203	1.45258288509855	1.99673274763347	1.06232042872336	1.95684804558556	1.57698895099142	1.53469342583204	1.21696005720652	1.1418788824582	1.0319779586114	0.646241529076551	0.45664637143677
588	4-2	3.71638889063392	3.67881213294108	4.13758092492956	3.29143919525179	3.46301420965245	3.41879315879938	6.44839844781843	4.77673099907647	4.56209761012111	4.42626695389747	4.21092891163131	3.89210759039566	3.64586260778093	1.91415087425804	1.86436781179121	1.59873602550441	1.54640011211624	2.21256567211894	1.33015311979516	2.06418505196059	1.73217384542471	1.55945395751197	1.66410503245488	1.20927607784377	1.0751051222844	0.98272231065405	0.737924971381633
589	2-50	3.777103355528	3.75270792076721	4.15392713073372	3.43370940839336	3.74005936635807	3.49788156537959	7.42807041985917	6.99905000743891	6.49414457105414	6.4468639423361	6.40067015398551	4.66170863173553	4.4024044035732	2.00727103167447	1.84553174883429	1.64424283932574	1.54098850890911	2.0386978967931	1.37592297923422	1.89959402503234	1.82273315936728	1.64863832759891	1.48789875038759	1.43096090978071	1.12836688864719	0.868256467177568	0.824619515792878
590	2-61	3.79839407915123	3.76904121402626	4.17230869722856	3.26588319763079	3.31012706678315	3.44187653615158	7.43173387287731	6.99904964643752	6.45150360920801	6.44542938639844	4.69041995228857	4.57847252850728	4.03577352570265	1.99403232201523	1.8426269509077	1.61440154461762	1.51369862068816	1.98779947048957	1.27407883590194	1.85300617777986	1.82434894314514	1.64556290685154	1.49320116241233	1.41310531503545	1.12117454834655	0.871413076800729	0.682131870207943
591	2-63	3.87351201662759	3.77357568580652	4.09679623546295	3.4946873370401	3.70243443225	3.71226910537373	7.42915643686612	7.4249535120101	7.42352857644541	7.4203668143332	4.9904120343466	4.50480296793465	4.33732702943545	1.91993813062276	1.86511911199276	1.78159145983935	1.69440049341359	2.11891101752925	1.55110191027383	1.9808341553577	1.70693352728367	1.65339383720922	1.5933030641417	1.26616693984398	1.15174295780595	1.12082765306452	1.04583927222964
592	4-58	4.07390304060436	4.03300972293182	4.22314469787149	3.44413008215498	3.63810943236828	3.78106085759148	7.40797463286358	4.95316727729939	4.88418583971533	4.56480279991428	4.33909129206478	4.2826867848581	4.10361117349104	2.04125939627495	2.01314901432697	1.82355986731259	1.7454299060448	2.08080094892169	1.55092631929072	1.94513653703599	1.90786318596384	1.8412407650919	1.4402946312999	1.20826713642709	1.15405463470989	0.950307977762936	0.837292140149207
593	2-17	3.86707516056865	3.84343500453759	4.1621415715233	3.36279125090877	3.75277253957643	3.58947186427392	6.44703438548937	6.40111736416352	4.76930852728922	4.61672942900279	4.53641797876284	4.17355082811658	3.98955476846443	2.04215989898868	1.96409493373296	1.8215551247061	1.65952077213785	2.06208123208574	1.35098415372636	1.92160473078448	1.88150531638697	1.79232934637951	1.48946189995903	1.30704043510474	1.13643714578436	1.1013322971447	0.823060861523987
