No.	NAME	P_VSA_LogP_2	P_VSA_LogP_3	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_6	P_VSA_LogP_8	P_VSA_MR_1	P_VSA_MR_2	P_VSA_MR_4	P_VSA_MR_5	P_VSA_MR_6	P_VSA_MR_7	P_VSA_MR_8	P_VSA_m_1	P_VSA_m_2	P_VSA_m_3	P_VSA_m_4	P_VSA_e_2	P_VSA_e_4	P_VSA_i_1	P_VSA_i_4	P_VSA_s_3	P_VSA_s_4	P_VSA_s_5	P_VSA_ppp_L	P_VSA_ppp_P	P_VSA_ppp_D	P_VSA_ppp_con	P_VSA_ppp_hal	P_VSA_ppp_cyc	P_VSA_charge_1	P_VSA_charge_2	P_VSA_charge_3	P_VSA_charge_5	P_VSA_charge_6	P_VSA_charge_7	P_VSA_charge_10	P_VSA_charge_11	P_VSA_charge_12	P_VSA_charge_13	P_VSA_charge_14
134	3-33	7.76454997518005	56.8574848405808	89.205063507812	25.8000408344108	0	0	238.546353825801	102.370362074126	0	4.640236081185	77.4449937667656	43.1484179883048	0	258.964243924987	128.35796173025	89.8280459685518	0	125.233647836255	0	0	3.12431389399505	32.941608348851	95.4163533813995	0	68.9487414320009	3.12431389399505	45.8076570549162	107.179470246669	0	82.0345432142517	67.8074328301291	25.1449270324178	0	0	28.4287424202904	34.7998923217705	0	10.4868561891685	5.13347733228232	0	0
135	4-15	35.0028918140505	37.9049898937205	0	6.37114990148008	0	0	209.46371742092	0	0	28.5813171276553	44.2761397952006	0	0	176.566529948855	105.754644394921	0	0	72.8574569228558	0	0	32.8971874720655	8.47685424346508	64.3806026793908	0	70.7517525808709	32.8971874720655	0	44.2761397952006	0	44.2761397952006	32.8971874720655	0	0	0	64.3806026793908	3.18557495074004	2.105704341985	0	0	0	0
136	4-11	35.0028918140505	18.9524949468603	32.3362575085443	41.0659264546896	10.2850313011229	0	185.92151342774	45.6521612062729	0	28.5813171276553	47.5113015315139	9.47624747343013	0	153.024325955674	118.466053604665	45.6521612062729	0	85.5688661325993	0	0	32.8971874720655	40.1407584000688	45.4281077325305	0	60.7433719187807	32.8971874720655	0	66.0889054022089	0	77.4947831787992	53.4044216459207	0	25.1449270324178	0	0	39.1374352098404	17.6341637376921	0	0	0	7.19133047612651
137	2-6	93.8051262390362	61.6358381077815	32.3362575085443	14.1854628383465	0	0	230.589802896395	118.542528896156	0	21.0690355606751	26.1438254229868	18.9524949468603	0	247.193141928397	131.959730874653	78.8281580809454	0	66.1653559305221	0	0	65.794374944131	22.6207367256516	27.7776992087503	0	56.8683211124106	65.794374944131	42.6833431609212	0	0	50.4674152181333	119.477605992659	0	25.1449270324178	0	15.7669199961202	41.1014011162904	11.7711019965903	0	0	0	7.19133047612651
138	2-9	60.9079387669707	104.319181268703	32.3362575085443	14.1854628383465	0	0	197.69261542433	118.542528896156	0	21.0690355606751	26.1438254229868	18.9524949468603	0	247.193141928397	99.0625434025876	121.511501241867	0	66.1653559305221	0	0	32.8971874720655	22.6207367256516	27.7776992087503	0	56.8683211124106	32.8971874720655	85.3666863218424	0	0	50.4674152181333	129.263761681514	25.1449270324178	0	0	25.2431674695503	31.6251536428603	0	0	0	0	7.19133047612651
139	3-33	7.76454997518005	56.8574848405808	89.205063507812	25.8000408344108	0	0	238.546353825801	102.370362074126	0	4.640236081185	77.4449937667656	43.1484179883048	0	258.964243924987	128.35796173025	89.8280459685518	0	125.233647836255	0	0	3.12431389399505	32.941608348851	95.4163533813995	0	68.9487414320009	3.12431389399505	45.8076570549162	107.179470246669	0	82.0345432142517	67.8074328301291	25.1449270324178	0	0	28.4287424202904	34.7998923217705	0	10.4868561891685	5.13347733228232	0	0
140	4-28a	113.630880211762	9.47624747343013	70.6990418225766	3.18557495074005	0	0	244.777023410691	120.916466044377	0	107.209305525366	12.5948748208747	9.47624747343013	0	282.506447918168	162.177615291737	61.289741952442	0	60.3617389815451	0	0	101.815876310192	24.4098787224447	35.9518602591004	36.0215013660606	46.7410304274405	65.794374944131	68.9186888381261	42.5113993916552	0	15.1963541633702	112.815764197798	50.2898540648355	0	0	27.1266559972103	5.06906347840001	0	0	9.40929987013462	0	0
141	2-7	61.0688935245508	47.3812373671506	53.7015585771383	33.1934123785109	3.06980894422453	0	244.777023410691	95.0003249029758	0	23.5963431186552	78.6267436684139	26.2617770215604	32.2195411635482	270.735345921577	161.382051280695	36.1448149200242	32.2195411635482	140.794561530052	0	32.2195411635482	52.8070309141908	57.7159266848321	70.4360287430951	0	106.195301339249	32.8971874720655	0	72.1669425633902	0	122.472475754908	47.021389253667	41.930456580548	0	15.7669199961202	41.6957886369783	46.1596283228606	5.24342809458423	0	0	3.06980894422453	0
142	2-11	63.1517694538808	18.9524949468603	53.6832310485276	22.6144658836707	0	0	203.93226411077	159.62314901784	0	12.243831298785	52.3331877543931	0	0	258.964243924987	115.484957208274	64.6831189361341	0	64.5770190531781	0	0	50.9079381550958	23.8584092948493	58.7293604413591	0	35.4617718051404	50.9079381550958	60.6940938439515	30.5670729429246	0	60.8216549247399	115.59105709123	0	0	0	9.47624747343013	15.1963541633702	0	5.24342809458423	0	0	0
143	2-18	46.1824567355156	47.3812373671506	53.7015585771383	33.1934123785109	3.06980894422453	0	265.203892611427	95.0003249029758	0	23.5963431186552	87.0231205330889	26.2617770215604	32.2195411635482	306.048651911348	154.891991356335	36.1448149200242	32.2195411635482	149.190938394727	0	32.2195411635482	37.9205941251556	57.7159266848321	96.8431562908004	0	106.195301339249	18.0107506830303	18.0107506830303	72.1669425633902	0	122.472475754908	32.1349524646318	41.930456580548	0	15.7669199961202	41.6957886369783	46.1596283228606	5.24342809458423	0	0	3.06980894422453	0
144	3-38	42.0819572381539	55.13107967894	74.8581416406224	1.55073395989728	0	0	185.92151342774	44.3129520701807	0	9.18476976608839	48.9319713270479	7.7498423117894	0	153.024325955674	91.0139285652018	74.8581416406224	7.7498423117894	65.8665834049257	0	7.7498423117894	32.8971874720655	10.7355037259857	47.3812373671506	0	47.3812373671506	32.8971874720655	0	48.9319713270479	0	80.1165168683492	54.8969632472784	8.54541379522878	0	0	28.4287424202904	18.9524949468603	16.3634868796345	0	0	7.7498423117894	0
145	4-15	35.0028918140505	37.9049898937205	0	6.37114990148008	0	0	209.46371742092	0	0	28.5813171276553	44.2761397952006	0	0	176.566529948855	105.754644394921	0	0	72.8574569228558	0	0	32.8971874720655	8.47685424346508	64.3806026793908	0	70.7517525808709	32.8971874720655	0	44.2761397952006	0	44.2761397952006	32.8971874720655	0	0	0	64.3806026793908	3.18557495074004	2.105704341985	0	0	0	0
146	2-1	42.0819572381539	93.0360695726606	74.8581416406224	7.92188386137736	0	0	233.005921414101	44.3129520701807	0	9.18476976608839	93.2081111222485	7.7498423117894	0	200.108733942035	135.290068360402	74.8581416406224	7.7498423117894	110.142723200126	0	7.7498423117894	32.8971874720655	17.1066536274658	85.2862272608712	0	91.6573771623513	32.8971874720655	0	93.2081111222485	0	124.39265666355	54.8969632472784	8.54541379522878	0	0	66.3337323140109	25.3236448483403	16.3634868796345	0	0	7.7498423117894	0
147	4-2	48.2653326648456	61.6358381077815	42.6833431609212	22.6144658836707	0	0	189.045827321735	159.62314901784	0	12.243831298785	49.8465072133339	0	0	258.964243924987	98.1118398781795	96.3665742094488	0	62.0903385121189	0	0	36.0215013660606	26.9827231888444	38.2319292172696	0	35.4617718051404	36.0215013660606	88.4910002158374	30.5670729429246	0	45.9352181357046	132.388075575509	0	0	0	9.47624747343013	15.1963541633702	0	5.24342809458423	0	0	0
148	4-55	48.1043779072655	18.9524949468603	0	6.3711499014801	0	0	303.632533393643	70.6266119795419	0	50.5080074827604	6.3711499014801	18.9524949468603	0	341.361957901119	108.728839803166	0	0	75.8316523311007	0	0	32.8971874720655	21.5783403366801	54.2533119944206	0	75.8316523311007	32.8971874720655	0	25.3236448483404	0	40.5308352835404	32.8971874720655	0	0	0	48.6136826832706	24.6834379086302	0	0	0	0	0
149	4-53	44.2833639764205	75.809979787441	45.3421610928508	23.2599852410553	1.89909275909503	0	209.46371742092	58.8555099829516	0	25.0894368931902	87.2657973987562	33.5710590962605	0	235.422039931806	178.823480860272	0	0	109.230920397951	0	0	69.5925604623211	24.3735205342952	87.9817137576512	0	89.2105469831612	32.8971874720655	0	126.269874223277	0	143.820589046222	36.0215013660606	0	33.5710590962605	0	56.8574848405808	29.1674871918403	0	0	1.89909275909503	0	0
150	2-3	60.9079387669707	71.1120855812116	0	12.7422998029602	0	0	209.46371742092	58.8555099829516	0	21.0690355606751	56.9379622193708	0	0	235.422039931806	110.904185252111	42.6833431609212	0	78.0069977800459	0	0	32.8971874720655	24.9861311017452	37.2539466821805	0	75.9012934380609	32.8971874720655	42.6833431609212	37.9854672725105	0	51.3091691800506	75.5805306329867	0	0	0	44.1956624164106	31.7056310216503	0	0	0	0	0
151	2-15	22.6509867642153	56.8574848405808	89.205063507812	25.8000408344108	0	0	218.119484625066	102.370362074126	0	4.640236081185	69.0486169020906	43.1484179883048	0	223.650937935216	134.848021654611	89.8280459685518	0	116.83727097158	0	0	18.0107506830303	29.8172944548559	105.030727199755	0	68.9487414320009	18.0107506830303	60.6940938439515	107.179470246669	0	82.0345432142517	82.6938696191643	25.1449270324178	0	0	28.4287424202904	34.7998923217705	0	10.4868561891685	5.13347733228232	0	0
152	4-58	60.1884103174658	84.8573998636562	59.6991539349701	21.6864140877303	18.8161235222654	0	244.777023410691	85.6031600546065	0	31.0894083635903	127.596326693681	0	0	247.193141928397	191.582922529337	50.2898540648355	0	136.876798856051	0	0	54.7061236732858	43.62302212772	97.0519622465213	18.0107506830303	98.7672718353813	32.8971874720655	18.0107506830303	163.853786673302	0	148.183653850611	36.6953729902556	68.3006047478658	0	0	56.8574848405808	24.0215584252603	0	0	0	9.40929987013462	0
153	2-15	22.6509867642153	56.8574848405808	89.205063507812	25.8000408344108	0	0	218.119484625066	102.370362074126	0	4.640236081185	69.0486169020906	43.1484179883048	0	223.650937935216	134.848021654611	89.8280459685518	0	116.83727097158	0	0	18.0107506830303	29.8172944548559	105.030727199755	0	68.9487414320009	18.0107506830303	60.6940938439515	107.179470246669	0	82.0345432142517	82.6938696191643	25.1449270324178	0	0	28.4287424202904	34.7998923217705	0	10.4868561891685	5.13347733228232	0	0
154	4-47	63.10391825574	9.47624747343013	73.1857223636358	14.1854628383465	0	0	221.234819417511	167.229659921755	0	65.5075478312348	15.0815553619339	9.47624747343013	0	294.277549914758	122.962538138664	72.2896298400484	0	72.0545999835686	0	0	50.9079381550958	27.2775354625781	44.7770645209905	18.0107506830303	55.5662346893305	32.8971874720655	18.0107506830303	44.9980799327144	0	15.1963541633702	72.9077139303087	25.1449270324178	25.1449270324178	0	17.6504085237802	23.3705152137202	0	0	4.70464993506731	0	7.19133047612651
155	3-33	7.76454997518005	56.8574848405808	89.205063507812	25.8000408344108	0	0	238.546353825801	102.370362074126	0	4.640236081185	77.4449937667656	43.1484179883048	0	258.964243924987	128.35796173025	89.8280459685518	0	125.233647836255	0	0	3.12431389399505	32.941608348851	95.4163533813995	0	68.9487414320009	3.12431389399505	45.8076570549162	107.179470246669	0	82.0345432142517	67.8074328301291	25.1449270324178	0	0	28.4287424202904	34.7998923217705	0	10.4868561891685	5.13347733228232	0	0
156	Tetracycline	91.8011118812588	113.795428742133	142.623320164123	12.7422998029602	0	0	197.622616629077	176.973634241126	0	44.2569234731556	72.9354005522327	9.53359130631644	0	200.108733942035	129.8502292257	256.729889356015	0	93.8287278596392	0	0	36.0215013660606	42.9063413421036	54.0467004115306	0	52.5307782243407	36.0215013660606	164.071530848824	141.111019226452	0	63.5061199333316	217.316609624822	75.4347810972533	0	0	28.4860862531767	27.2071333760003	11.7711019965903	5.13347733228232	5.13347733228232	4.70464993506731	0
157	4-55	48.1043779072655	18.9524949468603	0	6.3711499014801	0	0	303.632533393643	70.6266119795419	0	50.5080074827604	6.3711499014801	18.9524949468603	0	341.361957901119	108.728839803166	0	0	75.8316523311007	0	0	32.8971874720655	21.5783403366801	54.2533119944206	0	75.8316523311007	32.8971874720655	0	25.3236448483404	0	40.5308352835404	32.8971874720655	0	0	0	48.6136826832706	24.6834379086302	0	0	0	0	0
158	2-17	46.0215019779355	99.540828001502	85.3666863218424	15.9278747537002	0	0	241.661688618246	132.451094308204	0	21.0690355606751	88.5522795904012	0	0	270.735345921577	127.632065834107	128.050029482764	0	109.621315151076	0	0	18.0107506830303	28.1717060524852	83.6934397855011	0	107.515610809091	18.0107506830303	146.060780165794	69.5997846435409	0	82.923486551081	146.060780165794	0	0	0	53.6719098898407	47.4725510177705	13.8768063385753	0	0	0	0
159	2-9	60.9079387669707	104.319181268703	32.3362575085443	14.1854628383465	0	0	197.69261542433	118.542528896156	0	21.0690355606751	26.1438254229868	18.9524949468603	0	247.193141928397	99.0625434025876	121.511501241867	0	66.1653559305221	0	0	32.8971874720655	22.6207367256516	27.7776992087503	0	56.8683211124106	32.8971874720655	85.3666863218424	0	0	50.4674152181333	129.263761681514	25.1449270324178	0	0	25.2431674695503	31.6251536428603	0	0	0	0	7.19133047612651
160	4-28a	113.630880211762	9.47624747343013	70.6990418225766	3.18557495074005	0	0	244.777023410691	120.916466044377	0	107.209305525366	12.5948748208747	9.47624747343013	0	282.506447918168	162.177615291737	61.289741952442	0	60.3617389815451	0	0	101.815876310192	24.4098787224447	35.9518602591004	36.0215013660606	46.7410304274405	65.794374944131	68.9186888381261	42.5113993916552	0	15.1963541633702	112.815764197798	50.2898540648355	0	0	27.1266559972103	5.06906347840001	0	0	9.40929987013462	0	0
161	Tetracycline	91.8011118812588	113.795428742133	142.623320164123	12.7422998029602	0	0	197.622616629077	176.973634241126	0	44.2569234731556	72.9354005522327	9.53359130631644	0	200.108733942035	129.8502292257	256.729889356015	0	93.8287278596392	0	0	36.0215013660606	42.9063413421036	54.0467004115306	0	52.5307782243407	36.0215013660606	164.071530848824	141.111019226452	0	63.5061199333316	217.316609624822	75.4347810972533	0	0	28.4860862531767	27.2071333760003	11.7711019965903	5.13347733228232	5.13347733228232	4.70464993506731	0
162	4-48	70.560745229416	104.238722207731	44.2583767368581	38.1043772953905	16.0469245344426	0	197.69261542433	72.229335018779	0	50.7926402228257	126.341512258379	26.2617770215604	0	211.879835938626	236.293116974831	25.1449270324178	0	148.934850056459	0	0	87.3582669183714	35.6487077725126	116.410456177942	17.8882285695403	127.770192179032	32.8971874720655	17.8882285695403	170.503969283777	0	203.395929502765	32.8971874720655	3.12431389399505	59.8186851500883	0	85.2862272608712	24.6726016368003	0	2.32792015631004	0	0	4.2758225378523
163	2-39	45.6227271745954	0	120.684790061585	0	0	0	391.570679781476	124.121912122852	0	60.1488218043805	36.8978356612644	0	0	411.988569880661	100.17097135964	100.579708129671	0	79.0359067826146	0	0	21.1350645770253	47.7170584234794	34.4431622531303	18.0107506830303	37.9266624373802	3.12431389399505	21.1350645770253	0	0	28.073090692847	21.1350645770253	100.579708129671	0	0	17.6504085237802	7.60359521760002	15.400431996847	0	4.70464993506731	0	0
164	4-3	63.4424705061708	71.1120855812116	0	12.7422998029602	0	0	221.234819417511	70.6266119795419	0	23.6035672998751	56.9379622193708	0	0	258.964243924987	113.438716991311	42.6833431609212	0	80.5415295192459	0	0	32.8971874720655	27.5206628409452	37.2539466821805	0	78.4358251772609	32.8971874720655	42.6833431609212	37.9854672725105	0	51.3091691800506	75.5805306329867	0	0	0	44.1956624164106	31.7056310216503	0	0	0	0	0
165	4-36	47.4076778704156	18.9524949468603	67.8314321493856	77.3280617185489	44.8803398130374	7.75951603727614	207.259649247596	93.5674708386358	0	28.8249395073413	54.205774028344	33.3260148692805	0	153.024325955674	149.253915877031	114.905606658493	0	78.0073068825952	0	0	161.007288620511	51.2952958984588	23.9759015999503	0	27.2071333760003	32.8971874720655	0	89.3820720342723	89.7606796260748	98.8234989542224	37.9205941251556	25.1449270324178	44.8803398130374	33.3260148692805	0	12.6618224241702	9.12101806522548	20.569956286761	7.03257009137734	0	7.75951603727614
166	3-34	42.0819572381539	45.6548322055099	74.8581416406224	4.73630891063732	0	0	209.46371742092	44.3129520701807	0	18.0099740279785	42.6412988043578	7.7498423117894	0	176.566529948855	93.5484603044018	74.8581416406224	7.7498423117894	68.4011151441257	0	7.7498423117894	32.8971874720655	13.9210786767257	46.7301941556106	0	49.9157691063506	32.8971874720655	0	42.6412988043578	0	73.8258443456591	54.8969632472784	8.54541379522878	0	0	22.1380698976003	27.7776992087503	16.3634868796345	0	0	7.7498423117894	0
167	3-50	43.0353144288655	28.4287424202904	30.2784043647001	9.55672485222013	0	0	256.548125407282	25.1449270324178	0	27.7885354805802	43.1189446047928	0	0	223.650937935216	103.804667557439	25.1449270324178	0	70.907480085373	0	0	32.8971874720655	24.8283291413025	46.0791509440706	0	65.7740027530907	32.8971874720655	0	37.9854672725105	0	53.2570715615929	32.8971874720655	25.1449270324178	0	0	37.2539466821805	22.7999493809702	16.9045793288726	0	0	0	0
168	2-4	78.038206242916	28.4287424202904	0	9.55672485222013	0	0	289.445312879347	35.313305989771	0	29.8942398225652	37.9854672725105	0	0	258.964243924987	133.674082039207	0	0	67.8797070950757	0	0	65.794374944131	21.8005561510051	46.0791509440706	0	65.7740027530907	65.794374944131	0	37.9854672725105	0	48.1235942293105	65.794374944131	0	0	0	37.2539466821805	25.9855243317102	0	0	0	0	0
169	4-28a	113.630880211762	9.47624747343013	70.6990418225766	3.18557495074005	0	0	244.777023410691	120.916466044377	0	107.209305525366	12.5948748208747	9.47624747343013	0	282.506447918168	162.177615291737	61.289741952442	0	60.3617389815451	0	0	101.815876310192	24.4098787224447	35.9518602591004	36.0215013660606	46.7410304274405	65.794374944131	68.9186888381261	42.5113993916552	0	15.1963541633702	112.815764197798	50.2898540648355	0	0	27.1266559972103	5.06906347840001	0	0	9.40929987013462	0	0
170	4-58	60.1884103174658	84.8573998636562	59.6991539349701	21.6864140877303	18.8161235222654	0	244.777023410691	85.6031600546065	0	31.0894083635903	127.596326693681	0	0	247.193141928397	191.582922529337	50.2898540648355	0	136.876798856051	0	0	54.7061236732858	43.62302212772	97.0519622465213	18.0107506830303	98.7672718353813	32.8971874720655	18.0107506830303	163.853786673302	0	148.183653850611	36.6953729902556	68.3006047478658	0	0	56.8574848405808	24.0215584252603	0	0	0	9.40929987013462	0
171	2-7	61.0688935245508	47.3812373671506	53.7015585771383	33.1934123785109	3.06980894422453	0	244.777023410691	95.0003249029758	0	23.5963431186552	78.6267436684139	26.2617770215604	32.2195411635482	270.735345921577	161.382051280695	36.1448149200242	32.2195411635482	140.794561530052	0	32.2195411635482	52.8070309141908	57.7159266848321	70.4360287430951	0	106.195301339249	32.8971874720655	0	72.1669425633902	0	122.472475754908	47.021389253667	41.930456580548	0	15.7669199961202	41.6957886369783	46.1596283228606	5.24342809458423	0	0	3.06980894422453	0
172	4-55	48.1043779072655	18.9524949468603	0	6.3711499014801	0	0	303.632533393643	70.6266119795419	0	50.5080074827604	6.3711499014801	18.9524949468603	0	341.361957901119	108.728839803166	0	0	75.8316523311007	0	0	32.8971874720655	21.5783403366801	54.2533119944206	0	75.8316523311007	32.8971874720655	0	25.3236448483404	0	40.5308352835404	32.8971874720655	0	0	0	48.6136826832706	24.6834379086302	0	0	0	0	0
173	4-55a	77.0848490522044	0	54.3360332837571	10.9998878876064	0	0	150.608207437969	36.1448149200242	0	44.1876615801389	7.19133047612651	0	0	117.711019965903	84.2761795283309	58.1445906952371	0	18.4818045841999	0	0	65.794374944131	18.4818045841999	0	0	0	65.794374944131	32.8971874720655	0	0	31.1845455413013	98.7940386069503	0	25.1449270324178	0	0	0	16.3634868796345	0	0	0	7.19133047612651
174	3-42	46.6743421211981	47.3812373671506	32.9996636628193	3.18557495074004	0	0	209.46371742092	0	0	13.7771546491326	50.5668123178907	0	0	176.566529948855	97.2411544390888	32.9996636628193	0	64.3439669670233	0	0	32.8971874720655	16.9627295998726	47.3812373671506	0	50.5668123178907	32.8971874720655	0	50.5668123178907	0	81.7513578591919	65.8968511348848	0	0	0	47.3812373671506	3.18557495074004	16.3634868796345	0	0	0	0
175	4-33	52.381038952534	18.9524949468603	41.2782922523065	38.8577818658614	23.5422039931806	0	203.23304783603	106.000212790582	0	49.2567250585389	60.2234126402005	0	0	258.964243924987	112.604451592734	58.1445906952371	0	76.5829502266739	0	0	36.0215013660606	41.4753349033993	38.2319292172696	0	32.9272400659404	36.0215013660606	36.0215013660606	35.8105010375088	0	82.4276056254724	69.0211650288799	25.1449270324178	0	0	9.47624747343013	15.1963541633702	23.5422039931806	15.6203335214508	6.65023802688839	0	0
176	2-17	46.0215019779355	99.540828001502	85.3666863218424	15.9278747537002	0	0	241.661688618246	132.451094308204	0	21.0690355606751	88.5522795904012	0	0	270.735345921577	127.632065834107	128.050029482764	0	109.621315151076	0	0	18.0107506830303	28.1717060524852	83.6934397855011	0	107.515610809091	18.0107506830303	146.060780165794	69.5997846435409	0	82.923486551081	146.060780165794	0	0	0	53.6719098898407	47.4725510177705	13.8768063385753	0	0	0	0
177	4-62	48.1043779072655	52.1595906343513	32.3362575085443	14.1854628383465	0	0	374.259145373185	71.4581209097951	0	50.5080074827604	21.2599628326008	9.47624747343013	0	376.67526389089	114.141405260857	78.8281580809454	0	81.2442177887913	0	0	32.8971874720655	25.5840958620666	55.6601219267247	0	63.1698299069306	32.8971874720655	42.6833431609212	0	0	27.8690128593702	86.5804185205931	25.1449270324178	0	0	38.4863919983004	24.6834379086302	11.7711019965903	0	0	0	7.19133047612651
178	4-18	35.0028918140505	85.2862272608712	0	9.55672485222013	0	0	162.379309434559	0	0	2.105704341985	94.8429521130913	0	0	129.482121962493	129.845843927142	0	0	96.9486564550763	0	0	32.8971874720655	11.6624291942051	85.2862272608712	0	94.8429521130913	32.8971874720655	0	94.8429521130913	0	94.8429521130913	32.8971874720655	0	0	0	85.2862272608712	6.37114990148009	2.105704341985	0	0	0	0
179	4-36	47.4076778704156	18.9524949468603	67.8314321493856	77.3280617185489	44.8803398130374	7.75951603727614	207.259649247596	93.5674708386358	0	28.8249395073413	54.205774028344	33.3260148692805	0	153.024325955674	149.253915877031	114.905606658493	0	78.0073068825952	0	0	161.007288620511	51.2952958984588	23.9759015999503	0	27.2071333760003	32.8971874720655	0	89.3820720342723	89.7606796260748	98.8234989542224	37.9205941251556	25.1449270324178	44.8803398130374	33.3260148692805	0	12.6618224241702	9.12101806522548	20.569956286761	7.03257009137734	0	7.75951603727614
180	2-15	22.6509867642153	56.8574848405808	89.205063507812	25.8000408344108	0	0	218.119484625066	102.370362074126	0	4.640236081185	69.0486169020906	43.1484179883048	0	223.650937935216	134.848021654611	89.8280459685518	0	116.83727097158	0	0	18.0107506830303	29.8172944548559	105.030727199755	0	68.9487414320009	18.0107506830303	60.6940938439515	107.179470246669	0	82.0345432142517	82.6938696191643	25.1449270324178	0	0	28.4287424202904	34.7998923217705	0	10.4868561891685	5.13347733228232	0	0
181	2-8	42.0819572381539	78.5520196775754	74.8581416406224	4.30748151342232	0	0	174.150411431149	44.3129520701807	0	9.18476976608839	75.1096588792084	7.7498423117894	0	141.253223959084	117.191616117362	74.8581416406224	7.7498423117894	59.1470834850206	0	7.7498423117894	65.794374944131	13.4922512795107	37.9049898937205	0	37.9049898937205	65.794374944131	32.8971874720655	42.2124714071428	0	73.3970169484441	87.7941507193439	8.54541379522878	0	0	0	37.9049898937205	16.3634868796345	0	0	7.7498423117894	0
182	2-63	38.2870045966303	0	201.967373790441	36.8328375119518	2.75674755352504	0	364.9041618943	136.724523049695	0	90.388955423756	40.9362173673001	16.7855295481303	0	364.9041618943	148.110702339186	136.724523049695	0	96.5288925598956	0	0	51.5818097792908	50.3294138751659	46.1994786847297	34.7962802311605	37.9266624373802	0	34.7962802311605	53.9938194050008	0	82.0669100978478	45.796168118767	100.579708129671	41.930456580548	0	17.6504085237802	7.60359521760002	27.1715339934373	0	4.70464993506731	0	7.19133047612651
183	4-3	63.4424705061708	71.1120855812116	0	12.7422998029602	0	0	221.234819417511	70.6266119795419	0	23.6035672998751	56.9379622193708	0	0	258.964243924987	113.438716991311	42.6833431609212	0	80.5415295192459	0	0	32.8971874720655	27.5206628409452	37.2539466821805	0	78.4358251772609	32.8971874720655	42.6833431609212	37.9854672725105	0	51.3091691800506	75.5805306329867	0	0	0	44.1956624164106	31.7056310216503	0	0	0	0	0
184	3-39	27.1955204491187	55.13107967894	74.8581416406224	1.55073395989728	0	0	206.348382628475	44.3129520701807	0	9.18476976608839	57.328348191723	7.7498423117894	0	188.337631945445	84.5238686408417	74.8581416406224	7.7498423117894	74.2629602696008	0	7.7498423117894	18.0107506830303	10.7355037259857	73.788364914856	0	47.3812373671506	18.0107506830303	18.0107506830303	48.9319713270479	0	80.1165168683492	40.0105264582431	8.54541379522878	0	0	28.4287424202904	18.9524949468603	16.3634868796345	0	0	7.7498423117894	0
185	4-53	44.2833639764205	75.809979787441	45.3421610928508	23.2599852410553	1.89909275909503	0	209.46371742092	58.8555099829516	0	25.0894368931902	87.2657973987562	33.5710590962605	0	235.422039931806	178.823480860272	0	0	109.230920397951	0	0	69.5925604623211	24.3735205342952	87.9817137576512	0	89.2105469831612	32.8971874720655	0	126.269874223277	0	143.820589046222	36.0215013660606	0	33.5710590962605	0	56.8574848405808	29.1674871918403	0	0	1.89909275909503	0	0
186	3-42	46.6743421211981	47.3812373671506	32.9996636628193	3.18557495074004	0	0	209.46371742092	0	0	13.7771546491326	50.5668123178907	0	0	176.566529948855	97.2411544390888	32.9996636628193	0	64.3439669670233	0	0	32.8971874720655	16.9627295998726	47.3812373671506	0	50.5668123178907	32.8971874720655	0	50.5668123178907	0	81.7513578591919	65.8968511348848	0	0	0	47.3812373671506	3.18557495074004	16.3634868796345	0	0	0	0
187	4-4	45.1410187708505	71.1120855812116	0	9.55672485222013	0	0	221.234819417511	70.6266119795419	0	29.8942398225652	37.9854672725105	0	0	258.964243924987	100.776894567141	42.6833431609212	0	67.8797070950757	0	0	32.8971874720655	21.8005561510051	46.0791509440706	0	65.7740027530907	32.8971874720655	42.6833431609212	37.9854672725105	0	48.1235942293105	75.5805306329867	0	0	0	37.2539466821805	28.5200560709102	0	0	0	0	0
188	4-28a	113.630880211762	9.47624747343013	70.6990418225766	3.18557495074005	0	0	244.777023410691	120.916466044377	0	107.209305525366	12.5948748208747	9.47624747343013	0	282.506447918168	162.177615291737	61.289741952442	0	60.3617389815451	0	0	101.815876310192	24.4098787224447	35.9518602591004	36.0215013660606	46.7410304274405	65.794374944131	68.9186888381261	42.5113993916552	0	15.1963541633702	112.815764197798	50.2898540648355	0	0	27.1266559972103	5.06906347840001	0	0	9.40929987013462	0	0
189	2-59	77.7131048443346	180.209620117115	61.7092020346033	6.3711499014801	0	0	250.273477323215	144.458670037558	0	44.1488497221054	33.5574178673681	9.47624747343013	0	317.819753907939	87.1825150629036	247.645766096519	0	69.1717643798733	0	0	18.0107506830303	35.1033926484329	18.3014517353202	18.0107506830303	55.6467120681206	0	188.744123326715	0	0	25.9855243317102	240.511589747132	25.1449270324178	0	0	37.2539466821805	18.3927653859401	0	0	4.70464993506731	0	0
190	2-17	46.0215019779355	99.540828001502	85.3666863218424	15.9278747537002	0	0	241.661688618246	132.451094308204	0	21.0690355606751	88.5522795904012	0	0	270.735345921577	127.632065834107	128.050029482764	0	109.621315151076	0	0	18.0107506830303	28.1717060524852	83.6934397855011	0	107.515610809091	18.0107506830303	146.060780165794	69.5997846435409	0	82.923486551081	146.060780165794	0	0	0	53.6719098898407	47.4725510177705	13.8768063385753	0	0	0	0
