No.	NAME	SRW07	piPC10	piID	PCD
651	4-55	0	5.52942908751142	7.71868549519847	0.766913330799555
652	2-24	7.2841348061952	7.10987946307227	9.59178597424013	0.172482114523568
653	4-27	0	5.73187377669764	7.63091815071922	2.14612121722857
654	2-55	5.73334127689775	7.10696468000072	9.53029070989259	1.4383572539127
655	2-2	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
656	3-15	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
657	2-48	5.97380961186926	6.81083129770041	9.44816069068646	1.00871284789507
658	4-3	5.73334127689775	6.74347008467428	8.81738111372788	1.34147514436048
659	2-24	7.2841348061952	7.10987946307227	9.59178597424013	0.172482114523568
660	2-39	4.84418708645859	5.41164605185504	7.84737183615979	0.277960043709077
661	4-37	0	0	6.29595764411851	1.23336261109155
662	4-60	4.94875989037817	7.02320225484097	9.06243473454816	1.27173870337343
663	2-81	7.11720550316434	6.98378996525813	9.33565056294163	0.195196318429613
664	4-2	0	6.78226291517423	8.96101726327317	1.23480461276564
665	4-58	5.97380961186926	8.93005638689935	13.3177277790373	4.42319464323878
666	2-65	6.13772705408623	6.99942246750796	9.33811774191801	0.645795464289321
667	2-95	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
668	2-19	0	6.88910390280451	9.45522737430252	2.43414341001338
669	Chloramphenicol	0	5.08334347747883	7.17568097306824	1.37962322230287
670	4-12	0	0	5.24702407216049	0
671	2-63	5.35185813347607	5.65730214077366	8.68606005507918	0.710839216425766
672	2-11	0	6.76529125176161	8.95917102245656	1.23384098453942
673	2-36	4.59511985013459	7.64232927112362	10.071689055586	2.22627301899356
674	2-24	7.2841348061952	7.10987946307227	9.59178597424013	0.172482114523568
675	2-73	2.70805020110221	5.99645208861902	8.2553088117856	1.01824978566086
676	3-24	4.84418708645859	7.45941652217556	10.4309988761148	2.41138608171449
677	2-12	0	7.16660526261126	9.96085688163189	2.41177417081961
678	2-59	5.73334127689775	6.5410299991899	8.75872660784204	0.551870179442387
679	4-4	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
680	2-24	7.2841348061952	7.10987946307227	9.59178597424013	0.172482114523568
681	2-16	5.73334127689775	6.78240461844781	8.89661800838978	1.33966743637688
682	2-20	5.41610040220442	5.38478171894699	7.77545957593265	1.05886480241167
683	2-2	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
684	2-3	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
685	2-55	5.73334127689775	7.10696468000072	9.53029070989259	1.4383572539127
686	2-41	0	8.81983333977425	13.2236295284876	4.58528121551485
687	2-91	5.41610040220442	4.4188406077966	6.54534966033442	0.36740554628382
688	2-18	4.84418708645859	7.45146510115793	10.3735862090049	2.42167482715073
689	2-52	5.73334127689775	6.82063025917177	8.89634426897943	1.42043829961204
690	Tetracycline	0	7.75627560613798	10.5873211838295	2.20114825485163
691	2-74	6.13772705408623	7.16752001375199	10.3150382723557	1.34105334566594
692	3-29	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
693	4-33	4.59511985013459	7.23645182742843	9.67321513550863	1.35985318437423
694	4-17	4.94875989037817	6.79062437439206	8.71327574961474	2.47886502389637
695	Tetracycline	0	7.75627560613798	10.5873211838295	2.20114825485163
696	2-13	5.41610040220442	0	5.06259503302697	0
697	3-49	5.73334127689775	6.90950374951625	9.04502710076312	1.4020234652024
698	4-44	4.59511985013459	5.23444528995363	7.70458657081896	0.925801673133788
699	2-99	5.73334127689775	6.20455776256869	8.29903718161307	0.542841837664948
700	3-24	4.84418708645859	7.45941652217556	10.4309988761148	2.41138608171449
701	2-75	6.13772705408623	7.06731984865348	9.48706260419162	0.58815069839722
702	2-64	6.13772705408623	6.93731408122368	9.20743615882879	0.721320922983416
703	3-37	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
704	3-29	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
705	2-44	4.84418708645859	5.25749537202778	7.51207124583547	0.32441408172051
706	2-65	6.13772705408623	6.99942246750796	9.33811774191801	0.645795464289321
707	3-24	4.84418708645859	7.45941652217556	10.4309988761148	2.41138608171449
708	3-39	5.41610040220442	5.25260059965105	7.63849925870664	1.03184907250843
709	2-39	4.84418708645859	5.41164605185504	7.84737183615979	0.277960043709077
710	2-99	5.73334127689775	6.20455776256869	8.29903718161307	0.542841837664948
711	4-30	6.13772705408623	6.63463335786169	8.75115798136203	0.595795861033896
712	2-39	4.84418708645859	5.41164605185504	7.84737183615979	0.277960043709077
713	4-45	4.72738781871234	5.345618327166	8.08641027532378	1.51692885490949
714	2-39	4.84418708645859	5.41164605185504	7.84737183615979	0.277960043709077
715	2-59	5.73334127689775	6.5410299991899	8.75872660784204	0.551870179442387
716	4-35	0	4.92725368515721	7.34923082461333	0.719867571175886
717	2-41	0	8.81983333977425	13.2236295284876	4.58528121551485
718	2-26	6.30444880242198	7.24520917647376	10.2823712341174	1.02629297046741
719	2-56	4.84418708645859	5.52545293913178	8.02649693894541	0.352808809677682
720	4-39	0	0	6.15419439186157	1.24153950612552
721	4-47	0	3.61091791264422	6.59714570188665	0.514926791510205
722	2-5	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
723	2-19	0	6.88910390280451	9.45522737430252	2.43414341001338
724	3-9	5.73334127689775	6.74347008467428	8.81738111372788	1.34147514436048
725	4-17	4.94875989037817	6.79062437439206	8.71327574961474	2.47886502389637
726	2-74	6.13772705408623	7.16752001375199	10.3150382723557	1.34105334566594
727	4-45	4.72738781871234	5.345618327166	8.08641027532378	1.51692885490949
728	4-58	5.97380961186926	8.93005638689935	13.3177277790373	4.42319464323878
729	4-45	4.72738781871234	5.345618327166	8.08641027532378	1.51692885490949
730	2-8	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
731	2-72	6.19644412779452	6.7990558620588	8.95635094049087	0.514959462490916
732	2-91	5.41610040220442	4.4188406077966	6.54534966033442	0.36740554628382
733	2-79	6.3297209055227	7.16780918431644	10.9278369692336	1.50456501101967
734	2-16	5.73334127689775	6.78240461844781	8.89661800838978	1.33966743637688
735	2-63	5.35185813347607	5.65730214077366	8.68606005507918	0.710839216425766
736	3-24	4.84418708645859	7.45941652217556	10.4309988761148	2.41138608171449
737	2-24	7.2841348061952	7.10987946307227	9.59178597424013	0.172482114523568
738	2-83	6.91671502035361	7.028201432058	9.6035979369766	0.172356526238989
739	2-14	5.41610040220442	0	5.06259503302697	0
740	2-97	5.41610040220442	6.24051948020669	9.62051209490867	1.86774728605734
741	4-37	0	0	6.29595764411851	1.23336261109155
742	3-52	5.73334127689775	6.8673238331878	8.96990759462491	1.41295702261201
743	3-5	5.41610040220442	5.43617532357989	7.87195483437818	1.04540961082158
744	2-100	0	7.64560690757656	9.8562092137326	2.44344519630604
745	2-64	6.13772705408623	6.93731408122368	9.20743615882879	0.721320922983416
746	3-31	6.19644412779452	6.7428806357919	8.85280791762332	0.531143110488321
747	3-24	4.84418708645859	7.45941652217556	10.4309988761148	2.41138608171449
748	2-46	5.73334127689775	6.89283197838676	8.9731414741869	1.40890299901641
749	4-15	0	0	6.07778558169946	1.19498365911308
750	2-13	5.41610040220442	0	5.06259503302697	0
751	3-53	5.73334127689775	6.84174901456953	8.96990759462491	1.41295702261201
752	2-18	4.84418708645859	7.45146510115793	10.3735862090049	2.42167482715073
753	Chloramphenicol	0	5.08334347747883	7.17568097306824	1.37962322230287
754	2-65	6.13772705408623	6.99942246750796	9.33811774191801	0.645795464289321
755	2-52	5.73334127689775	6.82063025917177	8.89634426897943	1.42043829961204
756	2-53	6.00881318544259	6.880384082186	10.487939670957	1.4355404870494
757	3-42	5.41610040220442	5.12135641599618	7.359547202245	1.02095312404182
758	3-42	5.41610040220442	5.12135641599618	7.359547202245	1.02095312404182
759	2-20	5.41610040220442	5.38478171894699	7.77545957593265	1.05886480241167
760	2-4	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
761	4-52	0	7.12440277655264	9.36227252125485	1.63605987074732
762	2-85	6.19644412779452	6.83410873881384	9.05040633405986	0.553824096547745
763	2-24	7.2841348061952	7.10987946307227	9.59178597424013	0.172482114523568
764	2-90	6.53233429222235	6.94215670569947	9.20733586295588	0.614293359256209
765	3-7	5.41610040220442	5.58373124358837	8.04115136891817	1.11457433569544
766	4-14	0	4.47306634535475	6.87413386047929	1.06299286750259
767	2-53	6.00881318544259	6.880384082186	10.487939670957	1.4355404870494
768	2-23	5.73334127689775	6.85310107991854	8.97339498069822	1.3303913451375
769	4-60	4.94875989037817	7.02320225484097	9.06243473454816	1.27173870337343
770	2-79	6.3297209055227	7.16780918431644	10.9278369692336	1.50456501101967
771	2-59	5.73334127689775	6.5410299991899	8.75872660784204	0.551870179442387
772	2-61	6.19644412779452	6.6945620585211	8.79694389354174	0.540596120623722
773	4-35	0	4.92725368515721	7.34923082461333	0.719867571175886
774	3-34	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
775	Chloramphenicol	0	5.08334347747883	7.17568097306824	1.37962322230287
776	4-28	0	4.61635737537866	7.01279074181602	1.08054555436801
777	4-50	5.41610040220442	3.91202300542815	6.70563909486	0.115338046663317
778	4-12	0	0	5.24702407216049	0
779	4-55	0	5.52942908751142	7.71868549519847	0.766913330799555
780	2-77	2.70805020110221	5.92692602597041	8.18395571730495	0.946896691180217
781	2-5	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
782	2-41	0	8.81983333977425	13.2236295284876	4.58528121551485
783	3-17	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
784	3-39	5.41610040220442	5.25260059965105	7.63849925870664	1.03184907250843
785	4-37	0	0	6.29595764411851	1.23336261109155
786	2-63	5.35185813347607	5.65730214077366	8.68606005507918	0.710839216425766
787	4-28	0	4.61635737537866	7.01279074181602	1.08054555436801
788	2-79	6.3297209055227	7.16780918431644	10.9278369692336	1.50456501101967
789	2-24	7.2841348061952	7.10987946307227	9.59178597424013	0.172482114523568
790	3-39	5.41610040220442	5.25260059965105	7.63849925870664	1.03184907250843
791	2-49	6.13772705408623	6.80128303447162	8.94650502599868	0.646224836146018
792	3-42	5.41610040220442	5.12135641599618	7.359547202245	1.02095312404182
793	2-41	0	8.81983333977425	13.2236295284876	4.58528121551485
794	2-75	6.13772705408623	7.06731984865348	9.48706260419162	0.58815069839722
795	2-5	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
796	2-96	5.41610040220442	5.31689375212097	7.70671131218186	1.11229785243208
797	3-39	5.41610040220442	5.25260059965105	7.63849925870664	1.03184907250843
798	4-55a	5.41610040220442	2.63905732961526	5.77144112313002	0.10848064299407
799	2-49	6.13772705408623	6.80128303447162	8.94650502599868	0.646224836146018
800	2-96	5.41610040220442	5.31689375212097	7.70671131218186	1.11229785243208
801	2-46	5.73334127689775	6.89283197838676	8.9731414741869	1.40890299901641
802	2-77	2.70805020110221	5.92692602597041	8.18395571730495	0.946896691180217
803	3-34	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
804	3-39	5.41610040220442	5.25260059965105	7.63849925870664	1.03184907250843
805	2-9	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
806	4-12	0	0	5.24702407216049	0
807	3-41	5.41610040220442	5.47672502402085	7.90852501743423	1.08741754517777
808	2-78	2.70805020110221	6.04025471127741	8.2553088117856	1.01824978566086
809	2-44	4.84418708645859	5.25749537202778	7.51207124583547	0.32441408172051
810	2-58	5.73334127689775	6.96519837451863	10.1914984771601	1.39894886298272
811	2-14	5.41610040220442	0	5.06259503302697	0
812	2-9	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
813	2-14	5.41610040220442	0	5.06259503302697	0
814	4-45	4.72738781871234	5.345618327166	8.08641027532378	1.51692885490949
815	4-47	0	3.61091791264422	6.59714570188665	0.514926791510205
816	4-50	5.41610040220442	3.91202300542815	6.70563909486	0.115338046663317
817	2-61	6.19644412779452	6.6945620585211	8.79694389354174	0.540596120623722
818	4-57	4.84418708645859	5.59098698051086	7.84149292446001	0.191800300748499
819	2-95	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
820	2-60	4.84418708645859	5.42934562895444	7.84658997529119	0.332880727451482
821	2-50	6.27852142416584	6.55819780281227	8.75778365633417	0.552565229938756
822	2-100	0	7.64560690757656	9.8562092137326	2.44344519630604
823	2-22	0	7.27324438878098	9.55703252828503	1.75196548402654
824	2-19	0	6.88910390280451	9.45522737430252	2.43414341001338
825	2-72	6.19644412779452	6.7990558620588	8.95635094049087	0.514959462490916
826	2-54	5.73334127689775	6.38687931936265	8.49515206053936	0.590079211040692
827	2-91	5.41610040220442	4.4188406077966	6.54534966033442	0.36740554628382
828	3-24	4.84418708645859	7.45941652217556	10.4309988761148	2.41138608171449
829	4-35	0	4.92725368515721	7.34923082461333	0.719867571175886
830	2-2	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
831	2-85	6.19644412779452	6.83410873881384	9.05040633405986	0.553824096547745
832	2-99	5.73334127689775	6.20455776256869	8.29903718161307	0.542841837664948
833	2-100	0	7.64560690757656	9.8562092137326	2.44344519630604
834	2-21	7.11720550316434	7.09920174355309	9.54574060563606	0.176091451174996
835	2-26	6.30444880242198	7.24520917647376	10.2823712341174	1.02629297046741
836	2-14	5.41610040220442	0	5.06259503302697	0
837	2-53	6.00881318544259	6.880384082186	10.487939670957	1.4355404870494
838	2-63	5.35185813347607	5.65730214077366	8.68606005507918	0.710839216425766
839	4-39	0	0	6.15419439186157	1.24153950612552
840	Ampcillin	5.04342511691925	5.4542521681688	8.05175910588487	1.06889635441593
841	2-53	6.00881318544259	6.880384082186	10.487939670957	1.4355404870494
842	2-81	7.11720550316434	6.98378996525813	9.33565056294163	0.195196318429613
843	2-13	5.41610040220442	0	5.06259503302697	0
844	2-78	2.70805020110221	6.04025471127741	8.2553088117856	1.01824978566086
845	2-71	6.13772705408623	6.89568269774787	9.11107237031751	0.624957134472137
846	2-5	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
847	2-98	5.41610040220442	6.23539063760472	9.69508852428664	1.94232371543531
848	2-90	6.53233429222235	6.94215670569947	9.20733586295588	0.614293359256209
849	Chloramphenicol	0	5.08334347747883	7.17568097306824	1.37962322230287
850	2-53	6.00881318544259	6.880384082186	10.487939670957	1.4355404870494
851	4-35	0	4.92725368515721	7.34923082461333	0.719867571175886
852	4-37	0	0	6.29595764411851	1.23336261109155
853	2-9	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
854	3-15	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
855	2-94	5.41610040220442	5.59888481482705	8.20756369323163	1.41634223050545
856	2-100	0	7.64560690757656	9.8562092137326	2.44344519630604
857	2-86	4.84418708645859	5.44673737166631	7.9402277651457	0.317563813822106
858	3-31	6.19644412779452	6.7428806357919	8.85280791762332	0.531143110488321
859	2-25	5.73334127689775	6.78240461844781	8.89661800838978	1.33966743637688
860	2-90	6.53233429222235	6.94215670569947	9.20733586295588	0.614293359256209
861	3-38	5.41610040220442	5.19052333673951	7.53014463859059	1.04856750931416
862	2-23	5.73334127689775	6.85310107991854	8.97339498069822	1.3303913451375
863	4-45	4.72738781871234	5.345618327166	8.08641027532378	1.51692885490949
864	2-16	5.73334127689775	6.78240461844781	8.89661800838978	1.33966743637688
865	4-31	0	6.45449506810732	8.53927683959237	2.51341086576706
866	2-21	7.11720550316434	7.09920174355309	9.54574060563606	0.176091451174996
867	2-95	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
868	2-90	6.53233429222235	6.94215670569947	9.20733586295588	0.614293359256209
869	4-39	0	0	6.15419439186157	1.24153950612552
870	2-14	5.41610040220442	0	5.06259503302697	0
871	2-95	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
872	4-55	0	5.52942908751142	7.71868549519847	0.766913330799555
873	2-43	5.73334127689775	6.83087423464618	8.88958399179497	1.06274189363668
874	2-95	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
875	2-98	5.41610040220442	6.23539063760472	9.69508852428664	1.94232371543531
876	3-2	5.41610040220442	7.07741893651551	9.82303748651282	2.19063635991137
877	4-2	0	6.78226291517423	8.96101726327317	1.23480461276564
878	2-2	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
879	2-71	6.13772705408623	6.89568269774787	9.11107237031751	0.624957134472137
880	2-34	4.94875989037817	7.30787278076371	9.92030011354603	1.35203365194579
881	4-17	4.94875989037817	6.79062437439206	8.71327574961474	2.47886502389637
882	4-45	4.72738781871234	5.345618327166	8.08641027532378	1.51692885490949
883	4-57	4.84418708645859	5.59098698051086	7.84149292446001	0.191800300748499
884	4-37a	5.41610040220442	2.39789527279837	5.65599181081985	0.118657543801316
885	3-50	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
886	4-52	0	7.12440277655264	9.36227252125485	1.63605987074732
887	3-9	5.73334127689775	6.74347008467428	8.81738111372788	1.34147514436048
888	2-94	5.41610040220442	5.59888481482705	8.20756369323163	1.41634223050545
889	4-30	6.13772705408623	6.63463335786169	8.75115798136203	0.595795861033896
890	3-54	5.73334127689775	6.8326275562903	8.87039523681791	1.3967581283217
891	2-91	5.41610040220442	4.4188406077966	6.54534966033442	0.36740554628382
892	2-4	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
893	2-56	4.84418708645859	5.52545293913178	8.02649693894541	0.352808809677682
894	2-26	6.30444880242198	7.24520917647376	10.2823712341174	1.02629297046741
895	4-30	6.13772705408623	6.63463335786169	8.75115798136203	0.595795861033896
896	3-25	4.84418708645859	7.46730521653519	10.4853214763852	2.40199286759886
897	2-41	0	8.81983333977425	13.2236295284876	4.58528121551485
898	3-42	5.41610040220442	5.12135641599618	7.359547202245	1.02095312404182
899	2-91	5.41610040220442	4.4188406077966	6.54534966033442	0.36740554628382
900	3-53	5.73334127689775	6.84174901456953	8.96990759462491	1.41295702261201
901	3-24	4.84418708645859	7.45941652217556	10.4309988761148	2.41138608171449
902	2-9	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
903	Ciprofloxacin	5.47646355193151	6.97439120839537	8.99976207738674	1.74064594928964
904	2-23	5.73334127689775	6.85310107991854	8.97339498069822	1.3303913451375
905	2-68	6.13772705408623	7.0343879299155	9.41458648618593	0.594330120279608
906	2-4	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
907	2-78	2.70805020110221	6.04025471127741	8.2553088117856	1.01824978566086
908	2-18	4.84418708645859	7.45146510115793	10.3735862090049	2.42167482715073
909	2-68	6.13772705408623	7.0343879299155	9.41458648618593	0.594330120279608
910	4-18	0	6.17254835904505	7.83495040377421	2.26279637159645
911	2-65	6.13772705408623	6.99942246750796	9.33811774191801	0.645795464289321
912	2-53	6.00881318544259	6.880384082186	10.487939670957	1.4355404870494
913	2-46	5.73334127689775	6.89283197838676	8.9731414741869	1.40890299901641
914	2-14	5.41610040220442	0	5.06259503302697	0
915	3-24	4.84418708645859	7.45941652217556	10.4309988761148	2.41138608171449
916	2-55	5.73334127689775	7.10696468000072	9.53029070989259	1.4383572539127
917	4-50	5.41610040220442	3.91202300542815	6.70563909486	0.115338046663317
918	2-19	0	6.88910390280451	9.45522737430252	2.43414341001338
919	2-56	4.84418708645859	5.52545293913178	8.02649693894541	0.352808809677682
920	2-13	5.41610040220442	0	5.06259503302697	0
921	2-73	2.70805020110221	5.99645208861902	8.2553088117856	1.01824978566086
922	2-94	5.41610040220442	5.59888481482705	8.20756369323163	1.41634223050545
923	3-17	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
924	2-26	6.30444880242198	7.24520917647376	10.2823712341174	1.02629297046741
925	3-50	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
926	2-66	6.13772705408623	7.19321613636121	10.4138690151772	1.37135575384449
927	2-81	7.11720550316434	6.98378996525813	9.33565056294163	0.195196318429613
928	4-55a	5.41610040220442	2.63905732961526	5.77144112313002	0.10848064299407
929	2-55	5.73334127689775	7.10696468000072	9.53029070989259	1.4383572539127
930	2-18	4.84418708645859	7.45146510115793	10.3735862090049	2.42167482715073
931	3-17	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
932	2-55	5.73334127689775	7.10696468000072	9.53029070989259	1.4383572539127
933	4-31	0	6.45449506810732	8.53927683959237	2.51341086576706
934	2-100	0	7.64560690757656	9.8562092137326	2.44344519630604
935	2-36	4.59511985013459	7.64232927112362	10.071689055586	2.22627301899356
936	2-91	5.41610040220442	4.4188406077966	6.54534966033442	0.36740554628382
937	3-2	5.41610040220442	7.07741893651551	9.82303748651282	2.19063635991137
938	2-30	0	7.16660526261126	9.96085688163189	2.41177417081961
939	2-22	0	7.27324438878098	9.55703252828503	1.75196548402654
940	2-29	4.94875989037817	7.76020058280754	10.2193242257805	1.74420381078615
941	3-29	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
942	2-47	6.19644412779452	6.93634273583405	9.08227970190866	0.594721315622117
943	3-30	6.19644412779452	6.80682936039218	9.00270100719794	0.681036200062938
944	2-13	5.41610040220442	0	5.06259503302697	0
945	2-72	6.19644412779452	6.7990558620588	8.95635094049087	0.514959462490916
946	2-14	5.41610040220442	0	5.06259503302697	0
947	3-24	4.84418708645859	7.45941652217556	10.4309988761148	2.41138608171449
948	2-67	4.84418708645859	5.99146454710798	8.21365270303	0.606768171810368
949	4-55	0	5.52942908751142	7.71868549519847	0.766913330799555
950	2-94	5.41610040220442	5.59888481482705	8.20756369323163	1.41634223050545
951	2-16	5.73334127689775	6.78240461844781	8.89661800838978	1.33966743637688
952	3-2	5.41610040220442	7.07741893651551	9.82303748651282	2.19063635991137
953	3-30	6.19644412779452	6.80682936039218	9.00270100719794	0.681036200062938
954	Ampcillin	5.04342511691925	5.4542521681688	8.05175910588487	1.06889635441593
955	2-2	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
956	3-30	6.19644412779452	6.80682936039218	9.00270100719794	0.681036200062938
957	2-14	5.41610040220442	0	5.06259503302697	0
958	2-86	4.84418708645859	5.44673737166631	7.9402277651457	0.317563813822106
959	4-52	0	7.12440277655264	9.36227252125485	1.63605987074732
960	4-52	0	7.12440277655264	9.36227252125485	1.63605987074732
961	2-4	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
962	2-36	4.59511985013459	7.64232927112362	10.071689055586	2.22627301899356
963	2-96	5.41610040220442	5.31689375212097	7.70671131218186	1.11229785243208
964	4-37	0	0	6.29595764411851	1.23336261109155
965	2-3	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
966	2-77	2.70805020110221	5.92692602597041	8.18395571730495	0.946896691180217
967	2-73	2.70805020110221	5.99645208861902	8.2553088117856	1.01824978566086
968	3-29	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
969	2-100	0	7.64560690757656	9.8562092137326	2.44344519630604
970	4-9	5.73334127689775	6.92565659011782	9.02270346369737	1.38161921452246
971	2-56	4.84418708645859	5.52545293913178	8.02649693894541	0.352808809677682
972	4-37a	5.41610040220442	2.39789527279837	5.65599181081985	0.118657543801316
973	2-34	4.94875989037817	7.30787278076371	9.92030011354603	1.35203365194579
974	2-9	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
975	Chloramphenicol	0	5.08334347747883	7.17568097306824	1.37962322230287
976	3-29	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
977	3-2	5.41610040220442	7.07741893651551	9.82303748651282	2.19063635991137
978	4-3a	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
979	4-3a	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
980	3-29	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
981	4-58	5.97380961186926	8.93005638689935	13.3177277790373	4.42319464323878
982	3-24	4.84418708645859	7.45941652217556	10.4309988761148	2.41138608171449
983	2-99	5.73334127689775	6.20455776256869	8.29903718161307	0.542841837664948
984	2-37	0	7.55279487486226	9.85380808680526	2.15668676952263
985	2-94	5.41610040220442	5.59888481482705	8.20756369323163	1.41634223050545
986	2-21	7.11720550316434	7.09920174355309	9.54574060563606	0.176091451174996
987	2-77	2.70805020110221	5.92692602597041	8.18395571730495	0.946896691180217
988	4-4	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
989	2-99	5.73334127689775	6.20455776256869	8.29903718161307	0.542841837664948
990	4-12	0	0	5.24702407216049	0
991	4-50	5.41610040220442	3.91202300542815	6.70563909486	0.115338046663317
992	2-88	5.82008293035236	6.58340922215876	9.10386812746567	0.462512293429008
993	3-41	5.41610040220442	5.47672502402085	7.90852501743423	1.08741754517777
994	4-55a	5.41610040220442	2.63905732961526	5.77144112313002	0.10848064299407
995	3-9	5.73334127689775	6.74347008467428	8.81738111372788	1.34147514436048
996	Ampcillin	5.04342511691925	5.4542521681688	8.05175910588487	1.06889635441593
997	3-40	5.41610040220442	5.31104848090177	7.73668911963804	1.01767596525278
998	2-26	6.30444880242198	7.24520917647376	10.2823712341174	1.02629297046741
999	3-17	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
1000	2-20	5.41610040220442	5.38478171894699	7.77545957593265	1.05886480241167
1001	3-29	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
1002	2-58	5.73334127689775	6.96519837451863	10.1914984771601	1.39894886298272
1003	4-60	4.94875989037817	7.02320225484097	9.06243473454816	1.27173870337343
1004	4-33	4.59511985013459	7.23645182742843	9.67321513550863	1.35985318437423
1005	Ampcillin	5.04342511691925	5.4542521681688	8.05175910588487	1.06889635441593
1006	3-6	5.41610040220442	5.48505623596845	7.96030181390216	1.03372478067944
1007	4-57	4.84418708645859	5.59098698051086	7.84149292446001	0.191800300748499
1008	2-50	6.27852142416584	6.55819780281227	8.75778365633417	0.552565229938756
1009	Ampcillin	5.04342511691925	5.4542521681688	8.05175910588487	1.06889635441593
1010	4-3a	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
1011	2-17	5.73334127689775	7.34160536150687	10.5456015559853	2.28098072657407
1012	2-21	7.11720550316434	7.09920174355309	9.54574060563606	0.176091451174996
1013	4-57	4.84418708645859	5.59098698051086	7.84149292446001	0.191800300748499
1014	2-61	6.19644412779452	6.6945620585211	8.79694389354174	0.540596120623722
1015	2-66	6.13772705408623	7.19321613636121	10.4138690151772	1.37135575384449
1016	2-100	0	7.64560690757656	9.8562092137326	2.44344519630604
1017	2-13	5.41610040220442	0	5.06259503302697	0
1018	2-2	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
1019	2-91	5.41610040220442	4.4188406077966	6.54534966033442	0.36740554628382
1020	Chloramphenicol	0	5.08334347747883	7.17568097306824	1.37962322230287
1021	2-84	6.13772705408623	6.96602418710611	9.33811774191801	0.645795464289321
1022	2-14	5.41610040220442	0	5.06259503302697	0
1023	4-62	0	5.70044357339069	7.87511928104029	0.473277702296463
1024	4-30	6.13772705408623	6.63463335786169	8.75115798136203	0.595795861033896
1025	4-14	0	4.47306634535475	6.87413386047929	1.06299286750259
1026	2-59	5.73334127689775	6.5410299991899	8.75872660784204	0.551870179442387
1027	2-77	2.70805020110221	5.92692602597041	8.18395571730495	0.946896691180217
1028	2-51	5.97380961186926	6.81083129770041	9.44816069068646	1.00871284789507
1029	2-24	7.2841348061952	7.10987946307227	9.59178597424013	0.172482114523568
1030	2-33	0	7.12205988162914	9.42391831842069	1.69991366174463
1031	2-38	0	7.42196267809454	9.78242982498671	1.81030869606506
1032	Chloramphenicol	0	5.08334347747883	7.17568097306824	1.37962322230287
1033	2-35	0	7.31192788550321	9.65270177913546	1.75466208837084
1034	2-35	0	7.31192788550321	9.65270177913546	1.75466208837084
