No.	NAME	qpmax	qnmax	Qpos	Qneg	Qtot	Qmean	Q2	RPCG	RNCG	PCWTE1
1217	2-77	0.24484446644783	-0.387447506189346	1.67148814210668	-1.67148813023232	3.342976272339	0.0682240055579388	0.583761984922944	0.14648292158342	0.231797940518725	27.5316098584777
1218	3-36	0.298461675643921	-0.369123011827469	2.29088461305946	-2.29088462889194	4.58176924195141	0.109089743855986	0.906770760760992	0.130282282198983	0.161126844701039	32.573966656495
1219	2-37	0.292306482791901	-0.503077626228333	2.19635422551073	-2.196354216896	4.39270844240673	0.104588296247779	1.10884722805304	0.1330871311179	0.229051226053741	26.0925259983323
1220	4-45	0.324419975280762	-0.461232662200928	3.16678080707788	-3.16678081266582	6.3335616197437	0.147292130691714	1.47558073297841	0.102444720694173	0.145647169629229	36.0897742236059
1221	4-60	0.348422795534134	-0.491441994905472	4.18432316090912	-2.18432321958244	6.36864638049155	0.124875419225325	1.63041288314707	0.0832686152898461	0.224985931797867	39.3569522028693
1222	4-16	0.344948798418045	-0.459157258272171	3.56418678630143	-2.56418684823439	6.12837363453582	0.097275771976759	1.48789929158511	0.096781908216432	0.179065444699684	49.7459545946956
1223	2-73	0.24484458565712	-0.3524369597435	1.52497406920884	-1.52497408073395	3.04994814994279	0.0648925138285701	0.48888094957681	0.160556556731582	0.231110131113753	26.6762873159008
1224	4-3a	0.344948947429657	-0.360411167144775	2.17589585389942	-1.17589582270011	3.35179167659953	0.0761770835590803	0.671030114898713	0.158531919995837	0.306499232489144	28.8552590898737
1225	4-6	0.344948947429657	-0.394040405750275	2.51211220957339	-1.51211216859519	4.02422437816858	0.0894272084037463	0.877627533961459	0.137314307105827	0.260589401986198	31.8226453808516
1226	4-60	0.348422795534134	-0.491441994905472	4.18432316090912	-2.18432321958244	6.36864638049155	0.124875419225325	1.63041288314707	0.0832686152898461	0.224985931797867	38.5692077445968
