No.	NAME	SpPosA_A	VE1sign_A	J_D	TI1_L	TI2_L	SM4_L	AVS_X	ChiA_X	SpDiam_X	SpMAD_X	SM3_X	SM5_X	VE1_X	VE2_X	VE3_X	VE1sign_X	SpMAD_H2	VE1_H2	ChiA_Dt	J_Dt	H_D/Dt	ChiA_D/Dt	J_D/Dt	SpMaxA_D/Dt	Ho_D/Dt	Chi_Dz(Z)	J_Dz(Z)	SpDiam_Dz(Z)	ChiA_Dz(m)	SM1_Dz(m)	J_Dz(v)	SM1_Dz(v)	Chi_Dz(p)	AVS_B(m)	SpPosA_B(m)	SpMaxA_B(m)	SpMAD_B(m)	SM5_B(m)	VE2_B(m)	VE1sign_B(m)	AVS_B(v)	SpPosA_B(v)	SpMax_B(v)	VE1_B(v)	VE1sign_B(v)	AVS_B(e)	ChiA_B(e)	SpPosA_B(e)	VR2_B(e)	ChiA_B(p)	SpMAD_B(p)	SM3_B(p)	VE1sign_B(i)	ChiA_B(s)	SpMaxA_B(s)	SpDiam_B(s)	SpMAD_B(s)	SM4_B(s)	VE1_B(s)	VE2sign_B(s)
46	4-37	0.625994793225359	0.10014546991119	2.375521694497	0	1.99968352306593	7.14598446771439	0.971137186175387	0.994860146135528	2	0.645370494195389	0	0	3.54884842293299	0.272988340225615	0.715113685419417	0.13378312300742	1.24479570119649	3.18367014941676	0.0170016961002052	1.43664332046734	144.185714285714	0.126988378919361	10.730518018686	0.644365906049061	8.13547376185899	0.484623691581052	3.15005399527684	46.0879203406126	0.0372718797693218	0.495671375994309	2.59887045088329	-0.750094461001695	0.333423106347936	3.32752607627282	1.31769991112027	0.286665861741907	1.42196242095338	7.09829832421012	0.23601400573228	0.0963534938370466	3.20111838396512	1.23085276188235	3.67894755865976	3.13130940200019	0.0916166140503159	3.32627223011897	0.28933092233008	1.31673425253057	0.959953221489822	0.308699007294562	1.42990693044447	4.632224128531	0.0939594902040345	0.221849702414526	0.37108179790555	5.65493458037896	1.53078148094913	7.33883176829919	2.99915057265414	0.00638231543109467
47	2-6	0.645402972807934	0.183054504112495	1.69564069264058	84.9005744367139	1.3088804693455	8.45382731579442	0.937037816227185	0.994103707987138	1.92798748512889	0.562091184795822	0	0.104318306079383	3.81512562323749	0.158963567634896	1.39562122280706	0.0901009449222023	1.28077172604041	3.59009196100295	0.00345934991188028	0.452021721819024	1220.80238095238	0.153982384299742	20.1203648818329	0.298848199062591	7.63647269385296	0.38633513625414	1.80289730251932	112.629196072594	0.013796799963389	0.70990596437491	1.6850387304915	-1.04218302070142	0.340492376331766	3.56295338454247	1.34154918793436	0.163091147984237	1.42375820387348	7.8045425547334	0.152045844630152	0.115237901579474	3.4517367178758	1.25837562593714	3.86651296992507	3.63365649194678	0.0221212381761081	3.5617992178758	0.262238996731128	1.34060443097811	1.14259952350026	0.273191741472743	1.44110573095333	5.31774501249843	0.1178335168425	0.21741375593952	0.30965255806995	8.53338535067322	1.80255980770213	8.7597252937475	3.47118666721879	0.00613487219927341
48	2-15	0.643294842390598	0.0440161040170937	1.88510772723519	59.7168680888028	1.84898922593375	8.0774471493312	0.963167431557591	0.995169622174755	2	0.610199093168781	0	0	4.80934844486759	0.20038951853615	1.63700698447864	0.142184707271968	1.2748910825208	4.06866610675114	0.00378123683891914	0.639029025777335	978.951587301587	0.117062860610528	19.7836234431793	0.405311092330722	10.4466790902752	0.3560308480818	2.3142005125317	115.050896214943	0.0136923306373965	0.760992727455031	2.0838666558566	-1.0699384280835	0.289668671050454	3.5419144707044	1.35482265175274	0.164426824363901	1.49830845468633	7.86792500017739	0.171610701958793	0.0275017329473585	3.42199363737106	1.27418899411721	3.9204071303255	4.2125981047829	0.0463382363241261	3.5408269707044	0.270244913491975	1.35400231623265	1.05831730875775	0.285251902037847	1.50844800942259	5.34832393068029	0.0312208400939738	0.211648332126472	0.30948596192281	8.59882163898287	1.81637363147347	8.81936013092436	3.91424870030458	0.00173778783277026
49	4-44	0.639317437666303	0.0223068863799772	2.04652279320861	72.5741757806474	4.51376786180896	8.0867179203039	0.968436710509528	0.996432773901114	1.99525240649156	0.63277458172156	0	0.1300531282482	4.73918096576384	0.152876805347221	2.09468020694694	0.0337206791230693	1.23994043160215	4.15679283232606	0.0046741834392005	1.59545461391377	631.964102564102	0.0419953073921166	14.3343982565091	0.794035323460028	20.4758082099927	0.214526483744163	2.28828249327107	231.916768750221	0.00670351066966045	0.984098901879332	1.86971506353164	-1.37437359022416	0.154736970387355	3.36802323292148	1.32875675277487	0.117317509585863	1.4406365693052	7.94731013568093	0.104589358946686	0.105861914289826	3.22891032969567	1.22904638028261	3.56232248076264	4.76018579697006	0.0763775383376531	3.36660387808277	0.288263225558211	1.32769854846571	1.01652125864492	0.304513514764991	1.44914496570085	5.46836231103955	0.110112077293987	0.227713006464597	0.239861530412317	8.15978989204805	1.82776399674256	9.33706776588027	4.2216011217257	0.0011324306348999
50	4-36	0.607680962197749	0.20349737743418	1.47071035713968	111.382255820482	5.43035074715617	8.24774388722552	0.932683515264549	0.996733527575348	1.99475315030674	0.549996241344745	0	0.088553397341443	4.19274560854505	0.149740914590895	1.74299583566039	0.0977552077315923	1.23086825324567	4.12553500319071	0.00395382231147331	0.889610020081495	735.039851814852	0.0611659023707036	13.7623280334083	0.629470681145699	15.2757346455611	0.232325258435837	1.74243943826878	221.768575764331	0.00775995152550204	1.42810786393331	1.42994547296268	-1.8361271702948	0.164120283494826	3.59733982955388	1.44981837429897	0.139880036683032	1.42045863904477	8.10917110417988	0.115513891485095	0.0260039930753339	3.30192197241102	1.21602764968082	3.74334616515713	3.40582961713398	0.00558676272361754	3.56868268669673	0.263870293350448	1.42476467687662	1.05248586557656	0.29245476526337	1.4310866704097	5.3652391080527	0.0230612092625376	0.198761714515184	0.30404531839756	9.39304610096642	2.60496929687942	10.3688307901521	3.42936782104242	0.00385396787920401
51	4-53	0.685066669932797	0.0210473384385339	1.30077476678175	103.030923546634	3.76391933925231	7.97349996402463	0.985902594845375	0.997920696045773	2	0.617432614410062	0	0	4.86520002193457	0.202716667580607	1.64904168006757	0.0131151555762806	1.32188979204737	4.37283292972975	0.00427619277371743	0.623468906408002	705.41206016206	0.0899247828673042	13.111033342053	0.499939052439661	9.9092563298483	0.318483849553877	1.71981278759094	144.277232360004	0.0117953954433117	0.451839658618058	1.43402981052132	-0.82277094835348	0.241751161707801	3.62522196427981	1.33355623042162	0.162670579352354	1.57691458956067	7.87973501639856	0.157587552364412	0.0140983083597163	3.55713863094648	1.29051291875563	3.88588975535865	4.06705020727755	0.0330668909299562	3.62413863094648	0.271994094616111	1.33278183066695	1.10181657508189	0.279216594518463	1.58051199146745	5.41630481319846	0.0212938889046474	0.221230473208247	0.205416380365302	5.97136917053643	1.62320617130553	7.79696667704914	3.57154613592738	0.00150230885746553
52	2-11	0.650198958930786	0.216471459368143	1.70505609594968	68.8057532387138	1.68487618843239	8.13300021858361	0.965436584559462	0.995110183023554	2	0.587415025322945	0	0	4.71474949138073	0.204989108320901	1.54895483136565	0.277350098112615	1.30837514378649	4.05670727530464	0.0035231164305693	0.47632534141297	1083.7	0.157092323692153	21.238882163179	0.31956869423074	7.48966273116513	0.376227151351754	1.95638118702912	108.046510831463	0.0144690856687344	0.709905964374891	1.7676483495381	-1.04218302070138	0.308358000877304	3.49045821702377	1.32241209036598	0.168729067527675	1.40399376828494	7.68965059142861	0.171650796722499	0.176298098853939	3.37440604311072	1.2436481535667	3.8526767154232	4.00507389360958	0.188735196041841	3.48925386919768	0.274752427430644	1.32150845411289	1.1045557345821	0.289252652729145	1.41656990737057	5.22715463661781	0.173118211616709	0.225021305778944	0.274462134911294	7.57034570273143	1.62127756902489	8.16251712306862	3.93764685188616	0.00618776281002512
53	4-35	0.610308711099097	0.120167431084782	1.88565307188484	40.4860518321664	4.49266823657405	7.89319886954461	0.949384578745261	0.996263983288432	2	0.57994003963863	0	0	4.70314271087182	0.204484465690079	1.54649276123479	0.0845509893628908	1.24514430037646	3.72089313397741	0.00512438183638563	0.983881312586042	563.648529248529	0.0827316055380492	15.8844682633055	0.610959696742913	12.5112496778456	0.247278205619169	1.97822564495335	165.721296085894	0.0103029911221171	0.637105789676308	1.91599720075078	-0.922749826934876	0.231525405380882	3.28165018055128	1.30597605785025	0.158366740598513	1.33129273224464	7.49237598168436	0.156634028397277	0.135063680930683	3.18335887620345	1.23103552791635	3.63397811372617	3.6389345167741	0.15315679050114	3.28072844142084	0.289755760184119	1.3052397756688	1.01903454175821	0.301695339827527	1.34683942816664	5.17617868004434	0.138010356512536	0.235671828488063	0.273188370151905	7.3285073066269	1.78489017256949	8.65877508382161	3.58911453319235	0.00298440355447557
54	4-53	0.685066669932797	0.0210473384385339	1.30077476678175	103.030923546634	3.76391933925231	7.97349996402463	0.985902594845375	0.997920696045773	2	0.617432614410062	0	0	4.86520002193457	0.202716667580607	1.64904168006757	0.0131151555762806	1.32188979204737	4.37283292972975	0.00427619277371743	0.623468906408002	705.41206016206	0.0899247828673042	13.111033342053	0.499939052439661	9.9092563298483	0.318483849553877	1.71981278759094	144.277232360004	0.0117953954433117	0.451839658618058	1.43402981052132	-0.82277094835348	0.241751161707801	3.62522196427981	1.33355623042162	0.162670579352354	1.57691458956067	7.87973501639856	0.157587552364412	0.0140983083597163	3.55713863094648	1.29051291875563	3.88588975535865	4.06705020727755	0.0330668909299562	3.62413863094648	0.271994094616111	1.33278183066695	1.10181657508189	0.279216594518463	1.58051199146745	5.41630481319846	0.0212938889046474	0.221230473208247	0.205416380365302	5.97136917053643	1.62320617130553	7.79696667704914	3.57154613592738	0.00150230885746553
55	4-53	0.685066669932797	0.0210473384385339	1.30077476678175	103.030923546634	3.76391933925231	7.97349996402463	0.985902594845375	0.997920696045773	2	0.617432614410062	0	0	4.86520002193457	0.202716667580607	1.64904168006757	0.0131151555762806	1.32188979204737	4.37283292972975	0.00427619277371743	0.623468906408002	705.41206016206	0.0899247828673042	13.111033342053	0.499939052439661	9.9092563298483	0.318483849553877	1.71981278759094	144.277232360004	0.0117953954433117	0.451839658618058	1.43402981052132	-0.82277094835348	0.241751161707801	3.62522196427981	1.33355623042162	0.162670579352354	1.57691458956067	7.87973501639856	0.157587552364412	0.0140983083597163	3.55713863094648	1.29051291875563	3.88588975535865	4.06705020727755	0.0330668909299562	3.62413863094648	0.271994094616111	1.33278183066695	1.10181657508189	0.279216594518463	1.58051199146745	5.41630481319846	0.0212938889046474	0.221230473208247	0.205416380365302	5.97136917053643	1.62320617130553	7.79696667704914	3.57154613592738	0.00150230885746553
