No.	NAME	Uc	Hy	TPSA(Tot)	MLOGP	MLOGP2	LOGP99	ESOL	PDI	SAscore	PBF
2043	2-45	2	-0.489301084236452	116.58	-1.62281847315852	2.63353979682454	-1.40199992805719	0.0263519852218523	0.847095855091947	5.00048674809854	0.347366646132885
2044	3-40	3.16992500144231	-0.197467444928751	74.65	-3.19714290919186	10.2217227817958	-0.92880003573373	-0.527773093978641	0.952995481607691	5.07094291505967	0.712455447269769
2045	3-10	3	0.169145730739146	24.67	0.0521684535882989	0.0027215475497945	2.18162004649639	-2.65807286089838	0.929833156580602	6.27833407290091	0.621907362739237
2046	4-31	3.8073549220576	2.17808680799756	95.08	-3.41791938155335	11.6821728987981	-0.245000008959323	-0.284579173151596	1.00945417699842	3.85681931610483	0.394872274417746
2047	2-28	3.32192809488736	-0.370580652827473	81.7	2.64513673517088	6.99674834775045	2.62942011654377	-3.59011258388056	0.914253800654812	5.67304403497419	0.723816678216178
2048	2-68	2.32192809488736	0.209938894716135	96.3	1.64842297731723	2.71729831214738	0.801300130784512	-3.03440187900753	0.892085019454154	6.13211416936188	0.939589602506411
2049	4-51	2.58496250072116	1.49129974984435	127.95	2.45054377254688	6.00516478116831	1.75530010461807	-3.69022615025082	0.905475123319421	6.33504788629857	0.896562298824633
2050	2-90	2.32192809488736	0.881981943311639	95.86	2.19271679268847	4.80800693293801	1.22110014408827	-3.11514671804102	0.896568435782422	6.21239101660766	0.932656214381025
2051	2-40	2.8073549220576	-0.732656304266368	82.14	0.409379612154426	0.167591666847708	0.803500100970268	-2.08617390696951	0.926280131209822	5.18860587853914	1.21255927393319
2052	3-37	3.16992500144231	-0.172859378909926	90.44	0.223288440078966	0.0498577274728981	0.227420027833432	-1.9243227589104	0.917012074333569	4.65105294562017	0.786765443813096
2053	2-29	3.16992500144231	-0.781626698029524	48	1.52748500737255	2.33321044774791	1.68340005725622	-2.97864587828412	0.977446681309547	5.43958243792651	0.944599954251868
2054	3-53	3.16992500144231	-0.399214773466813	46.17	2.99297925241657	8.95792480539605	3.41882009804249	-3.86725097095165	0.949586521615256	5.52339878415091	0.598521693347606
2055	2-87	1	-0.785198162425399	66.52	2.29611632850215	5.2721501940142	2.82560005038977	-3.87369912231699	0.933549324807641	5.59730418543964	0.625017024264819
2056	2-29	3.16992500144231	-0.781626698029524	48	1.52748500737255	2.33321044774791	1.68340005725622	-2.97864587828412	0.977446681309547	5.43958243792651	0.941747745269305
2057	2-82	2.32192809488736	0.242953940872197	122.3	0.685251906213712	0.469570174969525	-0.100599877536297	-2.16099796930071	0.914007575599424	6.74700382203487	0.91366422863602
2058	2-60	2.58496250072116	-0.323138749905236	120.44	1.12888847653395	1.27438919245115	0.582600139081478	-2.10929736641237	0.885050159413194	4.43312980130883	0.554434995715331
2059	2-46	3.16992500144231	-0.354404635089163	77.43	2.35880423665018	5.56395742683886	1.0475201010704	-2.76574928467148	0.916609672578725	5.71926310056484	0.652131356529999
2060	2-51	3.32192809488736	1.57048404367031	158.16	1.69113745510268	2.85994589205116	0.50580020993948	-3.07728326317975	0.867310322578501	6.04324538654405	0.88726857085544
2061	3-5	3.16992500144231	-0.175164081578565	74.65	-2.54750546450619	6.48978409168892	-0.166300025302917	-1.49589145123628	0.959336513404232	5.22982045240784	0.698629533577187
2062	2-84	2.58496250072116	0.853249465821661	122.16	1.83732245268977	3.37575379515796	1.01190015673637	-2.90196176364725	0.871485791217813	6.14906568005173	1.02082127348074
2063	3-37	3.16992500144231	-0.172859378909926	90.44	0.223288440078966	0.0498577274728981	0.227420027833432	-1.9243227589104	0.917012074333569	4.65105294562017	0.59639502325202
2064	4-9	3.16992500144231	0.903338777688503	53.94	-0.0575191544783134	0.00330845313190007	2.8498200327158	-2.75900185823807	0.963399583787334	5.9671105716907	0.606103563559226
2065	2-87	1	-0.785198162425399	66.52	2.29611632850215	5.2721501940142	2.82560005038977	-3.87369912231699	0.933549324807641	5.59730418543964	0.619135514964058
2066	2-92	2.32192809488736	-0.323138749905236	91.29	2.02679592841227	4.10790173542854	1.70120009034872	-2.99444407900671	0.871558344689645	6.37929642552063	1.10679372565727
2067	2-10	3.16992500144231	0.97408837107968	86.05	0.808392356214253	0.653498201585632	0.646900042891502	-2.46803493396749	0.977165728991054	5.27387420152552	1.08929396523933
2068	2-48	3.32192809488736	1.57048404367031	143.06	0.942808115524828	0.888887142699478	0.0373001918196678	-2.57023980509902	0.858171759613565	6.04239279901498	0.876606956178631
2069	2-49	2.32192809488736	0.27276710633716	106.89	1.92943535498948	3.72272078908337	-0.307599872350693	-2.3815974083171	0.864525166668307	6.30466348666717	0.831401231813378
2070	2-45	2	-0.489301084236452	116.58	-1.62281847315852	2.63353979682454	-1.40199992805719	0.0263519852218523	0.847095855091947	5.00048674809854	0.465570082262144
2071	3-53	3.16992500144231	-0.399214773466813	46.17	2.99297925241657	8.95792480539605	3.41882009804249	-3.86725097095165	0.949586521615256	5.52339878415091	0.829221000300587
2072	3-31	2.32192809488736	0.251016973763083	93.06	2.15693694809459	4.65237699805563	1.11550010740757	-2.92831010550616	0.853887661485495	6.03179191165354	0.915350069021313
2073	3-45	3	1.82955848138558	64.94	-1.48102673901558	2.19344020167912	1.49702003598213	-1.75835284936493	0.947057034427502	6.01277981306069	0.590534833929213
2074	3-37	3.16992500144231	-0.172859378909926	90.44	0.223288440078966	0.0498577274728981	0.227420027833432	-1.9243227589104	0.917012074333569	4.65105294562017	0.589921827427817
2075	2-60	2.58496250072116	-0.323138749905236	120.44	1.12888847653395	1.27438919245115	0.582600139081478	-2.10929736641237	0.885050159413194	4.43312980130883	0.728308928879497
2076	2-75	2.32192809488736	0.844073157150218	107.3	1.85955924414594	3.4579605824886	0.925800152122974	-3.13723574033687	0.87240144578883	6.13065797315375	0.876728091677022
2077	4-20	2.8073549220576	1.18857427312708	40.11	-2.402987533815	5.77434908767029	0.69030000269413	-0.868952551134038	0.938465476405542	4.3187486630247	0.59596977966375
2078	2-76	3.16992500144231	-0.431979363038607	44.02	3.42275940860487	11.7152819691931	3.95080007251818	-4.17728592187122	0.925410732461494	5.67133556095737	0.524063996761908
2079	4-29	0	1.18857427312708	40.11	-2.0537949544493	4.2180737149214	0.897900022566319	-1.02901830575774	0.912973838158766	4.15249148522579	0.494167676160315
2080	3-19	3.16992500144231	-0.399214773466813	46.53	3.39897925241657	11.5530599583583	3.21012008190155	-3.94718616721771	0.914577052704495	5.59272910511402	0.56844411445407
2081	2-82	2.32192809488736	0.242953940872197	122.3	0.685251906213712	0.469570174969525	-0.100599877536297	-2.16099796930071	0.914007575599424	6.74700382203487	0.888640450523185
2082	3-43	3.16992500144231	-0.672495390000307	76.45	0.361288440078966	0.130529336934693	2.04830003529787	-2.18019772727155	0.923019660155911	4.72094025057651	0.542957945645784
2083	2-88	1.58496250072116	-0.812868286215308	53.99	2.96061376940766	8.76523389160622	3.61440005898476	-4.27661513230144	0.932765914088278	5.11147598844197	0.62400658826769
2084	2-48	3.32192809488736	1.57048404367031	143.06	0.942808115524828	0.888887142699478	0.0373001918196678	-2.57023980509902	0.858171759613565	6.04239279901498	0.899776184288985
2085	3-43	3.16992500144231	-0.672495390000307	76.45	0.361288440078966	0.130529336934693	2.04830003529787	-2.18019772727155	0.923019660155911	4.72094025057651	0.531060260990587
2086	3-25	3.8073549220576	-0.7923611077455	67.73	-1.08556537750924	1.17845218884679	4.74030006676912	-3.57094242478212	0.931287910348672	4.87160515844209	0.560119867063746
2087	3-12	3.16992500144231	0.192551828398377	49.33	3.22048084552169	10.3714968763721	3.17322012037039	-3.83576154518216	0.924663659618248	5.57506226602664	0.638809870252814
2088	2-51	3.32192809488736	1.57048404367031	158.16	1.69113745510268	2.85994589205116	0.50580020993948	-3.07728326317975	0.867310322578501	6.04324538654405	0.818781175665917
2089	4-46	3.8073549220576	1.87430859451471	82.19	-1.3083034045842	1.71165779844661	1.92040001181886	-1.786800729426	0.984568674351883	3.49837888116364	0.523353012656288
2090	2-29	3.16992500144231	-0.781626698029524	48	1.52748500737255	2.33321044774791	1.68340005725622	-2.97864587828412	0.977446681309547	5.43958243792651	0.942662143489477
2091	4-62	1.58496250072116	1.65703673317319	74.17	-0.369349464967744	0.136419027271959	2.70980005711317	-2.92962917031631	0.861147419069064	4.69053573329015	0.909117970040852
2092	2-83	2	0.811132841785117	125.46	1.61358877260153	2.60366872706572	1.11070014536381	-3.23857503635598	0.897249141710175	6.55834747135779	0.952247506297021
2093	2-69	2.32192809488736	-0.30892286455496	89.9	2.59871679268847	6.75332896860105	1.81870007514954	-4.15209543542652	0.892609079275074	6.21687207775453	0.991508026140495
2094	2-3	3	1.78035975917492	47.87	-0.407677724768736	0.166201127272613	2.27902004122734	-2.42115845587409	0.947290281204705	6.04723524993569	0.517327164868375
2095	3-46	1	0.968203007441712	53.91	-0.948900076669019	0.90041135550247	1.3522000387311	-1.83159832455703	0.900685930581699	6.03641234515291	0.69518018176246
2096	2-88	1.58496250072116	-0.812868286215308	53.99	2.96061376940766	8.76523389160622	3.61440005898476	-4.27661513230144	0.932765914088278	5.11147598844197	0.617911710079249
2097	2-23	3	1.73605377710446	74.14	-1.81894372621958	3.30855627915359	0.810820057988167	-1.39350731315493	0.910859213572874	6.26622233388932	0.583851778734786
2098	2-51	3.32192809488736	1.57048404367031	158.16	1.69113745510268	2.85994589205116	0.50580020993948	-3.07728326317975	0.867310322578501	6.04324538654405	0.852045822469119
