No.	NAME	MW	AMW	Mv	Mp	Mi	nTA	RBN	RBF	nDB	nTB	nAB	nN	nO	nBR	nHM	nX	C%	O%	nCsp2	totalcharge
398	2-19	325.47	6.64224489795918	0.602665306122449	0.64645918367347	1.1263306122449	3	6	0.117647058823529	2	0	11	2	2	0	0	0	40.8163265306122	4.08163265306122	12	1
399	4-30	318.43	6.77510638297872	0.59444255319149	0.629357446808511	1.13001489361702	6	0	0	3	0	0	1	4	0	0	0	38.2978723404255	8.51063829787234	5	1
400	2-7	384.57	7.25603773584905	0.617718867924528	0.666601886792453	1.12468867924528	4	5	0.0892857142857143	2	0	11	3	2	0	1	0	39.622641509434	3.77358490566038	12	1
401	2-54	362.41	7.55020833333333	0.6208	0.636602083333334	1.1256875	9	2	0.0392156862745098	4	0	0	0	7	0	0	0	39.5833333333333	14.5833333333333	6	-2
402	Ciprofloxacin	331.38	7.88999999999999	0.638245238095238	0.652602380952381	1.13772380952381	4	3	0.0666666666666667	3	0	6	3	3	0	0	1	40.4761904761905	7.14285714285714	10	0
403	2-17	378.53	6.75946428571428	0.6121	0.654430357142857	1.12020892857143	5	3	0.05	1	0	12	1	3	0	0	0	42.8571428571429	5.35714285714286	14	1
404	4-58	425.55	7.4657894736842	0.649940350877192	0.682921052631578	1.1188	4	3	0.0483870967741935	3	0	20	4	2	0	0	0	45.6140350877193	3.50877192982456	20	1
405	2-68	415.53	7.0428813559322	0.604837288135593	0.633767796610169	1.12826271186441	6	1	0.015625	4	0	0	1	6	0	0	0	38.9830508474576	10.1694915254237	6	0
406	2-18	398.6	7.11785714285714	0.611891071428571	0.662344642857142	1.12542321428571	4	6	0.101694915254237	2	0	11	3	2	0	1	0	39.2857142857143	3.57142857142857	12	1
407	3-42	236.32	6.75199999999999	0.589817142857143	0.624031428571429	1.13302	1	3	0.0810810810810811	0	0	6	1	3	0	0	0	37.1428571428571	8.57142857142857	6	1
408	2-96	301.35	8.60999999999999	0.633854285714286	0.648862857142858	1.13088857142857	4	3	0.0810810810810811	2	0	6	1	6	0	1	0	34.2857142857143	17.1428571428571	6	0
409	2-16	300.46	6.25958333333333	0.584083333333334	0.634004166666667	1.12723125	4	3	0.0588235294117647	1	0	6	1	2	0	0	0	39.5833333333333	4.16666666666667	8	1
410	Tetracycline	443.47	8.0630909090909	0.641683636363636	0.648038181818182	1.12784363636364	12	2	0.0344827586206897	5	0	6	2	8	0	0	0	40	14.5454545454545	13	-1
411	3-38	286.36	8.18171428571428	0.620957142857143	0.646754285714286	1.13083714285714	3	3	0.0810810810810811	2	0	6	1	5	0	1	0	34.2857142857143	14.2857142857143	6	1
412	4-35	324.54	5.69368421052631	0.541368421052632	0.59530350877193	1.13995263157895	6	7	0.120689655172414	2	0	0	1	3	0	0	0	33.3333333333333	5.26315789473684	4	1
413	2-24	457.6	6.93333333333333	0.598439393939393	0.629395454545454	1.13164545454545	5	5	0.0684931506849315	3	0	0	2	6	0	0	0	37.8787878787879	9.09090909090909	3	1
414	Ampcillin	348.44	8.29619047619047	0.644321428571429	0.671269047619048	1.12777380952381	7	4	0.0909090909090909	3	0	6	3	4	0	1	0	38.0952380952381	9.52380952380952	9	-1
415	4-44	434.62	6.48686567164178	0.572095522388059	0.609741791044775	1.14018955223881	6	14	0.205882352941176	3	0	6	3	5	0	0	0	34.3283582089552	7.46268656716418	9	1
416	2-24	457.6	6.93333333333333	0.598439393939393	0.629395454545454	1.13164545454545	5	5	0.0684931506849315	3	0	0	2	6	0	0	0	37.8787878787879	9.09090909090909	3	1
417	2-25	300.46	6.25958333333333	0.584083333333334	0.634004166666667	1.12723125	4	3	0.0588235294117647	1	0	6	1	2	0	0	0	39.5833333333333	4.16666666666667	7	1
418	4-3	284.46	6.05234042553191	0.581302127659575	0.63782340425532	1.1254829787234	4	2	0.04	1	0	6	1	1	0	0	0	40.4255319148936	2.12765957446809	8	1
419	2-7	384.57	7.25603773584905	0.617718867924528	0.666601886792453	1.12468867924528	4	5	0.0892857142857143	2	0	11	3	2	0	1	0	39.622641509434	3.77358490566038	12	1
420	2-61	345.4	7.50869565217391	0.626526086956522	0.646123913043479	1.12208695652174	7	1	0.02	4	0	0	0	6	0	0	0	41.304347826087	13.0434782608696	6	-1
421	4-35	324.54	5.69368421052631	0.541368421052632	0.59530350877193	1.13995263157895	6	7	0.120689655172414	2	0	0	1	3	0	0	0	33.3333333333333	5.26315789473684	4	1
422	2-58	512.63	7.22014084507042	0.611718309859154	0.636687323943661	1.12710281690141	10	6	0.08	4	0	6	1	8	0	0	0	39.4366197183099	11.2676056338028	12	-1
423	4-39	168.24	6.47076923076923	0.572123076923077	0.610146153846153	1.13907307692308	3	3	0.115384615384615	0	0	6	1	2	0	0	0	34.6153846153846	7.69230769230769	6	1
424	2-59	434.56	6.89777777777777	0.590323809523809	0.618871428571428	1.13332857142857	9	6	0.0909090909090909	4	0	0	1	7	0	0	0	36.5079365079365	11.1111111111111	6	-1
425	2-39	405.62	6.14575757575757	0.562439393939393	0.608392424242424	1.13788181818182	8	7	0.102941176470588	4	0	0	2	4	0	0	0	34.8484848484849	6.06060606060606	4	1
426	4-58	425.55	7.4657894736842	0.649940350877192	0.682921052631578	1.1188	4	3	0.0483870967741935	3	0	20	4	2	0	0	0	45.6140350877193	3.50877192982456	20	1
427	4-15	164.3	5.47666666666666	0.549973333333334	0.61592	1.13425	4	2	0.0666666666666667	0	0	6	1	0	0	0	0	36.6666666666667	0	6	1
428	2-16	300.46	6.25958333333333	0.584083333333334	0.634004166666667	1.12723125	4	3	0.0588235294117647	1	0	6	1	2	0	0	0	39.5833333333333	4.16666666666667	8	1
429	2-65	447.53	7.33655737704917	0.608442622950819	0.627890163934426	1.13092295081967	9	5	0.0769230769230769	5	0	0	1	8	0	0	0	37.7049180327869	13.1147540983607	7	0
430	3-24	412.63	6.99372881355932	0.606655932203389	0.65852033898305	1.12608305084746	5	6	0.0967741935483871	2	0	11	3	2	0	1	0	38.9830508474576	3.38983050847458	12	1
431	4-30	318.43	6.77510638297872	0.59444255319149	0.629357446808511	1.13001489361702	6	0	0	3	0	0	1	4	0	0	0	38.2978723404255	8.51063829787234	5	1
432	4-33	345.46	6.90919999999999	0.599204	0.63171	1.13218	4	1	0.0185185185185185	1	0	6	2	4	0	0	0	38	8	7	1
433	2-99	335.44	6.84571428571428	0.590142857142858	0.620714285714286	1.13321836734694	8	1	0.0192307692307692	3	0	0	1	5	0	0	0	36.734693877551	10.2040816326531	5	0
434	4-35	324.54	5.69368421052631	0.541368421052632	0.59530350877193	1.13995263157895	6	7	0.120689655172414	2	0	0	1	3	0	0	0	33.3333333333333	5.26315789473684	4	1
435	2-41	400.54	7.15249999999999	0.634857142857142	0.672896428571428	1.1194375	4	4	0.0666666666666667	2	0	17	3	2	0	0	0	44.6428571428571	3.57142857142857	18	1
436	3-38	286.36	8.18171428571428	0.620957142857143	0.646754285714286	1.13083714285714	3	3	0.0810810810810811	2	0	6	1	5	0	1	0	34.2857142857143	14.2857142857143	6	1
437	2-41	400.54	7.15249999999999	0.634857142857142	0.672896428571428	1.1194375	4	4	0.0666666666666667	2	0	17	3	2	0	0	0	44.6428571428571	3.57142857142857	18	1
438	4-43	354.42	7.54085106382978	0.593974468085107	0.604210638297873	1.15656170212766	7	9	0.1875	3	0	5	6	5	0	0	0	29.7872340425532	10.6382978723404	6	0
439	3-29	332.43	6.92562499999999	0.601991666666667	0.633527083333334	1.1256125	6	1	0.0192307692307692	3	0	0	0	5	0	0	0	39.5833333333333	10.4166666666667	5	0
440	2-99	335.44	6.84571428571428	0.590142857142858	0.620714285714286	1.13321836734694	8	1	0.0192307692307692	3	0	0	1	5	0	0	0	36.734693877551	10.2040816326531	5	0
441	2-54	362.41	7.55020833333333	0.6208	0.636602083333334	1.1256875	9	2	0.0392156862745098	4	0	0	0	7	0	0	0	39.5833333333333	14.5833333333333	6	-2
442	2-84	445.56	7.07238095238095	0.602015873015872	0.628701587301587	1.13003333333333	8	6	0.0895522388059701	5	0	0	1	7	0	0	0	38.0952380952381	11.1111111111111	7	0
443	2-19	325.47	6.64224489795918	0.602665306122449	0.64645918367347	1.1263306122449	3	6	0.117647058823529	2	0	11	2	2	0	0	0	40.8163265306122	4.08163265306122	12	1
444	3-34	300.39	7.90499999999999	0.612113157894737	0.642047368421053	1.13143421052632	4	3	0.075	2	0	6	1	5	0	1	0	34.2105263157895	13.1578947368421	6	1
445	2-73	312.45	6.64787234042553	0.601429787234043	0.644591489361703	1.12728936170213	5	2	0.0408163265306122	4	1	0	2	2	0	0	0	40.4255319148936	4.25531914893617	6	0
446	4-44	434.62	6.48686567164178	0.572095522388059	0.609741791044775	1.14018955223881	6	14	0.205882352941176	3	0	6	3	5	0	0	0	34.3283582089552	7.46268656716418	9	1
447	4-39	168.24	6.47076923076923	0.572123076923077	0.610146153846153	1.13907307692308	3	3	0.115384615384615	0	0	6	1	2	0	0	0	34.6153846153846	7.69230769230769	6	1
448	4-18	184.28	6.58142857142857	0.623057142857143	0.676957142857143	1.11418214285714	1	2	0.0689655172413793	0	0	12	1	0	0	0	0	46.4285714285714	0	12	1
449	3-38	286.36	8.18171428571428	0.620957142857143	0.646754285714286	1.13083714285714	3	3	0.0810810810810811	2	0	6	1	5	0	1	0	34.2857142857143	14.2857142857143	6	1
450	4-30	318.43	6.77510638297872	0.59444255319149	0.629357446808511	1.13001489361702	6	0	0	3	0	0	1	4	0	0	0	38.2978723404255	8.51063829787234	5	1
451	2-96	301.35	8.60999999999999	0.633854285714286	0.648862857142858	1.13088857142857	4	3	0.0810810810810811	2	0	6	1	6	0	1	0	34.2857142857143	17.1428571428571	6	0
452	4-3	284.46	6.05234042553191	0.581302127659575	0.63782340425532	1.1254829787234	4	2	0.04	1	0	6	1	1	0	0	0	40.4255319148936	2.12765957446809	8	1
453	3-39	300.39	7.90499999999999	0.612113157894737	0.642047368421053	1.13143421052632	3	4	0.1	2	0	6	1	5	0	1	0	34.2105263157895	13.1578947368421	6	1
454	2-7	384.57	7.25603773584905	0.617718867924528	0.666601886792453	1.12468867924528	4	5	0.0892857142857143	2	0	11	3	2	0	1	0	39.622641509434	3.77358490566038	12	1
455	2-30	325.47	6.64224489795918	0.602665306122449	0.64645918367347	1.1263306122449	3	4	0.0769230769230769	1	0	11	2	2	0	0	0	40.8163265306122	4.08163265306122	11	1
456	2-54	362.41	7.55020833333333	0.6208	0.636602083333334	1.1256875	9	2	0.0392156862745098	4	0	0	0	7	0	0	0	39.5833333333333	14.5833333333333	6	-2
457	Ciprofloxacin	331.38	7.88999999999999	0.638245238095238	0.652602380952381	1.13772380952381	4	3	0.0666666666666667	3	0	6	3	3	0	0	1	40.4761904761905	7.14285714285714	10	0
458	4-55	274.52	5.27923076923076	0.542053846153847	0.61168076923077	1.13334423076923	5	1	0.0185185185185185	2	0	0	1	0	0	0	0	36.5384615384615	0	4	1
459	2-24	457.6	6.93333333333333	0.598439393939393	0.629395454545454	1.13164545454545	5	5	0.0684931506849315	3	0	0	2	6	0	0	0	37.8787878787879	9.09090909090909	3	1
460	2-12	324.49	6.48979999999999	0.596744	0.644554	1.129582	3	4	0.0754716981132075	1	0	11	3	1	0	0	0	40	2	11	1
461	2-1	362.46	8.05466666666666	0.639713333333334	0.670204444444445	1.12021555555556	3	4	0.0833333333333333	2	0	12	1	5	0	1	0	40	11.1111111111111	12	1
462	4-33	345.46	6.90919999999999	0.599204	0.63171	1.13218	4	1	0.0185185185185185	1	0	6	2	4	0	0	0	38	8	7	1
463	4-54	345.61	5.57435483870967	0.548009677419355	0.609522580645161	1.13664516129032	6	4	0.0625	3	0	0	2	1	0	0	0	35.4838709677419	1.61290322580645	5	1
464	2-8	301.38	8.1454054054054	0.614997297297298	0.638975675675676	1.13723243243243	4	3	0.0769230769230769	2	0	6	2	5	0	1	0	32.4324324324324	13.5135135135135	6	1
465	4-45	324.39	7.54395348837209	0.597097674418605	0.608883720930233	1.1566	6	8	0.181818181818182	3	0	5	6	4	0	0	0	30.2325581395349	9.30232558139535	6	0
466	2-46	299.37	7.30170731707317	0.630824390243903	0.659787804878049	1.11663414634146	5	2	0.0454545454545455	2	0	6	0	4	0	0	0	43.9024390243902	9.75609756097561	8	-1
467	2-7	384.57	7.25603773584905	0.617718867924528	0.666601886792453	1.12468867924528	4	5	0.0892857142857143	2	0	11	3	2	0	1	0	39.622641509434	3.77358490566038	12	1
468	3-39	300.39	7.90499999999999	0.612113157894737	0.642047368421053	1.13143421052632	3	4	0.1	2	0	6	1	5	0	1	0	34.2105263157895	13.1578947368421	6	1
469	2-90	385.5	7.0090909090909	0.608069090909091	0.639570909090909	1.12623454545455	6	2	0.0333333333333333	4	0	0	1	5	0	0	0	40	9.09090909090909	6	0
470	2-25	300.46	6.25958333333333	0.584083333333334	0.634004166666667	1.12723125	4	3	0.0588235294117647	1	0	6	1	2	0	0	0	39.5833333333333	4.16666666666667	7	1
471	4-45	324.39	7.54395348837209	0.597097674418605	0.608883720930233	1.1566	6	8	0.181818181818182	3	0	5	6	4	0	0	0	30.2325581395349	9.30232558139535	6	0
472	2-82	415.48	7.55418181818181	0.624483636363636	0.642254545454545	1.1263	6	3	0.0491803278688525	4	0	0	1	7	0	0	0	40	12.7272727272727	4	0
473	Ampcillin	348.44	8.29619047619047	0.644321428571429	0.671269047619048	1.12777380952381	7	4	0.0909090909090909	3	0	6	3	4	0	1	0	38.0952380952381	9.52380952380952	9	-1
474	Ciprofloxacin	331.38	7.88999999999999	0.638245238095238	0.652602380952381	1.13772380952381	4	3	0.0666666666666667	3	0	6	3	3	0	0	1	40.4761904761905	7.14285714285714	10	0
475	4-9	312.47	6.3769387755102	0.592571428571429	0.641473469387756	1.12463469387755	5	3	0.0576923076923077	2	0	6	1	2	0	0	0	40.8163265306122	4.08163265306122	9	1
476	2-77	314.47	6.41775510204081	0.587632653061225	0.633820408163266	1.13056734693878	5	2	0.0392156862745098	3	1	0	2	2	0	0	0	38.7755102040816	4.08163265306122	5	0
477	2-96	301.35	8.60999999999999	0.633854285714286	0.648862857142858	1.13088857142857	4	3	0.0810810810810811	2	0	6	1	6	0	1	0	34.2857142857143	17.1428571428571	6	0
478	2-68	415.53	7.0428813559322	0.604837288135593	0.633767796610169	1.12826271186441	6	1	0.015625	4	0	0	1	6	0	0	0	38.9830508474576	10.1694915254237	6	0
479	2-99	335.44	6.84571428571428	0.590142857142858	0.620714285714286	1.13321836734694	8	1	0.0192307692307692	3	0	0	1	5	0	0	0	36.734693877551	10.2040816326531	5	0
480	Tetracycline	443.47	8.0630909090909	0.641683636363636	0.648038181818182	1.12784363636364	12	2	0.0344827586206897	5	0	6	2	8	0	0	0	40	14.5454545454545	13	-1
481	2-64	384.47	7.39365384615384	0.6233	0.647294230769231	1.12713076923077	7	2	0.0357142857142857	4	1	0	2	5	0	0	0	40.3846153846154	9.61538461538462	6	0
482	3-38	286.36	8.18171428571428	0.620957142857143	0.646754285714286	1.13083714285714	3	3	0.0810810810810811	2	0	6	1	5	0	1	0	34.2857142857143	14.2857142857143	6	1
483	Ciprofloxacin	331.38	7.88999999999999	0.638245238095238	0.652602380952381	1.13772380952381	4	3	0.0666666666666667	3	0	6	3	3	0	0	1	40.4761904761905	7.14285714285714	10	0
484	2-72	389.49	7.08163636363636	0.602883636363637	0.629652727272727	1.13004181818182	7	3	0.0508474576271186	4	0	0	1	6	0	0	0	38.1818181818182	10.9090909090909	6	0
485	2-100	357.44	7.29469387755101	0.620208163265306	0.645991836734694	1.12474489795918	7	5	0.0980392156862745	4	0	6	1	5	0	0	0	40.8163265306122	10.2040816326531	13	0
486	2-54	362.41	7.55020833333333	0.6208	0.636602083333334	1.1256875	9	2	0.0392156862745098	4	0	0	0	7	0	0	0	39.5833333333333	14.5833333333333	6	-2
487	2-39	405.62	6.14575757575757	0.562439393939393	0.608392424242424	1.13788181818182	8	7	0.102941176470588	4	0	0	2	4	0	0	0	34.8484848484849	6.06060606060606	4	1
488	2-59	434.56	6.89777777777777	0.590323809523809	0.618871428571428	1.13332857142857	9	6	0.0909090909090909	4	0	0	1	7	0	0	0	36.5079365079365	11.1111111111111	6	-1
489	4-14	300.25	8.11486486486486	0.588848648648649	0.650040540540541	1.13491891891892	3	3	0.0789473684210526	0	0	6	2	1	1	1	1	35.1351351351351	2.7027027027027	6	1
490	Tetracycline	443.47	8.0630909090909	0.641683636363636	0.648038181818182	1.12784363636364	12	2	0.0344827586206897	5	0	6	2	8	0	0	0	40	14.5454545454545	13	-1
491	Ampcillin	348.44	8.29619047619047	0.644321428571429	0.671269047619048	1.12777380952381	7	4	0.0909090909090909	3	0	6	3	4	0	1	0	38.0952380952381	9.52380952380952	9	-1
492	2-71	389.49	7.08163636363636	0.602883636363637	0.629652727272727	1.13004181818182	7	3	0.0508474576271186	4	0	0	1	6	0	0	0	38.1818181818182	10.9090909090909	6	0
493	2-26	495.65	6.98098591549295	0.605969014084506	0.638049295774647	1.12822253521127	5	6	0.0779220779220779	4	0	5	2	6	0	0	0	39.4366197183099	8.45070422535211	9	1
494	2-2	365.25	10.4357142857143	0.650248571428572	0.685391428571429	1.12631142857143	4	3	0.0810810810810811	2	0	6	1	5	1	2	1	34.2857142857143	14.2857142857143	6	1
495	2-54	362.41	7.55020833333333	0.6208	0.636602083333334	1.1256875	9	2	0.0392156862745098	4	0	0	0	7	0	0	0	39.5833333333333	14.5833333333333	6	-2
496	2-75	429.56	6.92838709677419	0.600196774193548	0.63151129032258	1.12875322580645	7	1	0.0149253731343284	4	0	0	1	6	0	0	0	38.7096774193548	9.67741935483871	6	0
497	2-97	456.54	9.13079999999999	0.657532	0.675908	1.124972	6	6	0.113207547169811	4	0	12	2	8	0	2	0	36	16	12	0
498	4-14	300.25	8.11486486486486	0.588848648648649	0.650040540540541	1.13491891891892	3	3	0.0789473684210526	0	0	6	2	1	1	1	1	35.1351351351351	2.7027027027027	6	1
499	2-17	378.53	6.75946428571428	0.6121	0.654430357142857	1.12020892857143	5	3	0.05	1	0	12	1	3	0	0	0	42.8571428571429	5.35714285714286	14	1
500	2-39	405.62	6.14575757575757	0.562439393939393	0.608392424242424	1.13788181818182	8	7	0.102941176470588	4	0	0	2	4	0	0	0	34.8484848484849	6.06060606060606	4	1
501	4-37	182.27	6.2851724137931	0.565586206896552	0.607765517241379	1.13900344827586	3	4	0.137931034482759	0	0	6	1	2	0	0	0	34.4827586206897	6.89655172413793	6	1
502	3-24	412.63	6.99372881355932	0.606655932203389	0.65852033898305	1.12608305084746	5	6	0.0967741935483871	2	0	11	3	2	0	1	0	38.9830508474576	3.38983050847458	12	1
503	4-39	168.24	6.47076923076923	0.572123076923077	0.610146153846153	1.13907307692308	3	3	0.115384615384615	0	0	6	1	2	0	0	0	34.6153846153846	7.69230769230769	6	1
504	4-37	182.27	6.2851724137931	0.565586206896552	0.607765517241379	1.13900344827586	3	4	0.137931034482759	0	0	6	1	2	0	0	0	34.4827586206897	6.89655172413793	6	1
505	2-14	146.19	6.645	0.548327272727273	0.570768181818181	1.15500454545455	2	0	0	0	0	0	1	3	0	0	0	27.2727272727273	13.6363636363636	0	1
506	2-17	378.53	6.75946428571428	0.6121	0.654430357142857	1.12020892857143	5	3	0.05	1	0	12	1	3	0	0	0	42.8571428571429	5.35714285714286	14	1
507	2-49	345.4	7.50869565217391	0.626526086956522	0.646123913043479	1.12208695652174	7	1	0.02	4	0	0	0	6	0	0	0	41.304347826087	13.0434782608696	6	-1
508	2-72	389.49	7.08163636363636	0.602883636363637	0.629652727272727	1.13004181818182	7	3	0.0508474576271186	4	0	0	1	6	0	0	0	38.1818181818182	10.9090909090909	6	0
509	2-49	345.4	7.50869565217391	0.626526086956522	0.646123913043479	1.12208695652174	7	1	0.02	4	0	0	0	6	0	0	0	41.304347826087	13.0434782608696	6	-1
510	2-53	510.61	7.40014492753623	0.621814492753622	0.64410724637681	1.12476956521739	8	5	0.0675675675675676	4	0	6	1	8	0	0	0	40.5797101449275	11.5942028985507	12	-1
511	3-33	342.45	6.98877551020408	0.610995918367347	0.644485714285715	1.12470816326531	6	5	0.0980392156862745	4	0	6	1	4	0	0	0	40.8163265306122	8.16326530612245	13	1
512	2-75	429.56	6.92838709677419	0.600196774193548	0.63151129032258	1.12875322580645	7	1	0.0149253731343284	4	0	0	1	6	0	0	0	38.7096774193548	9.67741935483871	6	0
513	2-30	325.47	6.64224489795918	0.602665306122449	0.64645918367347	1.1263306122449	3	4	0.0769230769230769	1	0	11	2	2	0	0	0	40.8163265306122	4.08163265306122	11	1
514	2-59	434.56	6.89777777777777	0.590323809523809	0.618871428571428	1.13332857142857	9	6	0.0909090909090909	4	0	0	1	7	0	0	0	36.5079365079365	11.1111111111111	6	-1
515	4-39	168.24	6.47076923076923	0.572123076923077	0.610146153846153	1.13907307692308	3	3	0.115384615384615	0	0	6	1	2	0	0	0	34.6153846153846	7.69230769230769	6	1
516	2-18	398.6	7.11785714285714	0.611891071428571	0.662344642857142	1.12542321428571	4	6	0.101694915254237	2	0	11	3	2	0	1	0	39.2857142857143	3.57142857142857	12	1
517	3-50	256.4	6.25365853658536	0.59189268292683	0.645241463414635	1.12359268292683	4	0	0	1	0	6	1	1	0	0	0	41.4634146341463	2.4390243902439	7	1
518	3-42	236.32	6.75199999999999	0.589817142857143	0.624031428571429	1.13302	1	3	0.0810810810810811	0	0	6	1	3	0	0	0	37.1428571428571	8.57142857142857	6	1
519	2-39	405.62	6.14575757575757	0.562439393939393	0.608392424242424	1.13788181818182	8	7	0.102941176470588	4	0	0	2	4	0	0	0	34.8484848484849	6.06060606060606	4	1
520	2-41	400.54	7.15249999999999	0.634857142857142	0.672896428571428	1.1194375	4	4	0.0666666666666667	2	0	17	3	2	0	0	0	44.6428571428571	3.57142857142857	18	1
521	4-28	251.39	6.13146341463414	0.561068292682927	0.607685365853659	1.14085365853658	3	4	0.0952380952380952	0	0	6	2	2	0	0	0	34.1463414634146	4.8780487804878	6	1
522	2-75	429.56	6.92838709677419	0.600196774193548	0.63151129032258	1.12875322580645	7	1	0.0149253731343284	4	0	0	1	6	0	0	0	38.7096774193548	9.67741935483871	6	0
523	4-43	354.42	7.54085106382978	0.593974468085107	0.604210638297873	1.15656170212766	7	9	0.1875	3	0	5	6	5	0	0	0	29.7872340425532	10.6382978723404	6	0
524	2-75	429.56	6.92838709677419	0.600196774193548	0.63151129032258	1.12875322580645	7	1	0.0149253731343284	4	0	0	1	6	0	0	0	38.7096774193548	9.67741935483871	6	0
525	4-44	434.62	6.48686567164178	0.572095522388059	0.609741791044775	1.14018955223881	6	14	0.205882352941176	3	0	6	3	5	0	0	0	34.3283582089552	7.46268656716418	9	1
526	2-14	146.19	6.645	0.548327272727273	0.570768181818181	1.15500454545455	2	0	0	0	0	0	1	3	0	0	0	27.2727272727273	13.6363636363636	0	1
527	2-1	362.46	8.05466666666666	0.639713333333334	0.670204444444445	1.12021555555556	3	4	0.0833333333333333	2	0	12	1	5	0	1	0	40	11.1111111111111	12	1
528	2-59	434.56	6.89777777777777	0.590323809523809	0.618871428571428	1.13332857142857	9	6	0.0909090909090909	4	0	0	1	7	0	0	0	36.5079365079365	11.1111111111111	6	-1
529	4-33	345.46	6.90919999999999	0.599204	0.63171	1.13218	4	1	0.0185185185185185	1	0	6	2	4	0	0	0	38	8	7	1
530	2-78	312.45	6.64787234042553	0.601429787234043	0.644591489361703	1.12728936170213	5	2	0.0408163265306122	4	1	0	2	2	0	0	0	40.4255319148936	4.25531914893617	6	0
531	4-54	345.61	5.57435483870967	0.548009677419355	0.609522580645161	1.13664516129032	6	4	0.0625	3	0	0	2	1	0	0	0	35.4838709677419	1.61290322580645	5	1
532	4-47	313.47	6.14647058823529	0.549290196078432	0.590358823529412	1.14587058823529	7	8	0.156862745098039	3	0	0	2	4	0	0	0	31.3725490196078	7.84313725490196	4	1
533	2-56	433.5	7.47413793103448	0.613589655172413	0.629998275862069	1.13053620689655	10	7	0.116666666666667	6	0	0	1	8	0	0	0	37.9310344827586	13.7931034482759	6	-2
534	2-90	385.5	7.0090909090909	0.608069090909091	0.639570909090909	1.12623454545455	6	2	0.0333333333333333	4	0	0	1	5	0	0	0	40	9.09090909090909	6	0
535	4-45	324.39	7.54395348837209	0.597097674418605	0.608883720930233	1.1566	6	8	0.181818181818182	3	0	5	6	4	0	0	0	30.2325581395349	9.30232558139535	6	0
536	2-1	362.46	8.05466666666666	0.639713333333334	0.670204444444445	1.12021555555556	3	4	0.0833333333333333	2	0	12	1	5	0	1	0	40	11.1111111111111	12	1
537	4-39	168.24	6.47076923076923	0.572123076923077	0.610146153846153	1.13907307692308	3	3	0.115384615384615	0	0	6	1	2	0	0	0	34.6153846153846	7.69230769230769	6	1
538	2-26	495.65	6.98098591549295	0.605969014084506	0.638049295774647	1.12822253521127	5	6	0.0779220779220779	4	0	5	2	6	0	0	0	39.4366197183099	8.45070422535211	9	1
539	2-54	362.41	7.55020833333333	0.6208	0.636602083333334	1.1256875	9	2	0.0392156862745098	4	0	0	0	7	0	0	0	39.5833333333333	14.5833333333333	6	-2
540	4-58	425.55	7.4657894736842	0.649940350877192	0.682921052631578	1.1188	4	3	0.0483870967741935	3	0	20	4	2	0	0	0	45.6140350877193	3.50877192982456	20	1
541	4-33	345.46	6.90919999999999	0.599204	0.63171	1.13218	4	1	0.0185185185185185	1	0	6	2	4	0	0	0	38	8	7	1
542	4-54	345.61	5.57435483870967	0.548009677419355	0.609522580645161	1.13664516129032	6	4	0.0625	3	0	0	2	1	0	0	0	35.4838709677419	1.61290322580645	5	1
543	2-19	325.47	6.64224489795918	0.602665306122449	0.64645918367347	1.1263306122449	3	6	0.117647058823529	2	0	11	2	2	0	0	0	40.8163265306122	4.08163265306122	12	1
544	2-4	272.48	5.67666666666666	0.560233333333334	0.623116666666667	1.1332125	4	1	0.0196078431372549	0	0	6	2	0	0	0	0	37.5	0	6	2
545	2-72	389.49	7.08163636363636	0.602883636363637	0.629652727272727	1.13004181818182	7	3	0.0508474576271186	4	0	0	1	6	0	0	0	38.1818181818182	10.9090909090909	6	0
546	2-59	434.56	6.89777777777777	0.590323809523809	0.618871428571428	1.13332857142857	9	6	0.0909090909090909	4	0	0	1	7	0	0	0	36.5079365079365	11.1111111111111	6	-1
547	Tetracycline	443.47	8.0630909090909	0.641683636363636	0.648038181818182	1.12784363636364	12	2	0.0344827586206897	5	0	6	2	8	0	0	0	40	14.5454545454545	13	-1
548	3-38	286.36	8.18171428571428	0.620957142857143	0.646754285714286	1.13083714285714	3	3	0.0810810810810811	2	0	6	1	5	0	1	0	34.2857142857143	14.2857142857143	6	1
549	3-34	300.39	7.90499999999999	0.612113157894737	0.642047368421053	1.13143421052632	4	3	0.075	2	0	6	1	5	0	1	0	34.2105263157895	13.1578947368421	6	1
550	3-9	284.46	6.05234042553191	0.581302127659575	0.63782340425532	1.1254829787234	4	2	0.04	1	0	6	1	1	0	0	0	40.4255319148936	2.12765957446809	8	1
551	3-38	286.36	8.18171428571428	0.620957142857143	0.646754285714286	1.13083714285714	3	3	0.0810810810810811	2	0	6	1	5	0	1	0	34.2857142857143	14.2857142857143	6	1
552	Tetracycline	443.47	8.0630909090909	0.641683636363636	0.648038181818182	1.12784363636364	12	2	0.0344827586206897	5	0	6	2	8	0	0	0	40	14.5454545454545	13	-1
553	4-43	354.42	7.54085106382978	0.593974468085107	0.604210638297873	1.15656170212766	7	9	0.1875	3	0	5	6	5	0	0	0	29.7872340425532	10.6382978723404	6	0
554	3-34	300.39	7.90499999999999	0.612113157894737	0.642047368421053	1.13143421052632	4	3	0.075	2	0	6	1	5	0	1	0	34.2105263157895	13.1578947368421	6	1
