No.	NAME	J_G	VE2_G	VE2sign_G	VE3sign_G	H_RG	J_RG	SpPosA_RG	SM5_RG	VE1_RG	VE2_RG	VE3_RG	VE1sign_RG	VE2sign_RG	VE3sign_RG	J_G/D	SpPosA_G/D	SpMaxA_G/D	SM3_G/D	VE1_G/D	VE2_G/D	VE1sign_G/D	VE2sign_G/D	VE3sign_G/D	Chi_Coulomb	J_Coulomb	HyWi_Coulomb	SpAbs_Coulomb	SpMaxA_Coulomb	VE1_Coulomb	VE2_Coulomb	VE3_Coulomb	VE1sign_Coulomb	VE2sign_Coulomb	VE3sign_Coulomb	VR2_Coulomb
128	Cyclacillin	2.43834067891069	0.137993219109681	0.00390568894265868	-3.42950477416069	39091.2772968601	132.746705394224	0.435253192344904	7.42167572523077	2.19138006636579	0.0476386970949085	1.56730145137968	0.225807411699832	0.0049088567760833	-2.97280431351	12.4361980979688	1.04144532556789	0.974450951267775	11.4069939282889	5.39021992485832	0.117178694018659	0.0247906307642548	0.00053892675574467	-7.38627714604224	0.266794934532688	3.20153921439225	11.8171499166392	1424.58092265781	10.5539178492061	4.54456549340703	0.0987949020305877	3.02446488627666	1.12508322196486	0.0244583309122795	0.235449381849398	1.03734890743532
129	Ceftriaxone	2.07835264399217	0.123397384973415	0.00539769157244903	-2.86930067476196	56329.4542118299	160.326332174228	0.396836167156122	6.82024389132663	2.02510036857279	0.038944237857169	1.59352207406503	0.190112119959461	0.0036560023069127	-3.7491490153855	13.2217686892434	1.10916201456676	0.876274830815055	11.4607676112859	5.83172065242595	0.112148474085114	0.0873554136400899	0.00167991180077096	-5.50529291259408	0.183063429212734	2.01369772134007	12.7743568998391	2789.98002748152	13.1403357151289	2.47282656460209	0.0475543570115786	2.04460701918158	1.20679942064888	0.0232076811663246	0.424502483653022	1.0533864467255
130	Cefuroxime	2.05463469732557	0.136029104726357	0.000582974137943825	-6.99995135231294	48641.90278102	147.704558943362	0.411915545220267	6.59820971589708	2.14176294880865	0.0486764306547421	1.45539416557228	0.175361796111874	0.00398549536617894	-3.32668606595287	12.1219612793894	1.0707256603214	0.972397623715296	11.2674411413138	5.65388491103705	0.128497384341751	0.0153251858648807	0.000348299678747288	-7.98421469835018	0.201066101748901	2.31226017011236	11.9901690348589	1800.11155178814	11.5170882652411	3.03131987612453	0.0688936335482847	2.11917977546643	0.593319195429722	0.0134845271688573	-0.997531043834426	1.04114468437253
131	Cefuroxime	1.99833915554542	0.136051171215427	0.00140105590670298	-5.3244041757066	51185.22193372	149.80370487676	0.412691291561927	6.53971512656018	2.11648560190064	0.0481019454977419	1.43270740090274	0.179048465620432	0.00406928330955528	-3.28692934407324	11.8839106503284	1.05951334171686	0.992170922953905	11.3277324045648	5.35758704397716	0.121763341908572	0.0477837773059469	0.00108599493877152	-5.81116589796746	0.203072319137086	2.33533167007648	11.9873138830267	1800.24234141822	11.4327457162781	2.80973005491062	0.0638575012479686	1.97412422690805	0.665114553613229	0.0151162398548461	-0.779255616068652	1.04118593105407
132	Imipenem	2.74172092985778	0.14398906867191	0.00391381957516468	-3.10503065704058	21977.68186142	127.32846237382	0.438346427525953	6.75790697002238	2.38131825890451	0.0643599529433651	1.39422453525447	0.169729690100851	0.00458728892164462	-2.84989607240049	13.1588398412451	1.02416148468331	0.962518911344122	10.7164057467544	5.07374552297692	0.137128257377755	0.130041468451106	0.00351463428246232	-3.27789709956897	0.223276446612709	2.82816832376098	11.7573433440515	1307.00408074558	12.735086554037	3.23960065671181	0.0875567745057247	1.88881846982644	0.521416994231085	0.0140923511954347	-1.0464148274794	1.02034115228866
133	Ampicillin	2.18809743951785	0.143673356715261	0.00163928119838765	-4.88080845756628	34711.48543691	124.959793061895	0.427793445974785	6.87546330940333	2.2441687652536	0.0534325896488953	1.47443315663856	0.126542590848226	0.00301291882971966	-3.77060576755121	11.3807430231931	1.04573909700382	0.985607918506123	11.1680787343062	5.2688852027875	0.125449647685417	0.0682969088811234	0.00162611687812199	-4.89551559859688	0.230199955379007	2.53219950916908	11.8276716511528	1456.83349317088	11.5365683664862	4.0273768691615	0.0958899254562261	2.5410935399221	0.235987573831932	0.00561875175790313	-2.63386563152925	1.04002235287166
134	Ceftazidime	2.02159501406904	0.117267522722989	0.00110333430809971	-6.92441632542095	93211.1158921201	190.342201077899	0.412335314061342	7.09116361755465	2.03342168522726	0.0350589945728838	1.78771921427383	0.176244848021313	0.00303870427622954	-4.37252470264131	13.8432352775788	1.08411981737072	0.910183850941725	11.8990613892655	6.27409854531304	0.108174112850225	0.0809945899862396	0.00139645844803861	-6.33095513472631	0.2343762244525	2.8593899383205	12.4770941273779	2450.44448230297	10.2922350455573	3.77348528658669	0.0650600911480463	3.34510743349926	0.615606064028917	0.010613897655671	-1.22204324264417	1.046157139557
135	Cefuroxime	2.04256647364674	0.135872714402261	0.000319058004614541	-8.15178178636756	49138.92009457	148.47823988264	0.412045402189489	6.57578694403889	2.11996059602836	0.0481809226370081	1.43584227035983	0.177914178856122	0.00404350406491187	-3.29907353368191	12.0622371138167	1.07168615368619	0.976623443544682	11.280342907284	5.47662748559509	0.124468806490798	0.0279742486554932	0.000635778378533936	-6.83426290409536	0.201464473165727	2.31684144140587	11.9900685820482	1800.18583745339	11.5125064680842	2.9387936112125	0.0667907638911932	2.05994398297292	0.614836153660361	0.0139735489468264	-0.929458653162606	1.04117624189505
136	Imipenem	2.73904531634223	0.146303792004635	0.00175591895684202	-4.39298709124735	21839.6185506	126.956819576452	0.438653617335293	6.74442477578678	2.6050424811741	0.0704065535452459	1.53851479647398	0.141834384096329	0.00383336173233322	-3.13840834961397	13.1636251827006	1.03076213915031	0.963522231975892	10.7195365009873	5.09477349247982	0.137696580877833	0.0500131023948261	0.00135170547013043	-4.81338995708375	0.222706118089202	2.82094416246323	11.7571346276496	1306.98351618829	12.7024188882674	3.21536462422992	0.0869017466008085	1.87675184841474	0.511094007824779	0.0138133515628319	-1.07854707987159	1.02048860415043
137	Cephalosporin C	3.17494183016985	0.134144994657388	0.00492930108584135	-2.94300963084975	33127.60369424	173.97489488587	0.422344192838909	7.13143952086943	2.17816289740401	0.0484036199423114	1.52140660219511	0.224734530016462	0.00499410066703249	-2.91748587284257	17.3656205774779	1.04514662087921	0.885628726387088	11.0569830752144	5.59668719957123	0.124370826657138	0.217667592108638	0.00483705760241418	-2.97992802141631	0.205694839936525	3.15398754569338	11.9595700484062	1713.30995713331	11.3256141071031	3.40859325821287	0.0757465168491748	2.39658831305796	1.22841559209662	0.0272981242688138	0.402053941086109	1.01676692290418
138	Ceftizoxime	2.03039248064091	0.145240396110322	0.00300762762489477	-3.52822457992337	24484.53473506	113.098675684836	0.403696262675298	6.24261191533087	2.01631704831641	0.0544950553599031	1.12686764203803	0.194824393421328	0.00526552414652237	-2.62831966881305	10.39149480822	1.08317699362832	0.974372495361118	10.75373424143	5.14671120834764	0.139100302928315	0.15065836618984	0.00407184773486055	-3.04142496231439	0.168433416871002	1.64222581449227	12.3303726797142	1906.06054563492	14.6353531912653	2.71898070455549	0.0734859649879862	1.60730266470531	1.08012676556801	0.0291926152856219	0.123856493743437	1.04821261851498
139	Ceftriaxone	2.08892206943611	0.122775952246533	0.00357371597839501	-3.80055843669917	54880.0225538399	161.119027018408	0.396578702049449	6.77591099764309	2.09478236966217	0.0402842763396572	1.66992233245674	0.163039268845346	0.00313537055471818	-4.0960804608898	13.2128588296937	1.10646662703851	0.879915731584318	11.4739632855523	6.15109588083851	0.11829030540074	0.081759888590398	0.00157230554981535	-5.65479048678765	0.183567741272008	2.01924515399209	12.7724345889108	2789.93122892093	12.949149608506	2.44754532608812	0.0470681793478486	2.02139986489214	1.22361868821388	0.0235311286194977	0.455759726772122	1.05333631960849
140	Cefazolin	1.71426126849766	0.13526603272774	0.00674014806531185	-2.30194134461124	38970.32751866	119.472971024081	0.390342588779165	6.4263149234936	2.13315994297177	0.0507895224517087	1.38189836313263	0.288882121585603	0.00687814575203818	-2.26497320724263	9.77901647079867	1.10087186169786	0.970224166952834	11.1215407235172	5.34956720299077	0.127370647690256	0.112914390607436	0.00268843787160563	-3.97845296096444	0.172717632093457	1.55445868884111	12.6870808059545	2418.35559736564	15.4299781850872	2.45213782658561	0.058384233966324	1.63608848253445	1.24779455084965	0.0297093940678487	0.403800955838711	1.06608478513222
141	Cephalosporin C	2.96406376892493	0.137325481112721	0.00254275930267211	-4.23667005467966	38614.9455652001	178.977534988951	0.422360198360678	7.02953479364558	2.15222684525102	0.0478272632278005	1.49799619869536	0.243906232184709	0.00542013849299354	-2.75749696189356	16.6559559206476	1.0369290567957	0.918247760147452	11.1635473114452	5.7036698988136	0.126748219973636	0.05656040857427	0.00125689796831711	-5.61369357898035	0.212421145622519	3.25712423287862	11.9519154145517	1713.25685782186	11.1925570506802	3.31780197666637	0.0737289328148082	2.34382707699061	1.23062274743111	0.0273471721651358	0.405562223417577	1.01680430870066
142	Imipenem	2.6946529431169	0.143244702651129	0.00212502309065116	-4.086408103052	23094.99791392	127.046350017991	0.437241687201903	6.7512865143961	2.49168578720505	0.0673428591136499	1.46702511731758	0.138129525389379	0.00373323041592915	-3.18093987753097	13.0436320328447	1.03466693675165	0.970649554016193	10.7415554359161	5.06656533029267	0.136934198116018	0.0480952418393164	0.00129987140106261	-4.87622218242792	0.222946871415771	2.82399370459976	11.7577377302874	1306.91204938825	12.7213296416868	3.19828136605504	0.0864400369204064	1.86819167076672	0.546566680092969	0.0147720724349451	-0.970720335318082	1.02052027127623
143	Cefacetrile	2.54031903780986	0.147619682456337	0.00343604163732346	-3.21955738215166	21758.52792062	124.388705352566	0.408103736843904	6.32952154819839	2.31194399705797	0.0660555427730849	1.27392058438726	0.253330762232224	0.00723802177806353	-2.08709224553243	12.1565444989347	1.05140345025127	0.989164444818205	10.6314545824732	4.43477003003157	0.126707715143759	0.0488632108659939	0.0013960917390284	-4.58856299426715	0.174261972327458	2.09114366792949	11.857451539539	1484.3207409755	13.9772774761359	3.2191033662565	0.091974381893043	1.77707222776878	0.835643999148588	0.0238755428328168	-0.272925454165316	1.0217201223148
144	Nocardicin B	2.17975652405994	0.118545708398568	0.00133263938048107	-6.51616853852312	130632.28727614	235.608417907763	0.4354063396011	7.23173713083712	2.19744602334763	0.0372448478533497	2.01731747526249	0.220270388109201	0.00373339640863053	-3.87655890964513	16.6401081146269	1.0589273423105	0.929277977607653	12.01200615936	6.14081562108849	0.104081620696415	0.0194235854104058	0.000329213312040777	-10.0988565421757	0.270806510169399	4.12979928008333	11.4270933456515	1756.24058159774	6.39137917403969	3.47902091986236	0.0589664562688535	3.19459653736745	1.09268318645291	0.0185200540076764	0.227116136759011	1.02978848779917
145	Cefuroxime	2.06606952949862	0.135754039941594	0.000563317182976238	-7.06549502870344	48280.5462671899	147.094363038335	0.412498849685581	6.60458705671702	2.09885023983385	0.0477011418144058	1.41671838566054	0.183156285381899	0.00416264284958862	-3.24358396138401	12.1872949917798	1.06758938471022	0.965974484138285	11.2474863986172	5.58081215015318	0.126836639776209	0.0113416766982844	0.000257765379506463	-8.55942004154293	0.200188025982891	2.30216229880325	11.9938790175685	1800.20529940914	11.5647451453307	2.73893422601572	0.062248505136721	1.92535905336898	0.744760847443433	0.0169263828964417	-0.56312591529365	1.0412692965078
