No.	NAME	Mor03u	Mor07u	Mor14u	Mor17u	Mor25u	Mor27u	Mor29u	Mor02m	Mor03m	Mor04m	Mor05m	Mor06m	Mor07m	Mor08m	Mor09m	Mor10m	Mor11m	Mor12m	Mor13m	Mor14m	Mor15m	Mor16m	Mor17m	Mor18m	Mor19m	Mor20m	Mor21m	Mor22m	Mor23m	Mor24m	Mor25m	Mor26m	Mor27m	Mor28m	Mor29m	Mor30m	Mor31m	Mor32m	Mor02v	Mor03v	Mor05v	Mor06v	Mor08v	Mor09v	Mor11v	Mor13v	Mor17v	Mor18v	Mor19v	Mor20v	Mor21v	Mor22v	Mor26v	Mor27v	Mor28v	Mor29v	Mor32v	Mor01e	Mor02e	Mor05e	Mor06e	Mor08e	Mor09e	Mor10e	Mor11e	Mor12e	Mor13e	Mor15e	Mor16e	Mor18e	Mor19e	Mor20e	Mor21e	Mor22e	Mor23e	Mor24e	Mor26e	Mor30e	Mor31e	Mor32e	Mor03p	Mor04p	Mor06p	Mor07p	Mor09p	Mor10p	Mor11p	Mor12p	Mor14p	Mor15p	Mor16p	Mor17p	Mor23p	Mor24p	Mor25p	Mor30p	Mor31p	Mor04i	Mor28i	Mor02s	Mor03s	Mor04s	Mor05s	Mor06s	Mor07s	Mor08s	Mor09s	Mor10s	Mor11s	Mor12s	Mor13s	Mor14s	Mor15s	Mor16s	Mor17s	Mor18s	Mor19s	Mor20s	Mor21s	Mor22s	Mor23s	Mor24s	Mor25s	Mor26s	Mor27s	Mor28s	Mor29s	Mor30s	Mor31s	Mor32s
149	LY097964	-4.96665885031961	2.26579687893821	0.723577375638228	-0.214695980272082	-0.11921035245693	0.320632113815029	-0.427125701008771	19.988201479027	-4.92291018191794	-0.290764113634781	-5.40906913414743	1.9860365773808	2.49497867630714	-1.50522320683204	-0.404678755894925	-0.264550419243272	0.158090333372332	1.47000411080411	-0.562262615918008	-0.325894707733932	-0.102321607723896	0.247635651094969	-0.217660283721497	-0.851371267382103	0.454209921163415	0.258965611591456	-0.110964283010039	-0.460252423942611	0.117968991977927	0.119633873981258	-0.283466686517841	0.278870922925367	0.203929531593667	0.0441501761386233	-0.309134172235911	0.253385107874651	0.0655207717911905	-0.145988324669872	15.4443972521004	-2.69096913820592	-3.74722611741769	1.03438859253123	-0.998747140214469	-0.21326046209914	0.0458572726779046	-0.488948667406229	-0.187161467279195	-0.555656078449297	0.368678401976362	0.190916585831406	-0.0506079025446091	-0.23432230841192	0.217006157910212	0.139452795735587	-0.0845513459533471	-0.146494951584167	-0.00206790052661391	850.418564260001	26.8403887431781	-6.4797168923752	-1.26101918541863	0.190443660122886	-0.241961182457129	0.0510567653138555	-0.6268864125955	0.297987653923576	-0.21315970979947	-0.0958878549878432	-0.0640369866779496	-1.65647383678462	0.622911521368852	0.840333061243396	-0.0393847233101971	-0.463364919013418	-0.386444808067236	0.0378773863506072	0.323667905338771	0.270401403330014	0.102706409748303	0.172550218773806	-2.74230443680676	-0.333662283739602	0.900533755235661	1.23496859412758	0.27492311617808	0.0375810118712839	-0.221719489406631	0.375079893167441	0.297856082948342	0.00718680101121562	0.0406864048393167	-0.292615639067346	-0.0355639554197677	0.0205587660491546	-0.0985897074461733	0.24760892147045	0.18719643589897	1.13454671267644	-0.20568729455999	70.1948822042483	-27.3214723341516	6.16986866894484	-31.839000757587	-8.77219332674713	19.9958217497623	-1.84092724695669	-7.0126853988284	3.34225253047226	-2.19502748127051	5.55443526878857	0.341388440817553	-1.37413643199392	-1.05356625008695	-1.35682117611859	0.79819177755978	-6.13200653722572	2.23459289356299	-0.329321745481523	1.5125493251478	-1.19289970923771	-0.58309950238544	0.350508509593528	-0.991212155258233	-1.19006420789719	2.30870787453433	0.146240461136863	-2.55530598165317	0.617846426374771	-0.593890909701047	-0.404345647196083
150	LY097964	-3.30579494864306	2.22503005726184	0.466080222771035	-0.498594774197781	-0.00694622311630344	0.331008172491254	-0.406722879843248	23.5922777502391	-5.36931247357561	-0.646189324569923	-3.61304883390656	2.19938141307601	2.18526645139775	-2.10546000173045	-0.319237317863778	-1.38339946749271	0.440998938363036	1.03795564004265	-0.211943385894513	-0.614645485390617	-0.254761022660066	0.413161729263128	-0.0620281907370468	-0.390832332265928	0.395164847680124	-0.0103684407505778	0.0106711615649057	-0.361903943383919	0.180310267720661	0.045989761099945	-0.116596820624201	0.280564726371925	0.149007644242791	-0.232592859029427	-0.0797184210784242	-0.0611024738820671	0.0171451082631958	-0.279688658785599	19.0109113015266	-2.34342994299819	-3.15710437296164	1.09296170067608	-1.06890396413428	-0.369910951796551	0.193675705023611	-0.319046736924318	-0.182824344254444	-0.364720134179022	0.397749891366496	0.00952679460685994	-0.00423439196465029	-0.142042430868756	0.226806014688013	0.158101449583466	-0.232034080872953	-0.104883083276976	-0.109671665800929	850.418564260001	32.9311808381827	-5.32981893148055	-0.490380500035418	-0.181793962938777	0.0506510466863484	-1.05875764675062	0.217567027782779	-0.373275512253081	0.307324287496563	-0.0348810077187328	0.287413132108374	-1.18323133380688	0.565442681094237	0.579124158600307	0.0761125768713366	-0.493955867634247	-0.314949867610261	-0.276672431973403	0.387420449248121	-0.0326190034351751	0.0723660517769608	-0.0198801122925209	-2.78049995724676	-0.18489320425884	1.09589042588685	1.16896784473804	0.0317057484221159	-0.364024726570457	-0.138936296727122	0.150604983970061	0.132071544156453	-0.0887483336920969	0.15911348676888	-0.316848840557369	-0.060606326849627	-0.112761249875644	-0.0394335027115788	0.0664251909717726	0.217120322677983	-0.521086889697792	-0.542460277278934	79.5791738863858	-7.99240131320972	-10.503930341588	-13.1733937365575	-9.29613688534488	22.7287827549171	-6.71891134809949	-0.414646288404796	-8.7063077439308	6.83386978561643	0.0145731275198833	5.17856166430425	-2.89937157529377	-2.01112375269332	0.791853565592279	-0.915351723532602	-2.84604540376537	1.69526162407827	-2.15698273931577	1.45239212769681	-0.565785079317249	-1.42556458005973	-0.0668337550437352	-0.569914291604382	-0.156005328294695	2.35561848638312	-2.70957839358673	-0.41483951230518	-1.16281140255746	-1.71615960396317	0.120312184080946
151	Ceftazidime	-8.24447148762413	4.74741235461945	0.616223365839457	-1.10049177400312	0.291333845729988	0.178468241944131	-0.805038773061815	24.88252171388	-8.13341024014992	0.692179080546851	-6.65181478027519	3.47047712848678	4.22298030926255	-1.86010617420381	-0.119381456420251	-0.506597336115037	-0.0542713964713978	1.91048108459302	-1.32904709953681	-0.721551458790465	0.0375905095601102	0.399340855311319	0.605075983714041	-0.863984978380849	0.212924870196441	0.594171263012651	-0.30784857439713	0.457913094694812	0.10426989706426	0.0638106197808095	-0.396400302236707	-0.0980868471739217	-0.00949565937581631	0.0513479396609406	-0.118395831510818	0.0677721719594665	-0.113287217301368	-0.305406911244961	21.6830127488368	-4.90267243378796	-5.05212868783454	1.37051951654209	-1.06493885346805	-0.172599444279926	0.171689414014686	-0.909165297598749	-0.0192130757270616	-0.676135344271427	0.399436483281311	0.444439135989466	-0.163290801820531	0.319015372806068	0.109464777661867	0.0277857973674063	-0.19345204097836	-0.183381446141333	-0.179684020838964	1779.24366595002	41.854429010573	-7.72033921244951	-1.7778584762937	1.111599581573	-0.406693929886193	-0.145071152779578	-0.443888720179529	-0.780107880781187	-0.0406920462363691	-0.293006828011093	0.782020490858928	-1.97387285068829	0.775608914014888	1.18557078086357	-0.380351938057718	0.641736854798724	-0.972847934377584	0.245718602679224	0.236456729532359	-0.0444012583430666	0.670295103695644	-0.0883458274503436	-4.99895762859108	0.277167572753554	1.27150194679851	2.77390338384982	0.276238456379344	-0.107804955960767	-0.219167606466543	0.146942708865273	0.333984878234484	0.206556303039261	0.302281235209062	-0.241827027336305	-0.37561861135884	0.0211809649788052	0.0277821416135025	0.0680723051043109	0.306627727455593	4.66545833899088	-0.487338264722179	146.280905463363	-40.1834130356039	18.6445271220766	-33.3000464256064	-13.5420784678728	30.7178017196114	6.97371936193275	-6.7515671188668	4.14201925790067	-0.601486245023437	3.71720662238791	2.31951241178565	-6.63329703382412	-3.70930894093028	1.22483919103668	-0.521519850293006	-5.36109806010075	1.56231242048669	2.41170264576364	0.438146096378711	6.21013717224282	-4.54446836405784	2.5408472793969	-1.56845812627331	-1.36204980404675	0.865123585384221	1.18724036311583	-4.32839585129254	2.21099081015056	-0.794562498352211	0.543366225297017
152	Nocardicin B	-3.45861403958412	7.44206515695514	1.29238018870148	-0.82151460676628	0.7542036620146	-0.00500955650967747	-0.574953308113439	27.9994253276201	-0.70952471602763	-2.02708546677112	-5.8781702203349	1.22941606867089	7.52938724679124	-2.34501827349292	-1.70526803175503	0.151254410222235	0.42963742092056	1.03617730789791	-1.38011661939764	-0.587548807192782	0.758832532324361	-0.034744195821386	0.41746538731002	-1.00065876932058	0.629276272023556	0.34672734274918	-0.776855168348943	0.347867041894396	0.00190755260601075	-0.139249957509164	0.217030083019242	-0.518243759767263	0.0113570993783924	0.228176413506413	-0.141936321445335	0.0533768827408514	-0.336920567548755	-0.00101437337439867	26.151841807703	-1.61034260999183	-5.22759750908802	1.04056152660106	-1.40522570469868	-0.880240276585322	0.687278415496699	-1.14426982019858	-0.0278787675784674	-1.03763972397123	0.714036240092869	0.592513110111783	-0.722336612021781	0.228670752707811	-0.218395627452887	0.00783521464211195	0.108306782944368	-0.154141338848796	0.00175240662362577	1843.28431214003	48.7021571098659	-9.35182367377972	-3.28793497344615	0.967349396780481	-0.267636456966871	0.303769795231247	0.0119821892474405	-2.03712566572721	-0.702307719776815	0.282238218768172	0.888454631348322	-1.68481105197137	1.07791779578059	1.42118488284771	-1.23803678548097	0.663017743174261	-1.00737909774181	-0.604347674143883	-0.43196873310108	-0.180281385468941	0.165531895040194	0.322099891728787	-2.24128254575232	-0.589060172573822	0.714228520132772	4.38786761821079	-0.588842694358102	0.568383576545557	0.751006123539612	-0.659398583128003	0.559082070478811	0.596378249136097	0.178027811085633	-0.260583253476776	-0.347044678578644	-0.117585409397258	0.34863605062152	0.0337389193078701	-0.00574586500890046	4.48783526365385	0.155749562645775	141.65551531068	23.3024371166858	11.0457106841392	-34.8339725463882	-21.2781477686712	54.3412482197388	-0.421792572451821	-10.8860112852117	-5.24946589319152	-4.24424400123511	-2.67854414342	1.48259643093599	-7.26978787742942	-0.938050544186062	6.2990941182791	0.101869508960806	-4.09099910885659	3.50287769597721	-0.168895782866192	-2.67130254975735	4.52910881333111	-3.56077175086619	-1.45456584696397	2.0553046144539	-4.99942876948223	0.235364778735306	1.67569870886301	-2.92934118574786	0.0952694131961475	-2.02197132745877	0.772602742950955
153	Cefacetrile	-5.03099662111779	2.11851404437443	0.772640854434756	-0.0930904720863935	0.304900123428603	0.180034367018901	-0.657181838863574	17.1175458360503	-3.31638042184775	0.573667144775393	-3.86550447592545	1.27439087986956	3.40267100349483	-1.62037451402595	-0.467130805707311	-0.358205127446016	0.0614841422955388	0.761791550356351	-0.234503511385932	-0.348704498382688	0.31751349285574	-0.14205511393528	0.131307837271045	0.149042812546589	0.427732960437605	-0.289154719013323	-0.216484328369425	0.128272400037449	0.382066502045212	-0.356788530340865	-0.229575638884647	-0.0682250122109335	0.191719422426607	-0.0653349966077058	-0.141406866235401	0.020652829012989	-0.131512689747977	0.0186636636816448	15.5819206473443	-2.131135128438	-3.10237153473971	0.806411798093323	-0.745520771234739	-0.139259038354699	0.0127033336030213	-0.239181734230828	-0.0551617195356269	0.0321683712095252	0.441793888905274	-0.123993659657843	-0.201222912419047	0.124349006203961	0.0349876210583019	0.136762424277019	-0.10973551652299	-0.205682630634497	-0.0191398656320831	658.217659830001	29.1373944837691	-5.98705495568673	-0.847717480117054	0.484802973373388	-0.0653387957489312	-0.253721047964534	-0.697069902720549	-0.367605968676321	0.541485695910917	0.116952171962505	-0.472354910845626	-0.589438393486094	0.917567348989887	0.308336712622076	-0.335112809036192	-0.139885355453396	0.272823091933186	-0.533890349008618	0.0868812707011891	0.0673692646460996	0.404144044766069	0.0846504018113681	-2.31588419869489	0.379726021787384	0.747680264251589	1.3903157005263	0.00737564675403717	-0.0269288020761025	-0.09350117918842	-0.303133802359642	0.544392068477236	0.164968919612202	-0.218543883180503	-0.234669309096811	0.120286560147677	-0.299722529065967	0.0426958160758702	0.0580156629035186	0.231704878887059	3.55304718618389	-0.237546106124827	93.9914055531272	-23.5030004812197	14.0486364434619	-26.4560692855751	-17.6819518661045	23.5438729222018	-3.58618037645785	-3.25130531712984	-3.63364328514827	-5.33302353072472	5.20141505400931	4.90217386965216	-4.46789884373713	1.47622275882187	-2.067758781226	2.00618607359156	0.882281807402423	1.72570516395753	-2.76088643280876	0.714561752805512	-0.35122572659099	2.77952600356557	-1.01155636083838	-1.73320801988195	-3.28517589135302	1.68750293759553	0.458152650430601	-2.39026687768317	0.822444759871783	-1.56889503107911	1.17404246909088
154	Aztreonam	-5.19544596534097	3.1151413015974	1.02518436972483	0.00545105215269015	-0.0734799678952058	0.647893398729996	-0.684920182015011	30.6190154956343	-4.97959744273807	-2.84639582090271	-4.89536636205786	1.66852086421825	5.18627727406896	-2.70098278906445	-0.3186549340727	0.165301800529299	0.797266217556978	-0.0500416361660541	-0.849839704474648	0.0410681127647818	0.801218147060189	-0.446004569473861	0.415031932439241	-0.779661127095821	0.647565068501564	0.307365788272963	-1.11620426676459	0.0652150606460488	0.477568931549959	0.746827112007991	-0.502732637178313	-0.424373687901226	0.553783898696888	0.221540472439443	-0.09910668522542	-0.538730758120709	0.0269234046909749	0.112028101251872	17.4077129047771	-2.95019446880503	-3.01875400356051	0.164140543108263	-1.05278587713907	-0.114671435372175	0.282072899376596	-0.283130357688182	0.190691853082743	-0.523127112925937	0.380151507417903	0.068060570903533	-0.523946132773266	0.208489115475892	-0.00446202915215588	0.360746704287038	-0.0911164937328279	-0.138968895971405	-0.0480989303217388	1019.4407992	34.7039536733991	-5.63899683440191	-1.71932238405041	-0.452802203710649	0.538089043478521	-0.423325347840066	-0.239723578115548	-1.10316300173154	0.154223887509543	0.743017071901129	0.0345362702221385	-1.65650891656437	0.874174635853443	0.622491874734681	-0.711087894357068	0.231503033320972	-0.375819119001353	0.403550720446931	-0.0678207367850231	-0.203513471358015	0.278073603107044	-0.176006993571189	-2.7835209950586	-1.33520452465528	0.152759966696567	1.88498415584788	0.0885518212438409	-0.00102290479236797	0.100806719499537	-0.604245751379831	0.383914036789896	0.347158476123691	-0.284047727072063	0.061821723199767	-0.0214981305873091	0.287406680226577	-0.14885538857581	-0.0716979507970219	0.211556807785189	-1.06522650938246	0.0781024377678117	134.975634230365	-38.5493215139	17.9292070467663	-22.0032875574224	-16.5367692100916	37.6481334875482	-8.7354603500447	2.57433445064359	-1.74397787076114	-4.43065858369542	5.43794926357283	-7.44829081890006	4.94316278466589	2.29676878203841	-0.966422656361512	5.36280284084095	-5.98517193126444	5.24718801559384	0.426033571654567	-5.93723329147693	4.4431756911351	-1.45900514757029	2.65144737125265	-0.197402596199653	-4.0510984073031	4.86371727618512	1.30836292600765	-0.983528021732776	-1.29112113674673	-1.89819109928817	0.590322680725293
155	BL-S217	-6.01490716127793	4.24504333503255	1.18783142376784	-1.00548559093454	0.643188798753279	0.00661305302045703	-0.589057095615147	25.410418664559	-5.10186077137867	-1.20351666397158	-5.35830943399987	3.58923011402208	3.54802628687766	-0.712341877937572	-0.988832496532808	-0.480440761078499	0.421241157370877	1.52397303696359	-0.444957673816019	-0.964215680929638	1.27104504113234	-0.396487514566293	0.121236840049227	-0.497308797570609	-0.117489104889781	0.0963273554651192	-0.745930144887488	0.393072940222283	0.408214336038238	-0.388101508258833	-0.00299753578570209	0.0414373037279286	-0.140337806187105	-0.132690475731323	0.139519360581648	0.0983173952463158	-0.255466656532943	-0.249781889234887	22.9581582842641	-2.84592241958569	-4.13169456195747	1.56696709437771	-0.32681117884293	-0.604752004615222	0.197202598824478	-0.398718380956951	-0.166805862309409	-0.540433571975025	0.340754720355672	0.297018727081071	-0.558781081067192	0.161352011406582	0.108262512038968	-0.044944813636898	-0.101549645002036	-0.0868612051076414	-0.131159456874881	1198.78105071	43.5515408042382	-6.71663057590925	-1.56796818309233	1.57424023418528	-0.203348790013323	-0.642626161514013	-0.428774848988795	-0.278555743071396	0.515734260059856	0.550286677462163	-0.146711642564789	-1.35125347181444	1.12576030646828	1.02613688633475	-0.801319682911414	-0.108476003514684	-0.0545719366755017	-0.40964951519714	0.463319501641986	-0.0521095710728521	0.33695997814846	0.0180085171198699	-3.32722802581259	-0.559886451696118	1.28734933471586	2.02726055083379	-0.300596637285475	-0.190185889314729	-0.0166047999265548	0.192597651896596	0.253292393543657	0.708475810243058	-0.192630641468628	-0.367660065318585	0.0305510509250777	-0.232019956358703	0.29711123490428	0.0537839536620143	0.211776778830219	1.39962581262767	-0.34747409679621	114.051011784999	-27.0435153555105	6.47779387865085	-34.3455315079076	-0.662907003830127	27.5584894523022	-0.62479216217276	-5.24054013683104	1.00556820747468	-4.79991371079132	6.76524941416114	4.09970984214601	-1.9290576052523	3.26780103626113	-1.37940247087849	-0.907651961879206	0.71392375582437	-0.265158743265876	-1.60272252809073	-1.77317604301744	0.96181029632692	1.81753135969395	-2.04647353761564	-0.948842808585341	-0.841499986941264	0.189899420804512	0.929286814042189	-1.08743395532299	-0.117696747763274	-1.51172047009936	0.190288356442436
156	Ceftazidime	-8.48129812204541	5.47321975372735	1.28592173476717	-1.58300734905644	0.190980354386617	0.365942221934258	-1.00562157690122	26.9169096199351	-9.29491184724651	-0.209017090556464	-6.83741964232983	3.29856045834352	5.96364212896957	-1.70871449269075	-1.59834334884087	0.462189788993081	0.332107834727684	1.16016141447648	-1.53208276263447	-0.220967381563797	0.528218336791457	0.415872852276375	-0.091676151914321	-0.840873519094766	0.0483882209079558	0.104816252039866	-0.721376471514486	0.144655454747563	-0.00126145887638732	0.302470632368512	-0.228305621326013	0.105635336376766	0.184704348678285	-0.0731824634657739	-0.134112651886199	0.280932222232853	-0.35126353230146	0.135924169148734	23.4985733353947	-4.81151201270771	-5.08644880794276	1.35402112833645	-1.49478456512299	-0.617423797246426	0.272464955335302	-0.944689521507933	-0.3392550018802	-0.818647295323966	0.412156349122118	0.256085729567024	-0.426799389527139	0.0165271511208027	0.154504094447649	0.173407293543302	-0.233553872272554	-0.243094299704922	0.00645981895991178	1779.24366595002	41.7937274793848	-8.90262662399435	-1.44119087461356	0.161018864214973	-0.585503794957448	0.54787842217914	-0.169583752835466	-1.53856866055363	0.19180852634444	0.472192842322429	0.552898880588671	-2.19179196822567	1.21312121381977	0.943277217205871	-0.800609774911904	0.0133134946503768	-0.930595835923879	0.0249299310394378	0.571465759976047	0.306424002532779	0.299834655139655	0.164961690885946	-4.71992552647316	-0.16899831611687	1.16259960114516	3.53525585805401	-0.0460914835258174	0.363153210929262	0.0289544179885942	-0.210028529737421	0.536908066332091	0.334548425273489	0.312687555063437	-0.597180175061229	-0.367663006713065	-0.0359099589514454	0.156358609219324	0.282926861098799	0.118029506709967	3.51348531588234	-0.444814277383522	125.208367846915	-52.8425423674304	26.5620100143448	-42.1596864056312	-13.4037136838049	33.2117635429781	7.05471523355514	-15.2408011915648	8.40643321819687	-0.0236756305693085	0.75359306346692	2.5574092369225	-0.690238483653536	4.38936571125728	0.490046671803673	-2.78759939379505	-6.01438704872202	3.9949696704177	-1.01749557112433	-6.33103429323565	3.43571167489583	-3.15573379203509	1.84970357813079	-1.80433456272335	-0.80657114536907	1.37352456793685	0.822282691068395	-3.33670977699839	0.936974481606278	-2.54600594636343	1.75141372149624
157	Cefuroxime	-3.56622843482238	3.31887487360686	0.139533825420306	-0.586530101611371	-0.0700613489851925	0.12089300778478	-0.177782144198395	20.2754030722688	-3.85035447006532	-1.91725796596549	-4.77026167252033	1.00356198039048	3.02564705164722	-0.936260909701369	-2.52797643378309	-0.215394409267364	0.712563313907962	1.17909288726869	-0.68739563469409	-0.911427395097463	0.721389241780057	0.206416176869514	0.0865157964001835	-0.599164114507671	0.48789916708264	0.124554997913306	0.208824239204241	-0.235552700659347	-0.111214898627795	-0.10940380313394	-0.0614701766352594	0.266852516332601	0.0516997629322083	-0.220784645064589	0.26860866555262	0.104727190149789	-0.274025328109159	-0.250423621331747	17.5318637597756	-2.03182246790654	-3.84720495929377	0.144703029116696	-0.41397613468231	-1.35271573428669	0.576376515522102	-0.465847959243424	-0.220186664148341	-0.501753195247829	0.4592760169103	0.162037297555793	0.12614941420625	-0.212183462804862	0.222222774262932	-0.000763231528237961	-0.250230514061573	0.0397162168388988	-0.160241383522957	1054.37960568	32.6686974561954	-6.4893023276901	-2.38520336642604	1.25910661177749	-1.91266508565794	-0.671782175035411	-0.07261064693945	-0.68718696548064	0.0904827614656128	0.863207678019267	0.165300244294008	-1.30541512980264	0.743490934578775	0.853581096085645	0.396189152498938	-0.683364262201712	-0.240578506587844	-0.195553461713002	0.65377183435969	0.120906437718089	0.011750580686621	-0.0887617005254751	-2.06755891754809	-1.6631038514344	-0.120740654677958	1.82830413625012	-0.839919661444381	-0.0340767529551508	0.356880988760651	-0.196989986657862	0.100523516002747	0.487879513219147	0.14708237482442	-0.339906117188024	-0.142256091560403	-0.194464325950137	0.044504672816834	0.114286717032154	0.0431136452785484	-2.32391765510154	-0.629853635730398	105.103606464052	-28.4786989105781	-0.599837710728101	-28.3817215083306	-11.8924010970047	18.6479451657679	1.63172295960798	-14.5260255549379	-2.07150622506971	-3.94626812334049	7.00285346276734	0.0397297052500046	-5.6891097823218	3.66832759916087	-1.75317477513024	1.08451697166237	-2.4704176072669	0.0790820773094975	-1.48288146020031	3.0332124618787	-2.10851561123632	-1.02797238058113	0.271034628235969	-0.108155086952419	0.730316251979634	2.07445695468841	-1.09857994146562	1.67784726567575	-0.477853735516718	-0.264819697653322	-1.66231339393559
158	Cephaloglycin	-6.43443535068073	4.054107530155	1.60835912187208	-0.845331829363383	0.249768965488884	-0.0106674498002114	-0.11208180147483	21.3761023308388	-4.74435064342	-1.53755370276946	-5.26712384980004	1.40854430303186	2.46595073583426	-0.842669833299918	-1.41052726671468	-0.0203785692301331	0.300236130462869	0.432852035145348	-0.918296576435077	0.0475210005780418	0.970476376767322	-0.0489391654891365	0.210601662207739	-0.21541498136004	0.703077548888026	-0.0653104486268231	-0.535394939212953	0.368299876332586	0.345361151720644	-0.02679593952961	-0.191752532785212	-0.0531777299861778	0.12889316351521	-0.0786277900209189	0.246843059257552	-0.16817120156518	-0.000806075447335046	-0.361613144971258	22.5420836681573	-3.52215983661386	-4.34044657097885	0.304362329306593	-0.801977932358106	-0.794382303296906	0.564757767806932	-0.734481505658537	-0.184506243755905	-0.484856839462929	0.721187064073634	0.28789775774505	-0.415738150079977	0.12480578865468	0.0916265333072629	0.0399688354692643	-0.147954323182769	0.0720134870556584	-0.313351787982189	1101.95809587	37.5546895991516	-5.5966430252095	-3.51090510000739	0.647742735472428	-0.395076928882294	-0.267296567415702	-0.211548742631009	-1.58596220005199	0.1866489239465	0.405781891582161	0.514038402591786	-1.23630302265212	1.27850011183173	0.766752437643494	-0.502524945016882	-0.0584099636060238	0.00444773324009293	-0.62419921943281	0.636602639264148	-0.390182250351731	0.539057038572765	-0.356156001956569	-3.5645443159969	-1.55813502562683	-0.202999061728445	2.03587621766552	-0.4542433971855	-0.103864819406057	0.472383086783753	-0.52966916791269	0.600246820107825	0.495710559767414	0.181609640852255	-0.335173106081873	-0.0898618366998066	-0.193388558130624	0.125562058229576	-0.0888924021123944	0.238581266511587	-1.68936820501723	-0.28900740538924	109.311348597369	-45.3290237143093	2.78673837774805	-20.2550709641202	-11.9729230112571	20.879362794717	4.95710214435138	-8.92589780372209	4.4711827267582	-4.45687896258321	-4.00943190334006	0.908112124328633	2.64582197575789	5.08717071191796	-0.537215737914697	-0.506109659933486	-0.186687729521311	4.6592142630921	-2.53548386733051	-0.741272279029456	1.48608835772286	1.92878559461022	0.436835367902782	-0.633306341327211	1.69481889130996	0.259005613386851	2.08358081928117	1.10950598145697	-1.27130003291848	-0.470183004374208	-0.34513737895196
159	Cefaclor	-5.64505897782389	4.01104902072469	0.980861680986807	-0.23250566287423	0.903027987290888	0.275864860185617	-0.0177404072644446	18.265249347224	-6.13704199514603	-0.747743045931799	-4.96728500588291	2.67936701450486	2.11836123575628	-0.997347097145258	-0.875298257193225	-0.57565072099315	0.54284865429505	0.753950575370555	-0.51531966261352	-0.602485529595747	0.65571158139086	-0.613468618334774	0.461141902766988	-0.663899147179048	0.571566543417291	0.302684229784971	-0.485450962667064	0.252306911505973	-0.000448225189102877	-0.101327627594823	0.304760408724285	-0.117919883931871	0.392619423067637	-0.0334607875607421	0.100990162184492	0.0412702322774149	-0.340585001337862	0.0757034737388145	17.9021824220671	-3.49279323510528	-3.29714064379088	1.06055323899668	-0.804264571833348	-0.519986967490837	0.617111088199011	-0.67167045706158	0.187275455770248	-0.681520088800853	0.45093232842926	0.392315095595943	-0.39077777635976	0.112106447274966	-0.0743587667335501	0.15674097208169	-0.0573415026294277	0.0406208390976849	-0.026546841649467	716.113793879999	26.780178585733	-5.39561765951073	-1.90548634297182	0.1873872150383	-0.291450063280523	-0.451337717552434	0.0719857825100296	-1.12205468745222	-0.231778068870075	0.293658427826998	-0.369410023449393	-1.41295128770632	0.850545834041162	0.764861350839585	-0.582753961325593	0.2940819600275	-0.324039202766418	-0.676877817469792	-0.0821793649638759	-0.201082781802865	0.121924791504616	0.0611580918517722	-3.49177749811609	-0.676966101500805	0.825885154828784	2.02183627778709	-0.262492438232657	-0.219493970019242	0.59144997507416	-0.227256300999848	0.178699340011715	0.481306011104796	-0.172162953448696	-0.0144969524998782	-0.15831605001318	-0.229030296986461	0.432304013849216	0.0375577371215276	-0.00834727866504125	1.20834892082957	-0.108410725049849	78.9391643321856	-45.9729089948627	5.67653768049276	-29.6968775974685	-8.57966304024066	19.1232020018717	5.90003776986062	-8.40667518701069	0.486402849859137	-2.77934655640816	1.34998314447982	1.87854878780801	-2.21749046501388	-0.249957747487529	-2.94159001716493	3.60565161969897	-4.62431565399061	4.14996977135286	-0.556198306042393	-0.196030491799405	2.20653978326027	-1.12775913694726	-2.38473072257569	2.48021963388924	-1.67410008342924	1.83181042062475	1.79745341185523	-0.954642836184054	0.0958086949549635	-1.59239558720427	1.53576632925682
