No.	NAME	RDF020u	RDF065u	RDF095u	RDF015m	RDF020m	RDF025m	RDF030m	RDF035m	RDF040m	RDF045m	RDF050m	RDF055m	RDF060m	RDF065m	RDF070m	RDF075m	RDF080m	RDF085m	RDF090m	RDF095m	RDF100m	RDF105m	RDF115m	RDF120m	RDF125m	RDF130m	RDF140m	RDF145m	RDF150m	RDF155m	RDF010v	RDF030v	RDF040v	RDF045v	RDF050v	RDF055v	RDF060v	RDF070v	RDF075v	RDF085v	RDF100v	RDF110v	RDF135v	RDF150v	RDF155v	RDF025e	RDF030e	RDF040e	RDF045e	RDF050e	RDF055e	RDF060e	RDF070e	RDF075e	RDF080e	RDF090e	RDF105e	RDF115e	RDF120e	RDF130e	RDF140e	RDF145e	RDF020p	RDF030p	RDF035p	RDF080p	RDF090p	RDF095p	RDF015i	RDF035i	RDF085i	RDF100i	RDF110i	RDF125i	RDF135i	RDF150i	RDF155i	RDF010s	RDF015s	RDF020s	RDF025s	RDF030s	RDF035s	RDF040s	RDF045s	RDF050s	RDF055s	RDF060s	RDF065s	RDF070s	RDF075s	RDF080s	RDF085s	RDF090s	RDF095s	RDF100s	RDF105s	RDF110s	RDF115s	RDF120s	RDF125s	RDF130s	RDF135s	RDF140s	RDF145s	RDF150s	RDF155s
106	Imipenem	8.87064569442652	12.3349148910376	7.29254631305204	10.4301578577447	1.74114908695821	9.69939264666306	6.57936545257611	5.51765550375589	7.97177240255439	8.32106650847891	8.90341645099618	7.59735904611402	5.47677871980214	3.00979117348439	6.60274883008225	6.1527839165668	3.58924762649812	1.89227633759442	0.816349379404986	3.38170010296486	0.4622599513065	0.526862108047375	0.0299651498795089	0.0643765564542742	3.2561188530169E-6	0	0	0	0	0	2.28481198898936	5.57846752673923	7.17182886082822	6.8157147299212	6.89916076599188	7.26915210828628	5.19347051893654	5.36367693044885	3.58689411637856	2.29406971313986	0.633997565542584	0.277236433257156	0	0	0	22.3508993085349	20.4568875719117	18.1506110457222	19.1576026543017	17.7257729093705	20.0275611578422	12.7892915248106	16.5249130000136	13.9379939475442	10.0891506026186	8.2206946837416	5.01821526845093	1.08581250374352	0.981066813959876	0	0	0	3.13677550545954	6.64345751387376	5.88426218577663	3.73865868919972	1.98754183040329	1.925864742238	10.6958112009834	18.7742516331441	9.29037809615923	6.00682918756964	2.46303976952223	0.000670996493063792	0	0	0	24.5807250842633	28.0562334209371	21.8271549047563	66.2434164187258	94.3572848841851	68.7939094419491	39.6904606096489	56.5963366001642	64.3663520005076	89.6728214475933	39.4164532362353	35.376279866333	70.1300987801089	68.5197470155871	37.0467847868572	13.8108318409201	25.1324893378822	48.150385992364	13.0735387272132	13.8845038067228	2.30266306738657	1.88832808315754	3.64960288842317	0.000460206713892272	0	0	0	0	0	0
107	Nocardicin B	10.7976007918864	39.6644169124739	24.4012885742647	19.9952528108232	1.91289941248741	33.1808102657295	11.5800084188424	10.9225842129692	5.52602533529642	19.103968959256	12.865338320367	14.2841996433674	19.2667518219679	25.1488058593233	17.7578217655286	19.3050778287298	19.0821513470255	13.8523526568228	14.7709533201703	11.8709808150018	12.3170243259654	6.74391042647561	0.913950201907251	0.228551136044679	0.131757932665559	7.88825942534196E-8	0	0	0	0	3.24438251975378	9.48940574835989	8.52132173715129	14.925173370928	13.4949297845023	11.0532001801068	15.8131197690032	16.4716571524609	17.4139751674367	11.0348808754764	7.98943808965068	1.75707620963137	0	0	0	51.0376487960168	26.7319627570938	30.6233823368092	37.7572613047474	34.5133561581361	30.0515014188584	40.0380766738365	45.4561359932609	41.0936348619023	37.3458108825953	35.5967243423344	17.2956886065768	4.72401671959758	1.39079662594814	8.80123344491849E-7	0	0	3.91536468941906	9.24252177597368	11.4558376300531	14.0490693000419	14.4855896300574	10.0753788768409	20.8955228068228	43.4460958711381	35.0694683965174	26.2734847372821	9.8817550241748	1.71728914132348	0	0	0	35.2584276128597	66.9749368511088	23.7460710068567	180.634783832636	109.624334692459	139.629412695097	89.8719242126048	169.596852649423	106.227885374065	202.106577950104	209.532878947475	181.118078401635	190.137390754501	167.503800718841	178.604825574391	149.945181220161	114.84116225814	123.857024580362	181.937545936998	83.0289745107933	33.1656910213786	17.4836785968799	10.2507709785528	8.23091093495418	4.92848909480851E-6	0	0	0	0	0
108	Cephalexin	6.44935690305521	10.547382030921	6.19841562572464	12.5698667054269	2.12506525587669	20.9409942359707	9.97946443142601	6.29179910106303	10.2599118683361	13.3769046111824	7.28419375074247	11.6985032576883	6.18987424346454	7.25774345427447	3.94434052872852	4.32904321726214	7.6684831642518	7.54843845335644	7.02183226418874	1.22256848457089	1.62121426112506	4.85808378879691	0.218769593364281	0.270495666195136	1.68616817891741	0.197423032127967	0.0123499489819697	0	0	0	2.24160878001289	6.4914643176596	8.7276588504499	9.41631190944114	5.33164981414539	7.43789116948075	5.04628817511678	3.61832181084844	4.36143890749326	6.23540035339913	1.74187551354638	2.24393510364356	0.354753678348678	0	0	30.6585305961888	15.4709787383106	20.7950794869402	18.8630114543671	15.5269181623985	19.736061532427	16.7579730727377	10.7156542451584	9.83632117782006	9.4252885765407	12.4500181093898	9.13281595114627	3.71953805010435	2.72887383303826	2.25965696094197	1.54878289698975	0	2.9374941953824	6.10649447763284	6.52410632787686	6.52015552941562	6.45060856469278	2.20237403783255	13.5582611182673	21.17353520824	16.3813303349091	7.50356874432212	6.4777941530366	4.52901994839708	2.57610071585855	0	0	21.6697024127791	37.2900531700822	13.3938447436684	103.880975513891	102.193268550454	64.1878201235686	65.5765184757085	99.7686157413669	69.124008337547	72.4266495126011	93.9938832723407	70.6894122971682	23.2767492304383	35.8066519261263	34.9546005836373	70.9629227986975	33.2504944740658	12.624226101219	18.7385929240682	44.2864292680121	12.3738715637247	6.671563584203	5.41045564486212	20.5089511860232	4.74521098624595	5.72949347589406	1.74611632179709	0	0	0
109	Moxalactam	10.8150944207734	42.4380255564902	8.36415889485403	16.8104305335743	2.4307514180595	30.3071356921514	10.5062806418996	21.5894717414506	19.9761705758879	24.6649153603434	24.5884961060576	18.4128198308815	16.986138503016	30.449422759562	19.8300392412962	10.0358209359809	15.1249968062022	6.69322815561423	10.209312384736	5.18373031166927	12.6197399146121	9.66379022925943	2.09357939411533	1.10751556366314	0.786926017725133	1.40861068124849	0	0	0	0	2.33529238591788	7.3960319461704	15.4065847747444	18.0968372739547	16.0699444476692	14.7780289808067	15.5578761948228	13.7931651261154	8.18431724650338	5.3264098932129	8.05294055356827	4.44882880613084	0.00166378871900679	0	0	41.6415155231346	20.2429724698269	44.0905750798871	43.6469520572722	45.9375077739688	32.4373702954989	38.9217643927487	36.9471860542476	22.1997272379566	30.4695752676621	16.2443908730007	13.4755115586785	3.86144578863372	1.12822450007695	1.3956094079731	0	0	3.36588226784962	7.04922336945498	15.4417089499024	10.5197587639921	6.5684630776936	4.47416312133743	17.0488956230736	41.9356751296317	23.2937650072529	22.9331174952556	16.6395111536671	0.79045084630215	0.00479335616745928	0	0	20.989103110061	52.2956159099981	27.1388190325835	153.330052481751	98.5987019828077	178.713703271282	232.197232065025	229.151085185749	221.398727756198	112.578599495178	144.257734028832	277.370295524455	185.136539739205	104.025073914431	175.667291388476	74.626170659423	126.305315181591	24.8279621742706	108.27043906784	59.3724335812228	63.6321275243086	28.5066515647758	6.28200432064769	10.6340456050075	19.0351410612126	0.064485744853151	0	0	0	0
110	SCE-796	8.97843705496998	38.9978354049238	14.3948252321733	16.2277985008603	2.22421927295088	28.7092271353866	19.8761323502806	14.9627156474552	14.7773165339432	21.1742418255708	25.458167731094	23.2684614367744	25.9798565189939	23.9223617354136	26.5063698729548	22.6534122971807	15.6669163673278	12.6623013479525	8.57791848416231	6.87716135785748	2.62946781710758	1.84901072747114	0.222707631030173	2.91498845219167E-7	0.000322854149383842	0	0	0	0	0	2.72603831984057	12.805792133483	13.166985198365	16.8884300912397	20.2346752488151	18.4497889107272	22.73263703349	22.8839054478807	20.1150547664218	8.14367408359429	2.20925481452646	0.329618717050706	0	0	0	43.8915188531195	27.5963874786991	26.5802770764305	37.8612321998983	49.8045151871379	35.3826746465537	40.737933831635	41.8674977133161	37.1500133145895	35.8358722952424	15.4710796453483	6.17462185131192	3.58773720030295	0.0000251187418704718	0	0	0	3.60639415973578	12.0537244222336	12.4844113216437	15.7523093407735	5.7003048887378	4.88752092535494	16.7204168707514	43.6233884981243	29.5744218615531	8.78717640529735	2.9999594608322	0.0665672459536113	0	0	0	24.9312834023077	46.4028693063394	18.4050405150958	146.766239323846	186.40865176984	181.080873377428	88.2445574328269	162.670084343172	224.197534061682	124.284829079776	163.190185775205	229.951140202313	205.108754829171	159.159474046743	136.320479245746	119.655851590569	108.848397122806	87.5197233914783	41.0148249417498	29.6897060435672	5.62725441519878	12.9672566002462	0.0000333146073916809	0.045647224990328	0	0	0	0	0	0
111	Cefuroxime	9.05817725317414	15.6536201755343	9.76288058227526	12.5023074480055	2.53765367142485	18.2626098174928	13.0596117800453	15.2542679540482	10.5649750953894	19.049512991096	7.83212740302201	14.9888291321573	8.47434781801963	10.1872142790685	12.4624233291163	6.14710264956193	6.30571074095291	6.83151513051108	8.35662179437277	5.61971909028715	7.09357519097999	2.26853205275799	3.14964122256715	3.5555540618795	2.66685905564612	1.45019638965699	0.183126754670908	0.817353409085216	0.138272213919594	0.00510157139539225	2.07078575828262	7.99973396323541	7.23007293801565	12.666661164088	6.44928281383541	10.2096724337919	5.5306116759614	9.76256932718987	3.77696680680325	5.00112433649947	3.95595665923539	4.4520260087694	1.08152144318648	0.37423584312111	0.0187768561171156	26.256222419946	16.917593225797	16.5070941222321	28.112917774283	20.7001581995095	23.8538113135543	17.1938364537327	23.660129771195	11.4617943395051	9.71376563096761	14.3130807708847	8.01746405417167	10.8652951999747	6.85188910869694	3.26405890914693	2.01419918750418	2.99869702492357	3.23536437373896	7.73220258193491	8.85841054136656	5.3072973823433	5.71215890865654	4.8732744168192	12.6755668866745	22.7346098426005	15.8397824847303	12.5626690478773	11.7274830898276	7.20996366075053	2.31110633995872	2.08298936867282	0.286526975366013	20.2188002396659	40.1750977105393	24.3714546032563	98.6542575444991	125.187143224406	118.22948234666	62.0520804460299	164.858871084967	106.518167021428	97.311413083617	101.018691362932	59.4972834898797	98.5785670915373	62.0011755351844	32.6793764313461	63.7948262720151	70.9550979306273	43.5629023125853	105.041588264111	26.9412404823997	52.7501517275517	36.2169721582615	23.6616206911863	31.785811054291	10.8992985008674	13.4205464650016	6.84452105189217	12.982734198964	4.21678712433163	0.316647211975165
112	Cyclacillin	7.20058653777286	13.5721877713432	9.38612612280644	14.9776972474468	1.80209139686586	23.2963821806115	12.1195868392279	11.5876631390658	10.7530749176347	8.74836592225279	4.1530073585013	7.6594439459254	9.03700540937582	3.77024681852786	4.71052572708258	3.51974856385929	3.56531716456523	6.02637079632318	5.82097404073698	1.88515747427544	1.41310540200885	0.414069430490072	0.0889613920567016	0.00842500748421649	1.46588041602846E-9	0	0	0	0	0	2.97981179136557	10.8999811479905	10.2199764493784	7.85226207688013	4.39421359995441	7.32017579822825	7.35236561907961	4.99772789165166	4.56317848758063	5.96988450170286	2.39398329971227	0.452095539520281	0	0	0	43.1285420501912	27.7256721016745	31.2155545304583	24.6825903755554	17.3922256564009	22.3426519283731	24.7410828299391	17.8221946521197	14.9893025963819	13.5060987278849	19.2160337836531	7.33582723486079	2.51506085316073	1.05656367284622	0	0	0	3.04593813577652	13.1582080442484	12.2332382136363	5.41706885933233	5.75540120886546	3.39188632549179	15.906019243982	38.8774373021357	16.4658205900597	11.4910981083404	5.63038317257466	3.02240570172559E-7	0	0	0	24.8910007297173	35.1237053097765	12.2014974566431	111.771538901449	74.3536951760055	118.233177957471	144.659033171809	79.4384430038842	40.9559172928136	78.5355532121489	123.857883419015	55.5867599713554	52.46570713509	31.6910557650195	34.7678002528934	34.8279650262281	66.5184261143256	21.3070917780501	14.4272293173046	11.4180109512508	4.67868766935136	3.67610989663473	1.19118249451464	2.07255732308441E-7	0	0	0	0	0	0
113	Cefuroxime	9.17870186903818	15.3020623062249	9.89979775799473	12.8326723060237	2.26604088189088	17.7404468130206	18.5079397662407	13.1061309435861	12.2272603250947	20.2544614112831	9.6985405197469	10.4684197842101	9.50850805671613	10.5949765800777	15.8933417185258	5.46099014794497	8.55314081869901	5.42056880677215	7.80777445770054	3.91803702237704	4.22081051765286	2.08136057107812	4.22398143020137	2.23267474569215	3.24936468748504	0.696199976450425	0.697919966699468	0.331083527364559	0.0778045490279778	0.00437983307254298	2.08941564349885	10.9796653618758	7.45171650460699	15.7007262940694	7.58590298868555	8.01545976131197	6.89011660963328	10.8288920552934	4.07068360901879	5.38093875104376	4.1263537677193	2.11260990718327	2.38845544203536	0.245795832855691	0.0414663760199696	25.1917483450616	24.3315258709615	21.3464741957037	28.8994904257627	20.214981999527	23.9539495676594	14.1795947813576	22.1616842192789	10.1072452564887	16.0348027218469	11.9418904847315	6.52020839078364	8.47205225195203	6.55340583334816	1.76673278900676	1.5639429612275	1.858025232367	3.13806043881962	10.5013238620158	8.22336155211437	6.4076150558754	4.89296684473434	3.54035869104088	13.0061610440485	20.2068948087267	17.4536408828575	11.2707784799657	7.77429777076	8.43637379713153	7.66181367977386	1.2243056846436	0.860629015030665	20.3840419183738	41.2533354643731	23.8128219944696	92.5685411513723	147.142898957718	85.2769918346948	111.005713899773	113.053827806045	79.2170797679849	122.460736485267	73.2959237056965	72.1393108395026	97.8883195184932	45.8751481085896	57.1481156993569	46.5911648555673	86.5963775055641	46.4477183699227	38.2252407370194	19.100089204061	32.548067299882	39.720349970695	23.1772773765545	32.9908167580498	6.08019954368582	38.1986039016252	6.23060373043838	5.10194309127329	1.938498047313	0.593523788532642
114	Cefuroxime	8.73612535135272	19.3159679958502	16.332795474994	12.2744852650507	2.30098718303631	16.864825042531	14.4433770182173	13.7849694713885	11.8000963707675	17.1311411047571	16.0438358292247	18.7129056899195	11.2733357426972	15.2457276437395	9.08230198695102	13.5909645847233	8.25173289626935	7.44302317351926	7.55646079436203	7.24717865856641	1.47073576433622	2.70180101945914	2.76048982118855	4.19998946049473	3.77558429216059	1.50029290136792	0.242418215102782	0.00878915754118962	0.00455822839036519	4.78633741383924E-11	2.06019059202208	8.37315667336102	7.66162560569163	13.7887671398271	10.9884382266048	12.6225248226689	7.78354014237758	6.32699851368421	9.09898799128495	4.97071867280405	2.37423582411988	3.10478037606537	1.21379354401017	0.0447131875595478	4.695078530085E-10	24.727008740854	19.2117863549083	19.2033412717861	26.7252011012737	25.5653247588103	28.713877749919	17.7772775408858	15.6851609726611	18.4849536481938	15.3405826458486	11.558975128336	10.6460698386772	11.8845263755617	8.42828367073174	5.42253660224648	2.76444922212729	0.12766640026667	3.04848600600461	7.40314062133605	8.76614515106142	6.0952237047786	4.62600404561349	7.05396943361818	12.4692169271028	21.1062293573859	12.4413216900525	11.1456064928917	7.76673584791655	6.59015847843724	3.9448143879848	0.939832153166559	9.86864503529143E-9	20.009217317901	39.5184801730827	23.4091168332867	98.6271987539549	134.269087281623	89.1903862234675	109.356869908682	125.813070027082	119.275069953923	148.558853215114	66.4129566187916	102.647212541179	65.6451974492054	69.9783204816531	63.4703495776094	63.9091180920011	108.911911437791	66.3967324636809	27.1495452948122	27.9910013339122	21.1194986984546	39.2595116132292	36.0895629112718	39.5559278367504	21.7287083193148	20.3502354972017	11.2269817178362	0.471634056499278	0.644472054298814	6.76723595549611E-9
115	Cefaclor	6.51399690834898	14.2648327881398	5.42462819427946	11.6924191994606	1.75732887050372	20.0031788122908	13.3360642760537	8.95027748465105	12.0497591676383	10.2071905999694	8.72593491714027	6.10813423744899	14.2328232879044	7.95203384491095	12.0903394351487	1.09672580352794	6.90663115529534	10.606303721066	1.92046527158511	8.34039376980197	4.06299290742592	1.97567113960567	0.00845959943532291	0.00368383223110368	0.000728753218318777	0	0	0	0	0	1.86462764789253	7.52868178524548	6.06779990153681	8.64097096519363	8.5295864957844	5.80748752727324	8.23070960737896	7.24302524278566	1.38309989475466	6.8892178095579	2.71524516953549	0.366287126109572	0	0	0	29.5395551535536	16.3127199181944	14.6315961141794	19.4488943335513	20.2445370739228	16.5020351755271	18.7276193231182	16.2664919238586	4.37668182875203	10.3827340320568	5.79529821697784	4.03997971297554	0.0691633393910303	0.19973196057164	0	0	0	2.741692719768	7.75573653202433	7.23701361151044	4.33109341904486	2.55055828729495	4.24021723197892	12.4842587060426	21.3977283581385	14.5887295639783	6.97744288643241	2.35931681070472	0.133071449727932	0	0	0	18.7977473189922	34.3251974472127	13.1193838845746	93.6930602789056	129.251813798536	79.030881400197	78.7847046604501	72.644607462806	76.9726674068782	60.5838793099087	100.535207779848	70.9944212392907	103.319704462989	11.9134728029554	65.772637400163	56.169038036846	12.9860211059305	60.7049053196723	36.9159548063128	10.4447000773731	3.4369665641668	0.166522400616894	0.249421010225893	0.0923410128718244	0	0	0	0	0	0
116	Ceftriaxone	7.43072669080747	24.8453708061435	15.2767940253114	15.0648887501764	2.33343965965803	29.0186415279474	16.7069947877397	19.5607216662201	24.0379818698113	23.4050510486761	17.5802824008124	21.2207009778565	18.976563927213	13.801488875176	18.6347466851372	21.4340228775362	13.9788298974598	12.4052667733669	19.0181139290467	10.0987585956465	14.4163632812167	5.99568543916146	9.58473807468284	6.88701008286427	4.60160597419059	6.28215085278204	2.18417790895575	3.39607181845476	0.0116266219630093	0.144531104633132	2.14593441182097	9.75229959940996	12.0310052330208	14.5922696462489	12.1718564645971	15.1361200018681	13.7475601260825	10.9438478686481	12.3150816250049	7.87570830502123	8.9368722006321	5.99211002512417	1.2008159110838	0.00691703608390239	0.242882492640179	37.1197670588077	17.2788664269632	22.9397699432654	29.0592924758789	31.8670236622236	30.9224395361824	35.5634874640804	30.215362897118	23.6581989234092	28.1648926475064	24.1282049396003	12.7036935211445	9.78726705646312	12.0852300940069	8.42424917506478	2.59948434562305	3.99022400510334	2.93741159986798	10.4676704732788	12.2800531792741	12.2314587438843	10.0759272459732	7.87934577434318	15.8435049203069	25.9164362880703	25.6581480068013	25.6789880131577	16.3390408782221	10.0021628869632	4.4551043420683	0.0177331339616276	1.88403499551617	20.8240137396118	48.6166452684329	17.3200901363755	130.847028895253	78.7855288904216	108.96448473704	159.638005622429	127.427881790532	142.024769521391	183.872392828533	135.869592025852	81.3154776148867	188.856557107697	84.9670792582051	124.849648471068	131.358775556856	120.499527962289	89.9148116140101	81.6302219077297	49.4006815155459	102.017230548192	53.3732469257152	55.4420450695257	56.282955560726	49.1431048236996	12.1912173126066	25.7018637940541	22.8668119230524	0.152884654735096	9.03012863340427
117	Cefuroxime	8.99893777162365	12.3652893203406	14.5921237990372	12.2619260482615	2.56905481121379	16.3149958790561	12.082651993268	11.1389548596	13.4860638710181	19.4014680411631	9.34904078928431	14.2328129020651	11.5201748957863	8.5849159315993	6.56422194273956	13.8574656890604	7.0395458804586	6.01292387960265	4.87228539850524	7.32589197628013	4.18870958493022	1.46309087347764	3.99802249616775	3.35867783950978	2.24612056050541	1.57215163947971	1.43063234891355	0.0156746157641372	0.111689580588089	1.69915550945027E-6	2.0567162517434	7.93966781654892	9.24036496749516	14.0305891344154	6.51707538610228	9.265289824365	8.90543808017218	6.03886710140859	9.71822444153237	4.6059268987338	3.6428005827296	3.91870601918433	0.962671244758998	0.189848139999682	0.0000166674588966298	24.115487727264	17.0623365096458	21.761677098571	26.8059920168075	16.7898311205068	21.464731978936	19.9399252964882	16.0311766969289	20.1336811898886	12.9545240719062	9.87653253391765	9.14308156297263	10.6627297086811	9.42173016484014	4.88157885841849	4.97330724167036	0.911518282309633	3.26836829374066	7.54712752894013	7.20068035294855	4.22423201271826	4.12507077210144	6.23397012620118	12.4599807495732	16.933367760337	12.7805408859775	8.8925785916337	12.7379834245398	7.23537070554932	3.49228193794927	1.47198472533344	0.000350335084185791	20.0210038380118	39.4061542573174	24.1406335739955	97.6414242432351	90.508577046142	85.5051496612082	85.5285772710518	160.636437114606	80.8520177556654	90.5373241904091	89.9400280721471	67.2935249393611	60.0199126097908	77.8699155640976	92.0902063439622	56.9588305293161	62.1546156633577	57.8313944425415	29.1324356270489	25.1128545881392	38.0469744750287	35.2241279754135	35.9487397710676	24.3970724595754	21.1409390016842	17.4922929747132	23.7735453705305	1.09492614007756	6.8525251842758	0.000240236462454285
118	BL-S217	7.80599827831302	16.5352359440739	16.0779487996441	13.0393939225215	2.09984007092162	20.5807574330749	13.5687222158042	10.1384234270428	10.8098853092728	17.2670376614665	13.9797958723741	11.7784443979828	10.9841306855403	10.9463366736108	6.73715109784616	9.51460615938544	2.99985589959887	15.1338982596113	13.3150329858779	6.76439673522794	5.34135908157528	8.00345990254529	3.79494458967623	2.78933625259189	6.2881953749665	3.43708805297276	0.507846685268988	0.262525783708771	0.0850002763851656	0.000653821588988244	2.38932693508306	9.25642383904087	7.58422139530786	12.8256028614407	9.3921543807773	7.7735866654279	7.15586638162026	6.51779726501523	8.14106135708231	8.64602832664472	5.22607773803492	8.03543499377086	2.05692006241426	0.303357208126461	0.00641355465032601	34.929957984235	19.3091083373851	15.3464712989419	30.0615252758873	24.5186282185122	18.4739215881494	14.3320696827208	19.6172103920823	16.4344308236279	10.8569424512411	22.8169442239115	12.6224411021079	12.7252668510756	8.82383820662343	11.0299489276276	4.2340022953161	3.55975787518032	2.84776275940136	10.1815963210204	5.59632614475377	3.47681801749045	11.7242723690922	8.01842953164552	13.427055783133	18.5015641227374	20.1968210968157	15.4221886724314	19.2370194274366	8.97040229931049	8.62197260581221	2.28747763552628	0.134807316846195	17.3369128052185	38.048768764791	17.6754177233153	118.928393109156	89.9750173430796	99.3843385305886	46.6163725473092	98.8002378699399	76.9496463876967	75.1824381084512	76.8766184967056	84.1236882525103	66.6051739264499	70.9194412774097	28.836810952764	77.6510963437022	94.8765658041788	47.9104111208116	38.363729587711	40.9285661754712	59.9078233887909	30.458442546492	21.3473016483005	30.8880722043247	23.4245874603241	28.7959583745774	11.69896285145	8.68940716171291	2.67058850432856	0.0924415581257733
119	Ceftizoxime	6.97035743565205	17.5048843405425	4.71533862008512	10.4975838648071	1.67297221652094	19.8315811271798	9.56150212426791	13.0726507443919	10.429567733989	14.7229403376307	7.70858030110887	12.6423443718788	19.4453385951715	13.6997139654132	21.3635103447461	7.55213217300072	9.02964790800308	5.10632317146398	3.30376494825472	4.36665358643393	1.03666669081171	2.54050890195605	0.224509820100717	0.718405005155297	0.0218724519089089	2.70503292977079E-7	0	0	0	0	1.68713981117332	6.01533286637813	6.84723810642924	10.6073760852151	5.58562258225623	7.53816187944534	11.0312690700371	11.7699185694705	4.72336474107037	3.89007119177038	1.14652031057359	0.849622451373075	0	0	0	25.571512169606	13.1773034306374	14.9466094192976	21.5626789715571	13.5640179566909	15.2793750162309	22.97912215491	19.6853541720695	10.9771187248208	18.3076199796694	6.28343099071112	5.65370113566615	2.71092992913764	1.88904101792546	3.01810893980233E-6	0	0	2.42508691511446	6.70221100708313	7.84227930037963	7.50339632493787	2.22927796634691	2.42201333231149	10.8407114755568	18.6553323267945	14.0255440878114	2.5103218311729	5.45096623703857	1.49060744684273	0	0	0	17.7600841851307	33.6989718573456	15.7275920375247	93.9319070134346	56.9143438141898	79.754165930611	45.9914864749216	84.8849992396743	62.0417037860106	88.5169279336066	108.447296073725	83.058649778799	127.350557682737	37.8093705445858	81.6569610412081	41.3433229869533	23.523632609884	20.6845212591018	6.94590505152714	31.583582673286	6.10237631911004	5.29519183012989	9.34879576507963	1.85904854507266	0.0000169007186206928	0	0	0	0	0
120	Cyclacillin	8.79836484994848	10.9249749974478	14.3659894119293	14.9506550489346	2.04061702610256	23.3793393215664	15.0044695369111	15.3947737004496	8.65125496266754	7.77367279074799	11.3996101956793	5.376775244649	5.99093444463753	6.1070701497817	4.72237631146996	6.95721811050512	3.53296412740866	4.95675117097219	3.71913418622047	1.8419552733303	1.8895691599712	1.63265801649273	0.510261316850827	0.194651051247494	0.00896227322520768	0.00188205624766057	0	0	0	0	2.98976571123807	11.8654567202986	9.55959412634015	6.54107955781376	7.83843731872605	5.85592535819776	3.94543854331899	5.48372817729617	6.79763931996851	5.28621033739715	2.94281920304153	2.51215829574871	0	0	0	38.0908692672321	28.6828457254229	30.7768112190981	18.4047184135	25.7470848770229	16.7207883407145	15.2068068835622	11.1127078580914	19.1382632269289	16.2721787781146	17.7408159849616	9.38517276562852	7.85341086470034	3.78477796118465	0.236024985350548	0	0	3.45836237082445	13.3110208916824	14.9276276262126	5.54575605300679	6.50383933999914	4.78653726084852	16.2174318386684	45.6689559456849	16.6457994345539	15.8841955398173	10.5897749990152	1.84787417717635	0	0	0	25.1321209214862	35.3199311213592	14.732645793102	100.403677658459	93.1446139205276	170.36011973052	103.985084238102	60.1298417419417	85.2871163852924	47.2811831437284	96.0641725980807	42.5101143960064	22.5176826484801	47.9590450735864	40.7462586533371	41.4231980878749	39.5566158029919	24.284215200392	18.7466300061744	23.4235860839378	20.4919044275624	12.404460140928	9.79557987715468	1.26714463123254	0.266097385291076	0	0	0	0	0
121	Cephalexin	6.58734963405992	15.6293047926963	10.4729559496604	12.6889984561454	2.22435855948139	20.1408350271226	16.2905731616877	8.87816589340616	9.21920524911961	12.8654511779882	10.4176154671384	10.7720896684989	6.05045376603576	7.81595330164346	2.50524730807404	9.735195317036	6.1240621862305	5.66421469425026	2.37363516824507	2.05070176145572	0.254288532496218	0.123156373901251	0.000621652238507524	0	0	0	0	0	0	0	2.21197038406411	9.66346790157145	8.39935246073368	11.1420816913263	7.74330751322877	7.48534916797483	4.82395521704444	2.91211364375993	9.30165205553314	4.78229540806302	0.81899607435464	0.112479514254259	0	0	0	31.8073831484752	21.6349794244995	19.3665705745757	19.6169519674702	24.9578901263898	17.9878824861805	13.5859969282417	7.08680113137452	18.6004698208291	17.2940267660988	12.1544288086789	1.82249389726976	0.0779601888462451	0	0	0	0	3.02182176759975	8.911567685846	8.22110790776198	6.02904524560061	4.48219503274322	3.76689932927992	13.4735179021107	26.3555246526658	14.2879799517992	7.73151093450751	2.36418113885425	0	0	0	0	21.456502851142	37.7648140509291	13.9289450148112	107.255468881622	173.355484112273	92.1002988515415	59.8747003006487	79.2757132413749	123.082567585852	62.9388195223355	74.7526578706954	72.9002861010145	15.8037776047665	74.2540486586479	68.1479011292389	65.4670976549695	39.6702818921146	20.6800067455844	10.9664910878648	3.38621316172689	1.6212031609565	0.0878932473101249	0	0	0	0	0	0	0	0
