No.	NAME	ATS2m	ATS5m	ATS8m	ATS4e	ATS7e	ATS1p	ATS7p	ATS5i	ATS3s	ATS4s	ATS5s	ATS6s	ATS7s	ATSC1m	ATSC2m	ATSC3m	ATSC4m	ATSC5m	ATSC6m	ATSC7m	ATSC1v	ATSC5v	ATSC6v	ATSC7v	ATSC8v	ATSC1e	ATSC2e	ATSC3e	ATSC4e	ATSC5e	ATSC6e	ATSC7e	ATSC8e	ATSC2p	ATSC3p	ATSC4p	ATSC6p	ATSC7p	ATSC8p	ATSC2i	ATSC6i	ATSC1s	ATSC2s	ATSC3s	ATSC4s	ATSC5s	ATSC6s	ATSC7s	ATSC8s	MATS1m	MATS2m	MATS3m	MATS4m	MATS5m	MATS6m	MATS7m	MATS8m	MATS1v	MATS2v	MATS3v	MATS4v	MATS5v	MATS7v	MATS8v	MATS1e	MATS2e	MATS3e	MATS4e	MATS5e	MATS6e	MATS7e	MATS8e	MATS1p	MATS2p	MATS3p	MATS4p	MATS5p	MATS6p	MATS7p	MATS8p	MATS1i	MATS2i	MATS3i	MATS4i	MATS5i	MATS6i	MATS7i	MATS8i	MATS1s	MATS2s	MATS3s	MATS4s	MATS5s	MATS6s	MATS7s	MATS8s	GATS1m	GATS2m	GATS3m	GATS4m	GATS5m	GATS6m	GATS7m	GATS8m	GATS1v	GATS2v	GATS3v	GATS4v	GATS5v	GATS6v	GATS7v	GATS8v	GATS1e	GATS2e	GATS3e	GATS4e	GATS5e	GATS6e	GATS7e	GATS8e	GATS1p	GATS2p	GATS3p	GATS4p	GATS5p	GATS6p	GATS7p	GATS8p	GATS1i	GATS2i	GATS3i	GATS4i	GATS5i	GATS6i	GATS7i	GATS8i	GATS1s	GATS2s	GATS3s	GATS4s	GATS5s	GATS6s	GGI2	GGI3	GGI4	GGI5	GGI6	GGI8	GGI10	JGI2	JGI3	JGI4	JGI5	JGI6	JGI7	JGI8	JGI9	JGI10	JGT
1	Ceftriaxone	4.44505175263968	4.61800106141304	4.50150515573777	4.86279250170533	4.82189582899665	3.66753579003027	4.07964727444378	5.01042329102519	6.24379351919856	6.28387798189778	6.53830057624427	6.26556865691429	6.25447373178126	4.26025338342826	22.9479989938832	16.0755185078292	31.6095531924852	23.1179205913684	25.5748501209431	26.4561575873558	3.65670827437502	7.19937622375004	8.07434734437503	8.45604400812503	9.07444615750002	0.380031331875	0.829457075	0.957498683125	1.11342593	1.4777520425	1.353071631875	1.251196404375	1.1984448025	8.32814722473372	8.83796198232248	12.1214100736686	9.66328801075444	10.3156249978254	11.1304213889349	1.41587862931953	1.50886698128698	44.902906645932	103.952993441805	126.651753683743	147.920012895621	261.866180157633	188.050588531228	158.065127861968	185.689162139882	0.0218377780218717	-0.0215862857683159	-0.0773978535149999	-0.0934338012316311	0.0301793427576166	-0.0295705615532552	-0.0835109828290532	0.0649850547980109	0.0264519659641263	0.119165916617036	-0.0771172877861244	-0.103776683342154	-0.165174861073082	-0.0498385661891564	0.0230972932802919	-0.0843816028802584	0.0612143559220665	0.0841903547696943	-0.0540170751099467	-0.133192082028676	-0.149523888191045	-0.0337551098121807	0.0585449378436612	0.0594406469953208	-0.0373881187375261	0.0121572110535127	-0.125933049483493	-0.149075757556158	0.091155459058083	-0.0379203032199197	-0.055452171151246	-0.0943752287833357	-0.121835245667049	0.12565566402295	-0.0394389323416159	-0.217218997034232	0.134324385784213	-0.0385355035165311	-0.104015901477971	-0.050526437858117	0.133076217082674	0.0554830625418034	-0.0777774298491807	-0.108451814454172	-0.166917379150631	-0.0858870607972636	0.0815073634933829	0.67871780094756	1.08375513414783	0.965868696679345	1.19583369038631	0.905944280985823	0.93852333221256	1.09097561008771	1.01123420814459	0.805140542672103	0.840572119844421	0.967503890930984	1.10165090751077	1.1018725551482	0.934814758529088	1.03789731288278	1.00083806338447	0.725382029732629	0.705970504069297	0.715158167457379	0.948204450950297	1.27575952662905	1.13055732970601	0.990612949781808	0.895868618450836	0.852174767101687	1.14691754104639	0.969090790861737	1.25639179971116	1.12163386227421	0.801657558742093	1.05361334354312	1.11036354928733	1.25243276917977	1.24649277157333	0.984648271311341	1.09191794677503	1.15531386683529	0.814894800160578	1.03310682608113	1.09138128146178	0.590689929194807	0.513225317449492	0.721871346089073	0.962290503565188	1.36163776140886	1.13408657510288	5.1111111111111	3.97222222222222	2.73388888888889	1.76083333333333	0.989433106575964	0.728654887881078	0.260685644322008	0.0929292929292928	0.0673258003766478	0.0463370998116761	0.0314434523809524	0.0197886621315193	0.0167387316561845	0.0137482054317185	0.0115480548377835	0.00766722483300023	0.51265472951698
2	Nocardicin B	4.16187337485328	4.2501207373586	3.9841808161669	5.07106120057795	4.84364367293069	3.65115860440292	3.9278650666934	5.1992655691246	6.31756964887263	6.5000419455032	6.62251571008182	6.2465421896242	6.38355734680759	9.77680381549556	18.5317868100058	29.0868324113847	34.0450782546941	33.8718871552026	27.9535809603533	26.996790857449	5.49463205855791	11.8301551867739	11.7619924254065	11.6164182189256	10.0042362589486	0.362351693125539	0.766457792792302	1.18930588442115	1.46859773516231	1.76169051270325	1.15850973643781	1.28536110328929	1.24700321299914	8.03145658374605	10.6440849686125	10.8797360222091	9.39039758718758	8.93091397343291	7.83228187145072	1.28191388328641	1.33525124958632	52.5084594989371	125.444992055432	163.372366026122	232.40852032896	286.520943873126	175.104274826159	190.556100137058	212.522825903484	-0.0191355859283994	0.0132254632004247	-0.0202263025706285	-0.068493501551409	-0.0766575631953144	-0.0198348933093663	0.107826485621203	0.0159792472903806	0.0723617667435539	-0.0549308754644046	-0.0562294499640478	-0.0400100978726079	-0.0012934657295024	-0.0383716304184081	0.0371942403285345	-0.0970312264329407	0.0866029113949553	0.0071334542939408	-0.152135902875108	-0.0705254400015068	-0.0359091937985411	0.197113365206476	-0.0579823435139041	0.0863140336647543	-0.0690520723742976	-0.0503858695781655	-0.0639806390858175	0.0441823613495628	-0.0543066316954951	-0.0936086447451759	-0.00162679816614894	0.0461236187561772	-0.0832777704874775	0.0268084887359174	-0.0910729262054331	-0.0115767019367115	-0.0258149943114354	-0.124189474142046	-0.0510431984111517	-0.0646892184331388	0.140131701890083	-0.0338427035589882	-0.132843277215777	-0.0384338176618131	-0.112049530720217	0.133673900951091	0.0342219558793717	0.725146242640766	0.790237272308559	0.93342522623723	1.04722054793923	1.08660259014004	0.982222233701233	0.864894154055998	1.001216754558	0.881502724382953	1.04060158018581	1.05271219129568	1.0198059510489	0.949612250332194	1.04585454754701	1.04552631947874	0.941976904541426	0.770715423067469	0.624318302907404	0.828167229490671	1.1455824696647	1.17628558133165	0.936666049942527	0.713485725352258	1.05673029068311	1.02925975012315	1.14158582997651	1.07037135837035	1.04990862454816	0.908864815769583	1.05289691620143	1.09334189293297	0.951806829259497	1.21342075496462	1.24468239604139	1.02689029340481	1.07225331114302	0.975083247501418	1.02696984068387	1.11063884450541	1.01627258817282	0.65375978255712	0.477178441110802	0.786563363140579	1.13775819496841	1.18005498338451	1.02346090063387	4.77777777777777	3.3125	2.17777777777778	1.52083333333333	1.17387755102041	0.484252960443436	0.289052137536986	0.0936819172113288	0.0602272727272727	0.0403292181069959	0.0298202614379085	0.0260861678004535	0.0144412878787879	0.0124167425754727	0.010625	0.00760663519834173	0.505760818726036
3	BL-S217	4.1519946037304	4.27465317843765	3.84278410546438	4.79556246686149	4.4951420552773	3.55142143379596	3.70004224567906	4.95143210109605	5.92396032892845	6.01561841025747	6.37715202760747	6.01269744194158	6.01534764512983	7.49540752333334	23.4477193330556	25.2885637797222	33.6442532844444	31.6799755144445	32.6332390497222	21.7060396972222	4.86274219999999	10.869493225	8.2386459375	7.935816685	8.7375337275	0.175060489861113	0.658474568680557	0.74281066715278	0.75776812055556	1.24694001416667	0.915931437430558	0.802548102222225	0.812920069236114	8.54043687282552	9.92697523363281	11.6738151345052	9.38914352491754	7.73835766982639	8.19734347738282	1.17173333605469	1.1179775600217	19.7664665824219	71.7480646242057	84.3061829406207	103.186398956493	212.583564842492	113.823512112426	124.697512670573	155.872189799154	0.0537126178287963	-0.0393052282138506	-0.118947229979008	-0.0440536024059471	0.196136585679558	-0.0750637690964972	-0.0836193037235556	0.058604607311784	-0.0091230679991856	0.0614192194682292	-0.136729292694234	-0.0829661078295645	0.0759775541235639	-0.0318511016966184	0.0248262279657107	-0.0667645924259426	0.108632230358441	-0.0848307283606626	-0.0623693049766746	0.197145461065559	-0.106753874632085	0.0363078763170124	0.103203505871963	-0.00679450460552505	0.026723182173133	-0.0459522785692959	-0.184078717406518	0.0387246220184789	-0.0377237329279897	0.00498031668689435	0.0320876847670356	-0.201710119311819	0.0340211282504633	0.0293523082722986	-0.169310312164851	-0.067367674515324	-0.0158459606242083	0.139658703855625	-0.0780284120109065	-0.0254668012034046	0.154518474644804	-0.121396020526783	-0.0959426722023307	0.129755070584936	-0.164169641535658	0.078701144788461	0.205437980239921	0.685984464233059	1.118582983451	1.11518456923557	1.10130333062857	0.818395324614298	1.27341542195835	1.00094013657308	0.900646904149055	0.927413388363116	0.908746968082902	1.09367757529036	1.09486657178187	0.890642952260851	1.01056193873455	0.968276603610177	0.968458101872816	0.681593034975103	0.677323268158461	0.9528749645846	0.964879067556104	0.987500585282955	1.26924650182006	1.02357484815335	0.936993670218058	0.972396039363322	1.08784215661611	1.10317826321013	1.24763724629282	0.936142859135152	1.16249155077917	0.927018231215744	0.925859940142486	1.35814146875886	1.11032543360311	1.05576619604472	1.16251091718242	0.993433273545212	1.06667925956442	0.852132018623562	0.995153260995925	0.528296470148435	0.457868077165253	0.922346215060385	0.982704835212908	1.17808453065726	1.40786179333683	3.33333333333333	2.625	2.22666666666667	1.38194444444444	0.689795918367347	0.307634164777022	0.222936435057647	0.0793650793650793	0.061046511627907	0.053015873015873	0.0337059620596206	0.0202881152460985	0.0206163194444444	0.0106080746474835	0.006875	0.0106160207170308	0.505814375478376
4	Nocardicin B	4.16187337485328	4.2501207373586	3.9841808161669	5.07106120057795	4.84364367293069	3.65115860440292	3.9278650666934	5.1992655691246	6.31756964887263	6.5000419455032	6.62251571008182	6.2465421896242	6.38355734680759	9.77680381549556	18.5317868100058	29.0868324113847	34.0450782546941	33.8718871552026	27.9535809603533	26.996790857449	5.49463205855791	11.8301551867739	11.7619924254065	11.6164182189256	10.0042362589486	0.362351693125539	0.766457792792302	1.18930588442115	1.46859773516231	1.76169051270325	1.15850973643781	1.28536110328929	1.24700321299914	8.03145658374605	10.6440849686125	10.8797360222091	9.39039758718758	8.93091397343291	7.83228187145072	1.28191388328641	1.33525124958632	52.5084594989371	125.444992055432	163.372366026122	232.40852032896	286.520943873126	175.104274826159	190.556100137058	212.522825903484	-0.0191355859283994	0.0132254632004247	-0.0202263025706285	-0.068493501551409	-0.0766575631953144	-0.0198348933093663	0.107826485621203	0.0159792472903806	0.0723617667435539	-0.0549308754644046	-0.0562294499640478	-0.0400100978726079	-0.0012934657295024	-0.0383716304184081	0.0371942403285345	-0.0970312264329407	0.0866029113949553	0.0071334542939408	-0.152135902875108	-0.0705254400015068	-0.0359091937985411	0.197113365206476	-0.0579823435139041	0.0863140336647543	-0.0690520723742976	-0.0503858695781655	-0.0639806390858175	0.0441823613495628	-0.0543066316954951	-0.0936086447451759	-0.00162679816614894	0.0461236187561772	-0.0832777704874775	0.0268084887359174	-0.0910729262054331	-0.0115767019367115	-0.0258149943114354	-0.124189474142046	-0.0510431984111517	-0.0646892184331388	0.140131701890083	-0.0338427035589882	-0.132843277215777	-0.0384338176618131	-0.112049530720217	0.133673900951091	0.0342219558793717	0.725146242640766	0.790237272308559	0.93342522623723	1.04722054793923	1.08660259014004	0.982222233701233	0.864894154055998	1.001216754558	0.881502724382953	1.04060158018581	1.05271219129568	1.0198059510489	0.949612250332194	1.04585454754701	1.04552631947874	0.941976904541426	0.770715423067469	0.624318302907404	0.828167229490671	1.1455824696647	1.17628558133165	0.936666049942527	0.713485725352258	1.05673029068311	1.02925975012315	1.14158582997651	1.07037135837035	1.04990862454816	0.908864815769583	1.05289691620143	1.09334189293297	0.951806829259497	1.21342075496462	1.24468239604139	1.02689029340481	1.07225331114302	0.975083247501418	1.02696984068387	1.11063884450541	1.01627258817282	0.65375978255712	0.477178441110802	0.786563363140579	1.13775819496841	1.18005498338451	1.02346090063387	4.77777777777777	3.3125	2.17777777777778	1.52083333333333	1.17387755102041	0.484252960443436	0.289052137536986	0.0936819172113288	0.0602272727272727	0.0403292181069959	0.0298202614379085	0.0260861678004535	0.0144412878787879	0.0124167425754727	0.010625	0.00760663519834173	0.505760818726036
5	Ceftazidime	4.40383745853111	4.57798575027106	4.49020766157258	5.07768276786578	5.07967868113394	3.74058856828646	4.28275056906774	5.06075459152898	6.30774805124114	6.45319032875227	6.50630466865386	6.39026852369077	6.66245977202927	7.95773084516352	23.1759804154578	26.3451267303984	39.3387270228686	29.1255198763169	27.9010409210256	35.3063212299852	5.15775549022594	9.91017415365045	11.3592215895363	10.8329887809513	13.4237407646255	0.295500104236029	0.738435018466113	1.1166195671522	1.50153341050238	1.31616962901605	1.0426763490874	1.68539230034186	1.19149643546968	9.01406947059452	11.0046195742093	12.2290496882758	11.2472244310464	12.2830486311653	14.303864806623	1.46949191720571	1.70765038280619	35.0202087216379	111.187160200862	105.25529700192	211.816785041352	223.395599424397	129.941794651894	227.630194926686	212.522912027681	0.0397639154472191	0.0405450097804577	-0.107923925321074	0.0314694209963381	0.11038417504066	-0.0137520471827587	-0.154283137757661	-0.00854789206129897	0.0243261849179625	0.0338250290760916	-0.190351636182805	0.115619742887621	-0.0105178267810947	-0.0547774841646186	-0.0449780198795292	-0.0521219030829193	0.133572840316334	0.0466901746594892	-0.0704518465645598	0.0227592440406842	-0.00763294287885032	-0.109057365281943	-0.0416852010045031	0.0393350708610597	-0.071747592366789	-0.131531228310858	0.088882168393133	-0.0398537551722401	-0.0600172583801947	0.102711095141721	-0.150990118644616	-0.105106731767869	-0.136328001661518	-0.102815163353478	0.12923059480132	-0.10003022849982	-0.0629074583123102	0.233464797992418	-0.223276227057	-0.0519319375238784	0.185106739429134	0.0164211261811873	-0.135838248364462	-0.0211819447223334	-0.0141185576553848	-0.0625964335221913	-0.00414350465192196	0.674413731539514	0.94342749618667	0.974320362848324	0.952691971466722	0.833735356503299	0.924011816810801	1.17709057423701	1.27055632718482	0.862128350155363	0.920972394166153	1.11685189737307	0.854165424203227	0.924847515453801	0.98372222945528	0.956975439150065	1.09974353629524	0.67802906379924	0.608845727620534	0.859270153927945	1.12365766645614	1.10875006317261	0.930306050297967	1.28084672281109	1.01467227506057	0.921178230806033	1.14695459418257	1.07564463254457	0.849901771779754	1.02183469691726	1.03185461157399	0.899091545388466	1.35730680102522	1.2790581928252	1.26642451070315	1.14841933177118	0.840240024582526	1.1044083649865	1.10950356389196	0.800776569699477	1.22219439927417	0.580526384488466	0.438536320863292	0.703073498477159	1.20704745414778	1.21472912511858	0.923851141479101	5.11111111111111	3.65972222222222	2.32055555555556	2.14972222222222	1.28648526077097	0.734717498110355	0.28558106315682	0.0896686159844054	0.0620291902071563	0.0400095785440613	0.0352413479052823	0.0204204009646186	0.016764014348909	0.013862594303969	0.0111293490460157	0.0075152911357058	0.521640382440123
6	Cefoperazone	4.56647012970949	4.73878974763811	4.72969026586841	5.30761234186108	5.21592295484332	3.88780568194501	4.42818573085564	5.47769304566871	6.48599465895624	6.67509100742715	6.89483832990204	6.51710073435153	6.72146335737078	10.3141729658327	29.7725891822837	34.3134838573307	52.1578337863552	47.1169645179858	41.8118446718001	36.1794101443633	6.3699565946939	15.18261796	14.27205898	13.2510286120408	16.3701143591837	0.37648004489796	0.952891645918368	1.29314311489796	1.60954799857143	2.20801971285715	1.56030942571428	1.6133847322449	2.05915524306122	10.441577297951	13.5636855852408	16.5013628786041	12.7315713066367	12.6227853065877	14.9316560284	1.8417746159	2.0244070938	41.4427794686531	91.7420159729388	159.622715131045	241.341463639412	368.669117837355	209.522636314147	220.030583250294	303.106653812294	0.0432233728894026	0.00802669306685979	0.0560845296258476	-0.12388531325719	0.0673596284358646	0.0632813209012091	-0.0491661110305475	-0.0276091897413814	0.000941671816190104	0.0320345359482185	-0.0121697948543736	-0.122898693181756	0.0124894916431527	-0.0757619237277512	-0.00834247220974175	-0.0575851782526571	0.151456813051853	0.0629689710355814	-0.197870411967196	0.00404292075337683	-0.126251696853501	-0.0705828343003049	0.176043824612758	0.00906476078540178	-0.0291640927244688	0.020841487221206	-0.136450745985685	0.0428460146623383	0.0867101934101629	-0.0509820887416791	-0.00990918397789587	-0.108327731208456	0.0295125101856335	0.0490997832647379	-0.151957627718787	-0.00235798329392351	0.0340072127960494	-0.0924582848687838	0.0718335799619653	-0.0272542018632517	0.111630258719776	0.011792487766822	-0.126989636769535	0.00210736566336078	-0.145696830974361	-0.0496227861034556	0.163205754483791	0.672953488091587	0.99071356538114	0.869238484542375	1.20384961099232	0.906464057254532	0.874267896232483	0.945348500686452	1.0196305159404	0.909109910404218	0.934214214855812	0.999673869307688	1.11988312851863	0.940064722136261	0.831813492058826	0.987578773558522	0.972658645432299	0.693709716339465	0.561773167127402	0.76425381215392	1.19493980481802	1.18639645775169	1.12663809543434	1.11107840086718	0.893772499270646	0.988364689791451	1.12627661997714	1.00667291033681	1.22646086038352	0.903495756559766	0.859891625880614	1.00966022764841	1.00776327458492	1.34505498426106	1.14868893587067	1.0203250212146	1.16699013259294	0.93458678666737	0.948316374070607	1.14415267645084	0.919553454609093	0.56479944244312	0.486215165621461	0.78027105555598	1.17076165056211	1.31719324165594	1.16392924237635	6.66666666666665	4.69444444444444	3.27611111111111	2.16305555555555	1.40081632653061	0.955656336608718	0.461485562697683	0.0980392156862743	0.0625925925925926	0.0448782343987824	0.0304655712050078	0.0197298074159241	0.0153280985389936	0.0124111212546587	0.0107692307692308	0.00769142604496139	0.489405297906426
7	SCE-796	4.25510199148055	4.45233144066496	4.12945849511103	5.032255023449	4.80964738844679	3.68654955450456	4.02684442836918	5.18655330281407	6.19633673347399	6.51755031531655	6.62118267973062	6.2879126272689	6.3965611521439	7.19334939444445	18.1746916788889	23.7273589666667	33.7623268355555	34.3292273555555	30.3691377655556	27.7629355588889	4.69045420503089	11.4230167134877	10.5262763120062	9.0521074107099	9.58736852549384	0.226866145833335	0.645037754166669	0.819963648888893	1.13950975416667	1.57745203138889	1.08755146694445	1.15445508916667	0.87481180166667	8.34326265793896	10.9756150714266	12.5839300745645	10.8996111152161	10.0616492789335	9.37786972867627	1.30844979134431	1.46726757975309	41.0174201625138	116.139292295792	132.470705232449	205.242108950621	300.815743717342	182.625444322939	211.872605911039	185.331649237572	0.0238379327796385	-0.0859739119178062	-0.0539363315100288	0.0554256759247239	0.0464684433820666	-0.0720317156782029	-0.069527185679182	0.0406278092883884	0.0448289976596183	-0.0877802774188826	-0.122513889973518	-0.0420604080650821	0.00212369626404904	0.000166361126763251	0.04028119802883	-0.0797132118663589	0.162370510487828	-0.020809359241048	0.0515680027169865	-0.0289096240132491	-0.183456296419636	-0.100826201495616	-0.0214640089749153	0.0458136945068471	-0.0848829343338046	-0.0852470355049465	-0.148017081839134	0.0450767991142363	0.0708162435628392	0.0451292960058661	-0.0117113685483056	-0.0626420337699518	-0.0453689104804421	-0.0792009125308398	-0.133926062050603	0.0257603250173091	0.0531222697059917	0.125107892610347	-0.10286742268181	-0.0413697796167992	0.171348316589041	-0.0595169179032055	0.05437704541935	-0.0942880451230843	-0.164020256258719	-0.0807908617747384	0.0168727896660658	0.659000546065822	1.02861412760992	0.953373675574832	0.995876406357435	1.01985439821689	1.19172833161963	1.19549876437291	1.01328738733128	0.828488509571968	1.02032109643878	1.093856595489	1.04407860783509	0.957294414407272	0.930312784378605	0.955231144493627	0.968756383803919	0.646138668523618	0.505445416712175	0.783531936898728	0.866319666058324	1.2219537398486	1.22592029662181	1.23779700800931	1.00178855871768	0.912966369554997	1.15474899451435	1.08110502673587	1.1746925261571	0.947923337232012	0.988823292231757	1.03125456498152	1.05825451711024	1.20734318346554	1.17508402144289	1.11332524115256	1.13456572056184	0.938140723729441	0.945381896643231	0.877894268648623	1.06713108390571	0.561320462139194	0.434369956872352	0.787341808151871	0.844127278128724	1.31249996124904	1.20079487455257	4.22222222222222	4.0625	2.41777777777778	1.71527777777778	1.17387755102041	0.488536155202822	0.255892255892256	0.0796645702306079	0.0700431034482759	0.0402962962962963	0.0311868686868687	0.0234775510204082	0.0176866319444444	0.0111030944364278	0.012948717948718	0.00691600691600691	0.477533367243843
8	Imipenem	3.71915149199101	3.64374492370336	2.88675891164181	4.51100043098213	4.14488413528308	3.20677654894565	3.16872201575748	4.72312415459016	5.59986170395691	5.84764277057109	5.95475699332253	5.3958974681295	5.73118182722262	7.84557396707816	17.1643057386998	26.5447849877794	25.3090921972388	26.5418012573849	22.1327258149452	17.9347341647918	4.18748551088385	8.34060057564645	7.80201303339664	5.69918204155588	4.74863137453615	0.139227087012419	0.395555202373998	0.553725619386417	0.551843374061362	0.86396926959825	0.462128796245438	0.631774560423669	0.567439803769177	6.24856237273192	7.69688983830534	8.07242144065742	6.14944805539811	4.64121002141709	3.4927293915778	0.855065547815925	0.714787672775751	23.146162294244	62.8927617378963	69.8008195468151	92.9991881875602	163.341900292184	75.1573731190649	106.752655441928	92.8149672023374	0.0231317807122803	-0.00312553559356669	-0.00800991748726698	0.132985985570633	-0.0809649035838846	-0.0144754679652376	-0.311908620319925	-0.282047502727707	0.0671604566345046	-0.0000300204378215061	0.0685096946222081	-0.0391903818037122	-0.0473205020491574	-0.314121929370988	-0.238603171606676	-0.139872939359878	0.107702355076234	-0.0208627650549564	0.0996687432204635	-0.108140261027583	-0.0566239152451861	0.0770233618530644	-0.350691562648728	0.100126621087454	0.0207444253038226	0.0257494901687595	-0.142430214437367	-0.00331508460942545	-0.106233926063217	-0.307366323259385	-0.0577151304859494	-0.0374904584331577	0.0618841614013875	0.0810918293437532	-0.166919493383908	0.000634558262408595	-0.078412158355483	-0.287943909076402	-0.0477774082511731	-0.0784748032552652	0.141835932397338	-0.047532386047109	0.0277015581780734	-0.0392868314606395	-0.0913464568398473	0.0761011224153357	-0.354049609336113	0.769932839963415	0.983452810760233	1.13876743567264	0.947174732242639	1.10937583253632	1.07602801353704	1.36560883527074	1.02752183428944	0.960615616494899	1.03927211085673	0.97136216291819	1.07335370545015	0.987942664094064	1.03670391461769	1.24636441082797	1.08455992731418	0.803275870555219	0.602187837622435	0.823892877707834	0.834758316014455	1.30269144743171	0.924991023518318	1.1737816031924	1.6777771867038	0.989237509903949	1.11981348889676	1.14665106528293	1.28519836388978	0.972192986471774	1.15688540920982	1.3287675684853	0.741025190741853	1.34737282695434	1.1298775533888	1.00490896286847	1.20306742430452	0.923266763334822	1.03443344767272	1.27942310412986	0.887883148178318	0.68024849039786	0.495332706956696	0.761746845067855	0.952222633756128	1.3140134205858	0.953783184671969	2	2.6875	1.72333333333333	0.833888888888889	0.478458049886622	0.185956790123457	0.0330578512396694	0.0714285714285715	0.0926724137931035	0.0574444444444445	0.0379040404040404	0.026581002771479	0.0139930972388956	0.0169051627384961	0.0105864197530864	0.00826446280991736	0.502446282048701
9	Ceftazidime	4.40383745853111	4.57798575027106	4.49020766157258	5.07768276786578	5.07967868113394	3.74058856828646	4.28275056906774	5.06075459152898	6.30774805124114	6.45319032875227	6.50630466865386	6.39026852369077	6.66245977202927	7.95773084516352	23.1759804154578	26.3451267303984	39.3387270228686	29.1255198763169	27.9010409210256	35.3063212299852	5.15775549022594	9.91017415365045	11.3592215895363	10.8329887809513	13.4237407646255	0.295500104236029	0.738435018466113	1.1166195671522	1.50153341050238	1.31616962901605	1.0426763490874	1.68539230034186	1.19149643546968	9.01406947059452	11.0046195742093	12.2290496882758	11.2472244310464	12.2830486311653	14.303864806623	1.46949191720571	1.70765038280619	35.0202087216379	111.187160200862	105.25529700192	211.816785041352	223.395599424397	129.941794651894	227.630194926686	212.522912027681	0.0397639154472191	0.0405450097804577	-0.107923925321074	0.0314694209963381	0.11038417504066	-0.0137520471827587	-0.154283137757661	-0.00854789206129897	0.0243261849179625	0.0338250290760916	-0.190351636182805	0.115619742887621	-0.0105178267810947	-0.0547774841646186	-0.0449780198795292	-0.0521219030829193	0.133572840316334	0.0466901746594892	-0.0704518465645598	0.0227592440406842	-0.00763294287885032	-0.109057365281943	-0.0416852010045031	0.0393350708610597	-0.071747592366789	-0.131531228310858	0.088882168393133	-0.0398537551722401	-0.0600172583801947	0.102711095141721	-0.150990118644616	-0.105106731767869	-0.136328001661518	-0.102815163353478	0.12923059480132	-0.10003022849982	-0.0629074583123102	0.233464797992418	-0.223276227057	-0.0519319375238784	0.185106739429134	0.0164211261811873	-0.135838248364462	-0.0211819447223334	-0.0141185576553848	-0.0625964335221913	-0.00414350465192196	0.674413731539514	0.94342749618667	0.974320362848324	0.952691971466722	0.833735356503299	0.924011816810801	1.17709057423701	1.27055632718482	0.862128350155363	0.920972394166153	1.11685189737307	0.854165424203227	0.924847515453801	0.98372222945528	0.956975439150065	1.09974353629524	0.67802906379924	0.608845727620534	0.859270153927945	1.12365766645614	1.10875006317261	0.930306050297967	1.28084672281109	1.01467227506057	0.921178230806033	1.14695459418257	1.07564463254457	0.849901771779754	1.02183469691726	1.03185461157399	0.899091545388466	1.35730680102522	1.2790581928252	1.26642451070315	1.14841933177118	0.840240024582526	1.1044083649865	1.10950356389196	0.800776569699477	1.22219439927417	0.580526384488466	0.438536320863292	0.703073498477159	1.20704745414778	1.21472912511858	0.923851141479101	5.11111111111111	3.65972222222222	2.32055555555556	2.14972222222222	1.28648526077097	0.734717498110355	0.28558106315682	0.0896686159844054	0.0620291902071563	0.0400095785440613	0.0352413479052823	0.0204204009646186	0.016764014348909	0.013862594303969	0.0111293490460157	0.0075152911357058	0.521640382440123
